epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch0.pt,1.913276,0.17,0.18,0.47619,0.5,0.908497,0.910714,40,2,42,3
2,epoch1.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch1.pt,2.015351,0.12,0.2,0.25,0.416667,0.894624,0.922619,21,1,35,4
3,epoch2.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch2.pt,1.703642,0.17,0.18,0.333333,0.345238,0.883475,0.936508,28,2,29,3
4,epoch3.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch3.pt,1.390768,0.12,0.24,0.238095,0.464286,0.902386,0.914683,20,2,39,4
5,epoch4.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch4.pt,1.281691,0.17,0.24,0.22619,0.345238,0.883227,0.934524,19,2,29,4
6,epoch5.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch5.pt,1.495512,0.21,0.23,0.464286,0.5,0.908297,0.90873,39,2,42,4
7,epoch6.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch6.pt,1.46335,0.16,0.22,0.345238,0.452381,0.900648,0.918651,29,2,38,3
8,epoch7.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch7.pt,1.45418,0.14,0.19,0.380952,0.47619,0.904555,0.914683,32,2,40,3
9,epoch8.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch8.pt,1.520069,0.24,0.32,0.380952,0.440476,0.898488,0.918651,32,2,37,4
10,epoch9.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch9.pt,1.312294,0.16,0.22,0.297619,0.357143,0.885106,0.93254,25,2,30,4
11,epoch10.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch10.pt,1.632871,0.25,0.4,0.47619,0.630952,0.930649,0.886905,40,2,53,4
12,epoch11.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch11.pt,1.563458,0.07,0.17,0.190476,0.452381,0.900433,0.916667,16,2,38,4
13,epoch12.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch12.pt,1.568886,0.15,0.16,0.428571,0.440476,0.898488,0.918651,36,2,37,4
14,epoch13.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch13.pt,1.319634,0.12,0.18,0.25,0.380952,0.888889,0.928571,21,1,32,4
15,epoch14.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch14.pt,1.386106,0.17,0.18,0.369048,0.416667,0.89485,0.924603,31,2,35,3
16,epoch15.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch15.pt,1.256355,0.08,0.18,0.261905,0.452381,0.900648,0.918651,22,2,38,3
17,epoch16.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch16.pt,1.792309,0.13,0.18,0.178571,0.309524,0.877637,0.940476,15,0,26,4
18,epoch17.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch17.pt,1.766464,0.19,0.28,0.392857,0.5,0.908297,0.90873,33,2,42,4
19,epoch18.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch18.pt,2.153359,0.31,0.32,0.511905,0.535714,0.914474,0.904762,43,2,45,3
20,epoch19.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch19.pt,1.713955,0.13,0.16,0.369048,0.428571,0.896552,0.920635,31,2,36,4
21,epoch20.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch20.pt,1.684145,0.15,0.18,0.27381,0.309524,0.877637,0.940476,23,1,26,4
22,epoch21.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch21.pt,1.359043,0.14,0.15,0.285714,0.333333,0.881356,0.936508,24,2,28,4
23,epoch22.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch22.pt,1.587756,0.16,0.2,0.261905,0.321429,0.879493,0.938492,22,2,27,4
24,epoch23.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch23.pt,1.677429,0.19,0.26,0.428571,0.488095,0.906318,0.910714,36,2,41,4
25,epoch24.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch24.pt,2.119726,0.3,0.32,0.369048,0.392857,0.890792,0.926587,31,2,33,4
26,epoch25.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch25.pt,1.575249,0.21,0.24,0.440476,0.488095,0.906318,0.910714,37,2,41,4
27,epoch26.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W07\weights\epoch26.pt,1.821611,0.13,0.17,0.321429,0.380952,0.888889,0.928571,27,2,32,4
