bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,22,0.05597,0.0,0.05597
1,0.1,0.2,17,0.158639,0.058824,0.099816
2,0.2,0.3,7,0.255019,0.285714,0.030695
3,0.3,0.4,14,0.348941,0.214286,0.134656
4,0.4,0.5,7,0.476226,0.428571,0.047655
5,0.5,0.6,11,0.553757,0.454545,0.099211
6,0.6,0.7,17,0.656342,0.647059,0.009284
7,0.7,0.8,19,0.748745,0.947368,0.198623
8,0.8,0.9,41,0.851733,0.853659,0.001926
9,0.9,1.0,349,0.979713,0.979943,0.00023
