epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_001.pt,1,1,1.848794,0.2,0.25,0.511905,0.547619,0.916484,0.902778
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_002.pt,1,1,1.791181,0.09,0.15,0.440476,0.535714,0.914286,0.902778
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_003.pt,1,1,1.914393,0.05,0.09,0.083333,0.261905,0.870293,0.948413
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_004.pt,1,1,1.171357,0.16,0.27,0.190476,0.345238,0.883227,0.934524
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_005.pt,1,1,1.448616,0.08,0.13,0.25,0.392857,0.890792,0.926587
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_006.pt,1,1,1.38092,0.21,0.31,0.321429,0.440476,0.898488,0.918651
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_007.pt,1,1,1.250749,0.11,0.14,0.309524,0.404762,0.892704,0.924603
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_008.pt,1,1,1.27668,0.25,0.28,0.416667,0.464286,0.902597,0.916667
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_009.pt,1,1,1.214999,0.15,0.17,0.333333,0.357143,0.885106,0.93254
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_010.pt,1,1,1.49907,0.21,0.3,0.333333,0.392857,0.890792,0.926587
11,epoch_011.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_011.pt,1,1,1.574201,0.2,0.28,0.392857,0.452381,0.900433,0.916667
12,epoch_012.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_012.pt,1,1,1.546873,0.32,0.37,0.392857,0.428571,0.896552,0.920635
