epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_001.pt,1.848794,0.2,0.25,0.511905,0.547619,0.916484,0.902778,43,2,46,3
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_002.pt,1.791181,0.09,0.15,0.440476,0.535714,0.914286,0.902778,37,2,45,4
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_003.pt,1.914393,0.05,0.09,0.083333,0.261905,0.870293,0.948413,7,2,22,4
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_004.pt,1.171357,0.16,0.27,0.190476,0.345238,0.883227,0.934524,16,2,29,4
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_005.pt,1.448616,0.08,0.13,0.25,0.392857,0.890792,0.926587,21,2,33,4
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_006.pt,1.38092,0.21,0.31,0.321429,0.440476,0.898488,0.918651,27,2,37,4
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_007.pt,1.250749,0.11,0.14,0.309524,0.404762,0.892704,0.924603,26,2,34,4
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_008.pt,1.27668,0.25,0.28,0.416667,0.464286,0.902597,0.916667,35,2,39,3
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_009.pt,1.214999,0.15,0.17,0.333333,0.357143,0.885106,0.93254,28,2,30,4
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_010.pt,1.49907,0.21,0.3,0.333333,0.392857,0.890792,0.926587,28,2,33,4
11,epoch_011.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_011.pt,1.574201,0.2,0.28,0.392857,0.452381,0.900433,0.916667,33,2,38,4
12,epoch_012.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_012.pt,1.546873,0.32,0.37,0.392857,0.428571,0.896552,0.920635,33,1,36,4
13,epoch_013.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_013.pt,1.098184,0.13,0.17,0.392857,0.47619,0.904348,0.912698,33,2,40,4
14,epoch_014.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_014.pt,1.420117,0.14,0.17,0.25,0.345238,0.883227,0.934524,21,2,29,4
15,epoch_015.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_015.pt,1.49855,0.19,0.27,0.357143,0.452381,0.900433,0.916667,30,2,38,4
16,epoch_016.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_016.pt,1.388287,0.05,0.08,0.130952,0.214286,0.863071,0.956349,11,1,18,4
17,epoch_017.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_017.pt,1.400527,0.1,0.13,0.369048,0.428571,0.896552,0.920635,31,1,36,4
18,epoch_018.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_018.pt,1.529456,0.17,0.18,0.404762,0.416667,0.89485,0.924603,34,2,35,3
19,epoch_019.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_019.pt,1.660104,0.13,0.15,0.392857,0.416667,0.89485,0.924603,33,1,35,3
20,epoch_020.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_020.pt,1.952138,0.31,0.33,0.404762,0.416667,0.894624,0.922619,34,2,35,4
21,epoch_021.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_021.pt,1.527078,0.23,0.32,0.440476,0.511905,0.910284,0.906746,37,2,43,4
22,epoch_022.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_022.pt,1.434378,0.07,0.1,0.142857,0.261905,0.870564,0.950397,12,2,22,3
23,epoch_023.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_023.pt,1.842251,0.09,0.11,0.142857,0.202381,0.861284,0.958333,12,1,17,4
24,epoch_024.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_024.pt,1.379236,0.09,0.16,0.27381,0.416667,0.894624,0.922619,23,2,35,4
25,epoch_025.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_025.pt,1.768693,0.25,0.28,0.440476,0.464286,0.902386,0.914683,37,2,39,4
26,epoch_026.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_026.pt,1.699495,0.22,0.23,0.404762,0.440476,0.898707,0.920635,34,2,37,3
27,epoch_027.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_027.pt,1.730188,0.18,0.26,0.392857,0.452381,0.900433,0.916667,33,2,38,4
28,epoch_028.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_028.pt,1.918703,0.23,0.24,0.440476,0.464286,0.902386,0.914683,37,2,39,4
29,epoch_029.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_029.pt,1.396411,0.09,0.13,0.25,0.333333,0.881356,0.936508,21,2,28,4
30,epoch_030.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_030.pt,1.957318,0.18,0.26,0.404762,0.535714,0.914286,0.902778,34,2,45,4
31,epoch_031.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_031.pt,1.584554,0.11,0.22,0.285714,0.464286,0.902386,0.914683,24,2,39,4
32,epoch_032.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_032.pt,1.936737,0.28,0.32,0.464286,0.547619,0.9163,0.900794,39,2,46,4
33,epoch_033.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn16_200ep\weights\epoch_033.pt,2.052161,0.15,0.23,0.357143,0.428571,0.896552,0.920635,30,2,36,4
