bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,28,0.181202,0.0,0.181202
2,0.2,0.3,25,0.240789,0.2,0.040789
3,0.3,0.4,421,0.381657,0.914489,0.532833
4,0.4,0.5,30,0.40259,1.0,0.59741
5,0.5,0.6,0,,,
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
