epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_001.pt,1,1,2.99355,0.25,0.31,0.535714,0.559524,0.918322,0.89881
2,epoch1.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_002.pt,1,1,3.101665,0.15,0.2,0.488095,0.535714,0.914286,0.902778
3,epoch2.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_003.pt,1,1,3.512695,0.12,0.15,0.357143,0.404762,0.892704,0.924603
4,epoch3.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_004.pt,1,1,1.724131,0.17,0.21,0.392857,0.416667,0.894624,0.922619
5,epoch4.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_005.pt,1,1,2.179265,0.15,0.19,0.333333,0.380952,0.888889,0.928571
6,epoch5.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_006.pt,1,1,1.756208,0.23,0.27,0.511905,0.547619,0.9163,0.900794
7,epoch6.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_007.pt,1,1,1.644572,0.19,0.21,0.52381,0.535714,0.914286,0.902778
8,epoch7.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_008.pt,1,1,2.084111,0.25,0.35,0.369048,0.464286,0.902386,0.914683
9,epoch8.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_009.pt,1,1,1.50934,0.06,0.1,0.345238,0.428571,0.896552,0.920635
10,epoch9.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_010.pt,1,1,1.494633,0.08,0.12,0.357143,0.47619,0.904555,0.914683
11,epoch10.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_011.pt,1,1,1.875348,0.2,0.28,0.404762,0.488095,0.906318,0.910714
12,epoch11.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_012.pt,1,1,2.14592,0.1,0.26,0.142857,0.488095,0.906318,0.910714
13,epoch12.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_013.pt,1,1,1.852078,0.27,0.28,0.428571,0.440476,0.898488,0.918651
14,epoch13.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_014.pt,1,1,2.395874,0.25,0.28,0.369048,0.380952,0.888889,0.928571
15,epoch14.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_015.pt,1,1,1.776872,0.12,0.14,0.392857,0.440476,0.898707,0.920635
16,epoch15.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_016.pt,1,1,2.316107,0.22,0.24,0.369048,0.380952,0.889126,0.930556
17,epoch16.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_017.pt,1,1,2.035814,0.17,0.2,0.333333,0.357143,0.885106,0.93254
18,epoch17.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_018.pt,1,1,2.03308,0.15,0.22,0.345238,0.452381,0.900433,0.916667
19,epoch18.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_019.pt,1,1,1.904283,0.12,0.21,0.178571,0.345238,0.883227,0.934524
20,epoch19.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_020.pt,1,1,2.673522,0.2,0.26,0.392857,0.488095,0.906318,0.910714
21,epoch20.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_021.pt,1,1,2.072751,0.23,0.3,0.452381,0.52381,0.912281,0.904762
22,epoch21.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_022.pt,1,1,2.07561,0.12,0.17,0.369048,0.488095,0.906318,0.910714
23,epoch22.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_023.pt,1,1,1.894313,0.12,0.15,0.27381,0.285714,0.874214,0.946429
24,epoch23.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_024.pt,1,1,1.949468,0.23,0.31,0.416667,0.488095,0.906318,0.910714
25,epoch24.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_025.pt,1,1,2.032216,0.07,0.1,0.202381,0.238095,0.866667,0.952381
26,epoch25.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_026.pt,1,1,2.144159,0.09,0.12,0.25,0.321429,0.879747,0.940476
27,epoch26.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_027.pt,1,1,2.541515,0.29,0.33,0.511905,0.559524,0.918322,0.89881
28,epoch27.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_028.pt,1,1,2.148655,0.19,0.22,0.47619,0.5,0.908497,0.910714
29,epoch28.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_029.pt,1,1,2.381116,0.2,0.25,0.345238,0.404762,0.892704,0.924603
30,epoch29.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_030.pt,1,1,2.956288,0.16,0.2,0.404762,0.464286,0.902386,0.914683
31,epoch30.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_031.pt,1,1,2.185014,0.15,0.18,0.333333,0.345238,0.883475,0.936508
32,epoch31.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_032.pt,1,1,2.169651,0.19,0.28,0.345238,0.47619,0.904348,0.912698
33,epoch32.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_033.pt,1,1,3.100958,0.23,0.32,0.416667,0.511905,0.910284,0.906746
34,epoch33.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_034.pt,1,1,2.382242,0.23,0.23,0.416667,0.416667,0.895299,0.928571
35,epoch34.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_035.pt,1,1,2.332504,0.2,0.21,0.333333,0.357143,0.885106,0.93254
36,epoch35.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_036.pt,1,1,2.61717,0.21,0.22,0.357143,0.404762,0.892934,0.926587
37,epoch36.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn04_200ep\weights\epoch_037.pt,1,1,2.18717,0.12,0.14,0.428571,0.452381,0.900433,0.916667
