epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_001.pt,1.103588,0.12,0.2,0.47619,0.547619,0.916484,0.902778,40,2,46,3
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_002.pt,1.190881,0.16,0.25,0.452381,0.535714,0.914286,0.902778,38,2,45,4
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_003.pt,1.036864,0.16,0.21,0.297619,0.357143,0.88535,0.934524,25,2,30,3
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_004.pt,1.103605,0.11,0.28,0.309524,0.511905,0.910284,0.906746,26,1,43,4
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_005.pt,0.920829,0.07,0.13,0.238095,0.333333,0.881356,0.936508,20,2,28,4
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_006.pt,0.893903,0.14,0.18,0.392857,0.47619,0.904555,0.914683,33,1,40,3
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_007.pt,1.41744,0.37,0.38,0.369048,0.380952,0.889126,0.930556,31,2,32,3
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_008.pt,1.134534,0.21,0.21,0.392857,0.392857,0.891258,0.930556,33,2,33,2
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_009.pt,1.208917,0.15,0.27,0.369048,0.5,0.908297,0.90873,31,2,42,4
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_010.pt,1.145109,0.28,0.38,0.309524,0.452381,0.900433,0.916667,26,2,38,4
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_011.pt,1.077029,0.19,0.24,0.380952,0.452381,0.900433,0.916667,32,2,38,4
12,epoch11.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_012.pt,1.113311,0.04,0.06,0.119048,0.154762,0.854209,0.96627,10,1,13,4
13,epoch12.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_013.pt,1.546516,0.17,0.2,0.357143,0.380952,0.888889,0.928571,30,2,32,4
14,epoch13.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_014.pt,1.208573,0.25,0.31,0.369048,0.404762,0.892934,0.926587,31,2,34,3
15,epoch14.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_015.pt,1.145064,0.25,0.32,0.369048,0.428571,0.896552,0.920635,31,2,36,4
16,epoch15.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_016.pt,0.99301,0.08,0.09,0.202381,0.22619,0.865145,0.956349,17,2,19,3
17,epoch16.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_017.pt,1.209533,0.3,0.32,0.428571,0.440476,0.898707,0.920635,36,2,37,3
18,epoch17.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_018.pt,1.203842,0.25,0.26,0.404762,0.416667,0.89485,0.924603,34,2,35,3
19,epoch18.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_019.pt,1.680523,0.24,0.27,0.27381,0.333333,0.881607,0.938492,23,2,28,3
20,epoch19.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_020.pt,1.003954,0.04,0.12,0.142857,0.321429,0.879493,0.938492,12,1,27,4
21,epoch20.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_021.pt,1.161982,0.17,0.2,0.357143,0.369048,0.886994,0.930556,30,2,31,4
22,epoch21.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_022.pt,1.406497,0.14,0.24,0.297619,0.416667,0.894624,0.922619,25,1,35,4
23,epoch22.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_023.pt,1.070955,0.11,0.18,0.22619,0.285714,0.87395,0.944444,19,2,24,4
24,epoch23.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_024.pt,1.09962,0.13,0.18,0.261905,0.357143,0.885106,0.93254,22,2,30,4
25,epoch24.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_025.pt,1.095021,0.11,0.18,0.392857,0.52381,0.912281,0.904762,33,2,44,4
26,epoch25.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_026.pt,1.26615,0.21,0.21,0.404762,0.404762,0.893162,0.928571,34,2,34,2
27,epoch26.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_027.pt,1.394578,0.17,0.18,0.345238,0.357143,0.885106,0.93254,29,2,30,4
28,epoch27.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_028.pt,1.558453,0.29,0.29,0.369048,0.369048,0.887473,0.934524,31,2,31,2
29,epoch28.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_029.pt,1.194835,0.15,0.19,0.297619,0.345238,0.883227,0.934524,25,2,29,4
30,epoch29.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_030.pt,1.22656,0.22,0.28,0.333333,0.440476,0.898488,0.918651,28,2,37,4
31,epoch30.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_031.pt,1.241087,0.19,0.21,0.369048,0.404762,0.892704,0.924603,31,2,34,4
32,epoch31.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_032.pt,1.03913,0.06,0.08,0.321429,0.392857,0.890792,0.926587,27,2,33,4
33,epoch32.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_033.pt,1.538811,0.26,0.28,0.416667,0.47619,0.904555,0.914683,35,2,40,3
34,epoch33.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_034.pt,1.170221,0.2,0.22,0.404762,0.416667,0.894624,0.922619,34,2,35,4
35,epoch34.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_035.pt,1.520477,0.27,0.33,0.452381,0.5,0.908297,0.90873,38,2,42,4
36,epoch35.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_036.pt,1.418203,0.1,0.16,0.333333,0.416667,0.894624,0.922619,28,1,35,4
37,epoch36.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_037.pt,1.020518,0.11,0.15,0.416667,0.464286,0.902597,0.916667,35,2,39,3
38,epoch37.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_038.pt,1.176218,0.13,0.17,0.416667,0.452381,0.900648,0.918651,35,2,38,3
39,epoch38.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_039.pt,1.377938,0.14,0.18,0.404762,0.440476,0.898488,0.918651,34,2,37,4
40,epoch39.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_040.pt,1.361761,0.1,0.19,0.333333,0.440476,0.898488,0.918651,28,2,37,4
41,epoch40.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_041.pt,1.275527,0.12,0.17,0.392857,0.416667,0.894624,0.922619,33,1,35,4
42,epoch41.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_042.pt,1.300206,0.07,0.14,0.380952,0.488095,0.906318,0.910714,32,1,41,4
43,epoch42.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_043.pt,1.269511,0.18,0.25,0.357143,0.416667,0.89485,0.924603,30,1,35,3
44,epoch43.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_044.pt,1.646787,0.14,0.17,0.309524,0.369048,0.886994,0.930556,26,2,31,4
45,epoch44.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_045.pt,1.15998,0.08,0.13,0.333333,0.416667,0.894624,0.922619,28,2,35,4
46,epoch45.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_046.pt,1.341018,0.13,0.14,0.297619,0.321429,0.879747,0.940476,25,2,27,3
47,epoch46.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_047.pt,1.267874,0.1,0.13,0.345238,0.380952,0.889126,0.930556,29,2,32,3
48,epoch47.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_048.pt,1.314979,0.06,0.09,0.25,0.345238,0.883227,0.934524,21,2,29,4
49,epoch48.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_049.pt,1.117262,0.09,0.17,0.345238,0.47619,0.904348,0.912698,29,2,40,4
50,epoch49.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_050.pt,1.392768,0.07,0.18,0.261905,0.440476,0.898707,0.920635,22,1,37,3
51,epoch50.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_051.pt,1.600959,0.13,0.16,0.297619,0.345238,0.883227,0.934524,25,2,29,4
52,epoch51.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_052.pt,1.702524,0.23,0.31,0.297619,0.345238,0.883227,0.934524,25,2,29,4
53,epoch52.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_053.pt,1.275923,0.21,0.25,0.416667,0.452381,0.900433,0.916667,35,2,38,4
54,epoch53.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_054.pt,1.469693,0.21,0.23,0.5,0.52381,0.912281,0.904762,42,2,44,4
55,epoch54.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_055.pt,1.658949,0.21,0.23,0.392857,0.428571,0.896774,0.922619,33,2,36,3
56,epoch55.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_056.pt,1.493045,0.11,0.17,0.297619,0.404762,0.892704,0.924603,25,2,34,4
57,epoch56.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_057.pt,1.709176,0.12,0.17,0.27381,0.380952,0.888889,0.928571,23,2,32,4
58,epoch57.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn06_200ep\weights\epoch_058.pt,1.489577,0.12,0.13,0.333333,0.357143,0.88535,0.934524,28,2,30,3
