threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.999717,0.173333,0.173333,0.0,1.0,104,496,0,120
0.999716,0.175,0.175,0.0,1.0,105,495,0,120
0.999702,0.175,0.175,0.0,1.0,105,495,0,120
0.999686,0.176667,0.176667,0.0,1.0,106,494,0,120
0.999685,0.178333,0.178333,0.0,1.0,107,493,0,120
0.99968,0.181667,0.181667,0.0,1.0,109,491,0,120
0.99967,0.181667,0.181667,0.0,1.0,109,491,0,120
0.99966,0.185,0.185,0.0,1.0,111,489,0,120
0.999647,0.186667,0.186667,0.0,1.0,112,488,0,120
0.999645,0.188333,0.188333,0.0,1.0,113,487,0,120
0.999643,0.19,0.19,0.0,1.0,114,486,0,120
0.999638,0.19,0.19,0.0,1.0,114,486,0,120
0.999637,0.191667,0.191667,0.0,1.0,115,485,0,120
0.999625,0.193333,0.193333,0.0,1.0,116,484,0,120
0.999621,0.196667,0.196667,0.0,1.0,118,482,0,120
0.999614,0.196667,0.196667,0.0,1.0,118,482,0,120
0.999612,0.2,0.2,0.0,1.0,120,480,0,120
0.99961,0.2,0.2,0.0,1.0,120,480,0,120
0.999609,0.203333,0.203333,0.0,1.0,122,478,0,120
0.999606,0.203333,0.203333,0.0,1.0,122,478,0,120
0.999603,0.205,0.205,0.0,1.0,123,477,0,120
0.999601,0.206667,0.206667,0.0,1.0,124,476,0,120
0.999575,0.21,0.21,0.0,1.0,126,474,0,120
0.999556,0.211667,0.211667,0.0,1.0,127,473,0,120
0.999555,0.211667,0.211667,0.0,1.0,127,473,0,120
0.999549,0.215,0.215,0.0,1.0,129,471,0,120
0.999549,0.216667,0.216667,0.0,1.0,130,470,0,120
0.999546,0.216667,0.216667,0.0,1.0,130,470,0,120
0.999538,0.22,0.22,0.0,1.0,132,468,0,120
0.999535,0.22,0.22,0.0,1.0,132,468,0,120
0.999524,0.221667,0.221667,0.0,1.0,133,467,0,120
0.999508,0.221667,0.221667,0.008333,0.991667,133,467,1,119
0.999495,0.225,0.225,0.008333,0.991667,135,465,1,119
0.999494,0.225,0.225,0.008333,0.991667,135,465,1,119
0.999486,0.228333,0.228333,0.008333,0.991667,137,463,1,119
0.999486,0.23,0.23,0.008333,0.991667,138,462,1,119
0.999479,0.23,0.23,0.008333,0.991667,138,462,1,119
0.999473,0.233333,0.233333,0.008333,0.991667,140,460,1,119
0.999472,0.233333,0.233333,0.008333,0.991667,140,460,1,119
0.999464,0.236667,0.236667,0.008333,0.991667,142,458,1,119
0.99946,0.236667,0.236667,0.008333,0.991667,142,458,1,119
0.999452,0.24,0.24,0.008333,0.991667,144,456,1,119
0.99945,0.24,0.24,0.008333,0.991667,144,456,1,119
0.999424,0.241667,0.241667,0.008333,0.991667,145,455,1,119
0.999415,0.245,0.245,0.008333,0.991667,147,453,1,119
0.999402,0.245,0.245,0.008333,0.991667,147,453,1,119
0.999399,0.248333,0.248333,0.008333,0.991667,149,451,1,119
0.999386,0.25,0.25,0.008333,0.991667,150,450,1,119
0.999368,0.25,0.25,0.008333,0.991667,150,450,1,119
0.999367,0.253333,0.253333,0.008333,0.991667,152,448,1,119
0.999364,0.253333,0.253333,0.008333,0.991667,152,448,1,119
0.999356,0.255,0.255,0.008333,0.991667,153,447,1,119
0.999349,0.258333,0.258333,0.008333,0.991667,155,445,1,119
0.999344,0.26,0.26,0.008333,0.991667,156,444,1,119
0.999335,0.26,0.26,0.008333,0.991667,156,444,1,119
0.999328,0.261667,0.261667,0.008333,0.991667,157,443,1,119
0.99931,0.265,0.265,0.008333,0.991667,159,441,1,119
0.999307,0.265,0.265,0.008333,0.991667,159,441,1,119
0.999293,0.266667,0.266667,0.008333,0.991667,160,440,1,119
0.999285,0.27,0.27,0.008333,0.991667,162,438,1,119
0.999282,0.27,0.27,0.008333,0.991667,162,438,1,119
0.999273,0.271667,0.271667,0.008333,0.991667,163,437,1,119
0.999264,0.275,0.275,0.008333,0.991667,165,435,1,119
0.999245,0.276667,0.276667,0.008333,0.991667,166,434,1,119
0.99923,0.276667,0.276667,0.008333,0.991667,166,434,1,119
0.999224,0.278333,0.278333,0.008333,0.991667,167,433,1,119
0.999213,0.28,0.28,0.008333,0.991667,168,432,1,119
0.999197,0.283333,0.283333,0.008333,0.991667,170,430,1,119
0.999196,0.283333,0.283333,0.008333,0.991667,170,430,1,119
0.999149,0.286667,0.286667,0.008333,0.991667,172,428,1,119
0.999133,0.288333,0.288333,0.008333,0.991667,173,427,1,119
0.999131,0.288333,0.288333,0.008333,0.991667,173,427,1,119
0.999113,0.291667,0.291667,0.008333,0.991667,175,425,1,119
0.999109,0.291667,0.291667,0.008333,0.991667,175,425,1,119
0.999107,0.293333,0.293333,0.008333,0.991667,176,424,1,119
0.999097,0.295,0.295,0.008333,0.991667,177,423,1,119
0.99909,0.298333,0.298333,0.008333,0.991667,179,421,1,119
0.999062,0.298333,0.298333,0.008333,0.991667,179,421,1,119
0.999055,0.3,0.3,0.008333,0.991667,180,420,1,119
0.999051,0.301667,0.301667,0.008333,0.991667,181,419,1,119
0.99903,0.303333,0.303333,0.008333,0.991667,182,418,1,119
0.999017,0.306667,0.306667,0.008333,0.991667,184,416,1,119
0.999,0.306667,0.306667,0.008333,0.991667,184,416,1,119
0.99897,0.308333,0.308333,0.016667,0.983333,185,415,2,118
0.99897,0.31,0.31,0.016667,0.983333,186,414,2,118
0.998969,0.31,0.31,0.016667,0.983333,186,414,2,118
0.99896,0.313333,0.313333,0.016667,0.983333,188,412,2,118
0.998947,0.313333,0.313333,0.016667,0.983333,188,412,2,118
0.998942,0.316667,0.316667,0.016667,0.983333,190,410,2,118
0.998937,0.316667,0.316667,0.016667,0.983333,190,410,2,118
0.998933,0.318333,0.318333,0.016667,0.983333,191,409,2,118
0.998921,0.32,0.32,0.016667,0.983333,192,408,2,118
0.998916,0.321667,0.321667,0.016667,0.983333,193,407,2,118
0.998905,0.323333,0.323333,0.016667,0.983333,194,406,2,118
0.998898,0.326667,0.326667,0.016667,0.983333,196,404,2,118
0.998887,0.326667,0.326667,0.016667,0.983333,196,404,2,118
0.99886,0.33,0.33,0.016667,0.983333,198,402,2,118
0.998848,0.33,0.33,0.016667,0.983333,198,402,2,118
0.99883,0.333333,0.333333,0.016667,0.983333,200,400,2,118
0.998819,0.335,0.335,0.016667,0.983333,201,399,2,118
0.998817,0.335,0.335,0.016667,0.983333,201,399,2,118
0.998795,0.338333,0.338333,0.016667,0.983333,203,397,2,118
0.998789,0.338333,0.338333,0.016667,0.983333,203,397,2,118
0.998761,0.34,0.34,0.016667,0.983333,204,396,2,118
0.998702,0.343333,0.343333,0.016667,0.983333,206,394,2,118
0.998689,0.343333,0.343333,0.016667,0.983333,206,394,2,118
0.998679,0.345,0.345,0.016667,0.983333,207,393,2,118
0.998621,0.346667,0.346667,0.016667,0.983333,208,392,2,118
0.998621,0.35,0.35,0.016667,0.983333,210,390,2,118
0.998613,0.351667,0.351667,0.016667,0.983333,211,389,2,118
0.99858,0.351667,0.351667,0.025,0.975,211,389,3,117
0.998521,0.351667,0.351667,0.025,0.975,211,389,3,117
0.998498,0.355,0.355,0.025,0.975,213,387,3,117
0.998466,0.356667,0.356667,0.025,0.975,214,386,3,117
0.998458,0.356667,0.356667,0.025,0.975,214,386,3,117
0.998451,0.36,0.36,0.025,0.975,216,384,3,117
0.99837,0.36,0.36,0.025,0.975,216,384,3,117
0.998362,0.361667,0.361667,0.025,0.975,217,383,3,117
0.998357,0.365,0.365,0.025,0.975,219,381,3,117
0.998317,0.366667,0.366667,0.025,0.975,220,380,3,117
0.998255,0.366667,0.366667,0.025,0.975,220,380,3,117
0.998208,0.37,0.37,0.025,0.975,222,378,3,117
0.998204,0.371667,0.371667,0.025,0.975,223,377,3,117
0.998179,0.371667,0.371667,0.025,0.975,223,377,3,117
0.998143,0.375,0.375,0.025,0.975,225,375,3,117
