bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,0,,,
2,0.2,0.3,33,0.281371,0.030303,0.251068
3,0.3,0.4,26,0.337771,0.192308,0.145463
4,0.4,0.5,412,0.493845,0.936893,0.443048
5,0.5,0.6,33,0.50758,0.848485,0.340905
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
