bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,35,0.180714,0.028571,0.152143
2,0.2,0.3,21,0.251137,0.190476,0.060661
3,0.3,0.4,427,0.381536,0.925059,0.543523
4,0.4,0.5,21,0.401399,0.952381,0.550982
5,0.5,0.6,0,,,
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
