threshold,tp,fn,fp,tn,recall,precision,specificity,fpr,fnr,npv,accuracy,f1,ptr,normal_filtered,normal_left,abnormal_kept,abnormal_missed
0.01,600,0,95,25,1.0,0.863309,0.208333,0.791667,0.0,1.0,0.868056,0.926641,0.965278,25,95,600,0
0.02,600,0,85,35,1.0,0.875912,0.291667,0.708333,0.0,1.0,0.881944,0.933852,0.951389,35,85,600,0
0.03,600,0,80,40,1.0,0.882353,0.333333,0.666667,0.0,1.0,0.888889,0.9375,0.944444,40,80,600,0
0.04,598,2,75,45,0.996667,0.888559,0.375,0.625,0.003333,0.957447,0.893056,0.939513,0.934722,45,75,598,2
0.05,598,2,72,48,0.996667,0.892537,0.4,0.6,0.003333,0.96,0.897222,0.941732,0.930556,48,72,598,2
0.06,597,3,72,48,0.995,0.892377,0.4,0.6,0.005,0.941176,0.895833,0.940898,0.929167,48,72,597,3
0.07,596,4,70,50,0.993333,0.894895,0.416667,0.583333,0.006667,0.925926,0.897222,0.941548,0.925,50,70,596,4
0.08,596,4,70,50,0.993333,0.894895,0.416667,0.583333,0.006667,0.925926,0.897222,0.941548,0.925,50,70,596,4
0.09,595,5,70,50,0.991667,0.894737,0.416667,0.583333,0.008333,0.909091,0.895833,0.940711,0.923611,50,70,595,5
0.1,595,5,70,50,0.991667,0.894737,0.416667,0.583333,0.008333,0.909091,0.895833,0.940711,0.923611,50,70,595,5
0.11,595,5,67,53,0.991667,0.898792,0.441667,0.558333,0.008333,0.913793,0.9,0.942948,0.919444,53,67,595,5
0.12,595,5,67,53,0.991667,0.898792,0.441667,0.558333,0.008333,0.913793,0.9,0.942948,0.919444,53,67,595,5
0.13,595,5,64,56,0.991667,0.902883,0.466667,0.533333,0.008333,0.918033,0.904167,0.945195,0.915278,56,64,595,5
0.14,595,5,64,56,0.991667,0.902883,0.466667,0.533333,0.008333,0.918033,0.904167,0.945195,0.915278,56,64,595,5
0.15,595,5,64,56,0.991667,0.902883,0.466667,0.533333,0.008333,0.918033,0.904167,0.945195,0.915278,56,64,595,5
0.16,594,6,63,57,0.99,0.90411,0.475,0.525,0.01,0.904762,0.904167,0.945107,0.9125,57,63,594,6
0.17,592,8,62,58,0.986667,0.905199,0.483333,0.516667,0.013333,0.878788,0.902778,0.944179,0.908333,58,62,592,8
0.18,591,9,61,59,0.985,0.906442,0.491667,0.508333,0.015,0.867647,0.902778,0.944089,0.905556,59,61,591,9
0.19,591,9,61,59,0.985,0.906442,0.491667,0.508333,0.015,0.867647,0.902778,0.944089,0.905556,59,61,591,9
0.2,590,10,58,62,0.983333,0.910494,0.516667,0.483333,0.016667,0.861111,0.905556,0.945513,0.9,62,58,590,10
0.21,590,10,58,62,0.983333,0.910494,0.516667,0.483333,0.016667,0.861111,0.905556,0.945513,0.9,62,58,590,10
0.22,590,10,58,62,0.983333,0.910494,0.516667,0.483333,0.016667,0.861111,0.905556,0.945513,0.9,62,58,590,10
0.23,588,12,57,63,0.98,0.911628,0.525,0.475,0.02,0.84,0.904167,0.944578,0.895833,63,57,588,12
0.24,588,12,55,65,0.98,0.914463,0.541667,0.458333,0.02,0.844156,0.906944,0.946098,0.893056,65,55,588,12
0.25,588,12,51,69,0.98,0.920188,0.575,0.425,0.02,0.851852,0.9125,0.949153,0.8875,69,51,588,12
0.26,587,13,50,70,0.978333,0.921507,0.583333,0.416667,0.021667,0.843373,0.9125,0.94907,0.884722,70,50,587,13
0.27,587,13,50,70,0.978333,0.921507,0.583333,0.416667,0.021667,0.843373,0.9125,0.94907,0.884722,70,50,587,13
0.28,587,13,50,70,0.978333,0.921507,0.583333,0.416667,0.021667,0.843373,0.9125,0.94907,0.884722,70,50,587,13
0.29,587,13,50,70,0.978333,0.921507,0.583333,0.416667,0.021667,0.843373,0.9125,0.94907,0.884722,70,50,587,13
