bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,55,0.019959,0.090909,0.07095
1,0.1,0.2,17,0.154687,0.294118,0.139431
2,0.2,0.3,11,0.24004,0.272727,0.032687
3,0.3,0.4,7,0.349615,0.285714,0.063901
4,0.4,0.5,9,0.431819,0.111111,0.320707
5,0.5,0.6,7,0.565907,0.714286,0.148379
6,0.6,0.7,13,0.641251,0.769231,0.12798
7,0.7,0.8,7,0.755385,0.714286,0.041099
8,0.8,0.9,30,0.86169,0.833333,0.028357
9,0.9,1.0,564,0.994524,0.955674,0.03885
