epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
1,0.40203,0.46204,0.87361,1.0,0.0033170731707317077,0.0033170731707317077,0.0033170731707317077,76.61917996406555,76.61917996406555,32,1,32,17.320378368,17.320378368,12.145586688,0.93681,0.93681,1,0,0,1
2,0.36108,0.44928,0.87917,1.0,0.0066174869918699175,0.0066174869918699175,0.0066174869918699175,71.4641842842102,148.08435463905334,32,2,64,16.705912832,16.705912832,12.132243968,0.93958,0.93958,2,0,0,1
3,0.38501,0.47196,0.86806,1.0,0.00988490081300813,0.00988490081300813,0.00988490081300813,70.41888785362244,218.5022521018982,32,2,64,16.718495744,16.718495744,12.178978304,0.93403,0.93958,2,0,0,0
4,0.3992,0.47072,0.85833,1.0,0.0098515,0.0098515,0.0098515,71.09965324401855,289.6028971672058,32,2,64,16.737370112,16.737370112,12.130474496,0.92917,0.93958,2,0,0,0
5,0.37718,0.44861,0.88056,1.0,0.009802,0.009802,0.009802,70.75171685218811,360.3546144962311,32,2,64,16.718495744,16.718495744,12.178978304,0.94028,0.94028,5,0,0,1
6,0.36113,0.45622,0.86667,1.0,0.009752499999999999,0.009752499999999999,0.009752499999999999,70.99952936172485,431.35415029525757,32,2,64,16.74575872,16.74575872,12.130933248,0.93333,0.94028,5,0,0,0
7,0.34702,0.46523,0.88194,1.0,0.009703,0.009703,0.009703,70.97241711616516,502.32656812667847,32,2,64,16.720592896,16.720592896,12.179109376,0.94097,0.94097,7,0,0,1
8,0.3399,0.46195,0.86111,1.0,0.009653499999999999,0.009653499999999999,0.009653499999999999,71.34757900238037,573.6741483211517,32,2,64,16.74575872,16.74575872,12.130474496,0.93056,0.94097,7,0,0,0
9,0.33226,0.52179,0.79444,1.0,0.009604,0.009604,0.009604,71.6325170993805,645.3056647777557,32,2,64,16.718495744,16.718495744,12.178978304,0.89722,0.94097,7,0,0,0
10,0.31575,0.43744,0.89444,1.0,0.009554499999999999,0.009554499999999999,0.009554499999999999,71.57289171218872,716.8795549869537,32,2,64,16.739467264,16.739467264,12.130998784,0.94722,0.94722,10,0,0,1
11,0.31091,0.44342,0.90278,1.0,0.009505,0.009505,0.009505,71.63122797012329,788.5107843875885,32,2,64,16.718495744,16.718495744,12.178585088,0.95139,0.95139,11,0,0,1
12,0.29442,0.43368,0.88472,1.0,0.0094555,0.0094555,0.0094555,71.60715818405151,860.1179254055023,32,2,64,16.739467264,16.739467264,12.130671104,0.94236,0.95139,11,0,0,0
13,0.29278,0.42505,0.90139,1.0,0.009406,0.009406,0.009406,71.45516538619995,931.5731067657471,32,2,64,16.718495744,16.718495744,12.178978304,0.95069,0.95139,11,0,0,0
14,0.28836,0.42289,0.90694,1.0,0.009356500000000002,0.009356500000000002,0.009356500000000002,71.5806634426117,1003.1537718772888,32,2,64,16.747855872,16.747855872,12.130933248,0.95347,0.95347,14,0,0,1
15,0.27529,0.42381,0.90417,1.0,0.009307,0.009307,0.009307,71.3511381149292,1074.5049104690552,32,2,64,16.720592896,16.720592896,12.179109376,0.95208,0.95347,14,0,0,0
16,0.27617,0.42055,0.89861,1.0,0.0092575,0.0092575,0.0092575,71.80907368659973,1146.313984155655,32,2,64,16.74575872,16.74575872,12.130474496,0.94931,0.95347,14,0,0,0
17,0.26908,0.43579,0.88889,1.0,0.009208000000000001,0.009208000000000001,0.009208000000000001,71.51173639297485,1217.8247196674347,32,2,64,16.718495744,16.718495744,12.178978304,0.94444,0.95347,14,0,0,0
18,0.26163,0.41866,0.90694,1.0,0.0091585,0.0091585,0.0091585,71.50384283065796,1289.3285624980927,32,2,64,16.737370112,16.737370112,12.130998784,0.95347,0.95347,18,0,0,1
19,0.25137,0.4231,0.91806,1.0,0.009109,0.009109,0.009109,71.84199333190918,1361.1715550422668,32,2,64,16.718495744,16.718495744,12.178585088,0.95903,0.95903,19,0,0,1
20,0.25359,0.41101,0.9125,1.0,0.0090595,0.0090595,0.0090595,71.55598211288452,1432.7275381088257,32,2,64,16.737370112,16.737370112,12.130671104,0.95625,0.95903,19,0,0,0
21,0.24484,0.41075,0.91389,1.0,0.00901,0.00901,0.00901,71.71581292152405,1504.4423508644104,32,2,64,16.718495744,16.718495744,12.178978304,0.95694,0.95903,19,0,0,0
22,0.24495,0.41945,0.90278,1.0,0.0089605,0.0089605,0.0089605,71.59985613822937,1576.0432040691376,32,2,64,16.74575872,16.74575872,12.130933248,0.95139,0.95903,19,0,0,0
23,0.24558,0.41935,0.90139,1.0,0.008911,0.008911,0.008911,71.51723504066467,1647.5604410171509,32,2,64,16.720592896,16.720592896,12.179109376,0.95069,0.95903,19,0,0,0
24,0.24117,0.40721,0.9125,1.0,0.0088615,0.0088615,0.0088615,71.59459733963013,1719.1540393829346,32,2,64,16.74575872,16.74575872,12.130474496,0.95625,0.95903,19,0,0,0
25,0.2326,0.41541,0.91111,1.0,0.008812,0.008812,0.008812,71.76448607444763,1790.9185254573822,32,2,64,16.718495744,16.718495744,12.178978304,0.95556,0.95903,19,0,0,0
26,0.22694,0.41986,0.89722,1.0,0.0087625,0.0087625,0.0087625,71.54716467857361,1862.4656901359558,32,2,64,16.739467264,16.739467264,12.130998784,0.94861,0.95903,19,0,0,0
27,0.21913,0.43986,0.87222,1.0,0.008713,0.008713,0.008713,71.58664536476135,1934.0523355007172,32,2,64,16.718495744,16.718495744,12.178585088,0.93611,0.95903,19,0,0,0
28,0.22246,0.41846,0.89444,1.0,0.0086635,0.0086635,0.0086635,71.24058103561401,2005.2939233779907,32,2,64,16.739467264,16.739467264,12.130671104,0.94722,0.95903,19,0,0,0
29,0.21865,0.41907,0.89306,1.0,0.008614,0.008614,0.008614,71.61751222610474,2076.910428762436,32,2,64,16.718495744,16.718495744,12.178978304,0.94653,0.95903,19,0,0,0
30,0.20952,0.43231,0.89167,1.0,0.0085645,0.0085645,0.0085645,71.59016418457031,2148.5015947818756,32,2,64,16.747855872,16.747855872,12.130933248,0.94583,0.95903,19,0,0,0
31,0.2099,0.41268,0.90417,1.0,0.008515,0.008515,0.008515,71.70200324058533,2220.2035949230194,32,2,64,16.720592896,16.720592896,12.179109376,0.95208,0.95903,19,0,0,0
32,0.19353,0.41648,0.90139,1.0,0.0084655,0.0084655,0.0084655,71.34602355957031,2291.548619747162,32,2,64,16.74575872,16.74575872,12.130474496,0.95069,0.95903,19,0,0,0
33,0.19129,0.4163,0.88889,1.0,0.008416,0.008416,0.008416,71.28402924537659,2362.833648920059,32,2,64,16.718495744,16.718495744,12.178978304,0.94444,0.95903,19,0,0,0
34,0.19843,0.40987,0.90556,1.0,0.0083665,0.0083665,0.0083665,72.24446821212769,2435.077117204666,32,2,64,16.739467264,16.739467264,12.130998784,0.95278,0.95903,19,0,0,0
35,0.18443,0.40417,0.90833,1.0,0.008317,0.008317,0.008317,71.67966198921204,2506.757777929306,32,2,64,16.718495744,16.718495744,12.178585088,0.95417,0.95903,19,0,0,0
36,0.18749,0.415,0.90139,1.0,0.0082675,0.0082675,0.0082675,71.5215528011322,2578.2783319950104,32,2,64,16.739467264,16.739467264,12.130671104,0.95069,0.95903,19,0,0,0
37,0.18754,0.41268,0.90694,1.0,0.008218000000000001,0.008218000000000001,0.008218000000000001,71.62101125717163,2649.899343252182,32,2,64,16.718495744,16.718495744,12.178978304,0.95347,0.95903,19,0,0,0
38,0.1775,0.39856,0.92222,1.0,0.0081685,0.0081685,0.0081685,71.52719926834106,2721.427535533905,32,2,64,16.74575872,16.74575872,12.130933248,0.96111,0.96111,38,0,0,1
39,0.17209,0.39893,0.90833,1.0,0.008119000000000001,0.008119000000000001,0.008119000000000001,71.85328125953674,2793.27982378006,32,2,64,16.720592896,16.720592896,12.179109376,0.95417,0.96111,38,0,0,0
40,0.17196,0.3987,0.90972,1.0,0.0080695,0.0080695,0.0080695,73.79481530189514,2867.074639081955,32,2,64,16.743661568,16.743661568,12.130474496,0.95486,0.96111,38,0,0,0
41,0.16637,0.40535,0.90972,1.0,0.008020000000000001,0.008020000000000001,0.008020000000000001,74.82927203178406,2941.90491771698,32,2,64,16.718495744,16.718495744,12.178978304,0.95486,0.96111,38,0,0,0
42,0.17276,0.40232,0.91111,1.0,0.0079705,0.0079705,0.0079705,75.16183423995972,3017.0667493343353,32,2,64,16.741564416,16.741564416,12.130998784,0.95556,0.96111,38,0,0,0
43,0.16609,0.40796,0.90833,1.0,0.007921000000000001,0.007921000000000001,0.007921000000000001,74.19671535491943,3091.262460708618,32,2,64,16.718495744,16.718495744,12.178585088,0.95417,0.96111,38,0,0,0
44,0.16126,0.40599,0.90972,1.0,0.0078715,0.0078715,0.0078715,74.2484278678894,3165.5118868350983,32,2,64,16.739467264,16.739467264,12.130671104,0.95486,0.96111,38,0,0,0
45,0.16776,0.41296,0.9125,1.0,0.007822,0.007822,0.007822,74.18605852127075,3239.6969470977783,32,2,64,16.718495744,16.718495744,12.178978304,0.95625,0.96111,38,0,0,0
46,0.16108,0.40165,0.91528,1.0,0.0077725,0.0077725,0.0077725,74.47475099563599,3314.1716980934143,32,2,64,16.747855872,16.747855872,12.130933248,0.95764,0.96111,38,0,0,0
47,0.15263,0.40027,0.91944,1.0,0.007723,0.007723,0.007723,74.20392775535583,3388.37562584877,32,2,64,16.720592896,16.720592896,12.179109376,0.95972,0.96111,38,0,0,0
48,0.15783,0.40367,0.90417,1.0,0.0076735,0.0076735,0.0076735,74.12388038635254,3462.500506877899,32,2,64,16.743661568,16.743661568,12.130474496,0.95208,0.96111,38,0,0,0
49,0.15413,0.40279,0.91667,1.0,0.007624,0.007624,0.007624,74.42715358734131,3536.926659822464,32,2,64,16.718495744,16.718495744,12.178978304,0.95833,0.96111,38,0,0,0
50,0.14652,0.39958,0.90972,1.0,0.0075745,0.0075745,0.0075745,74.24239611625671,3611.1690559387207,32,2,64,16.737370112,16.737370112,12.130998784,0.95486,0.96111,38,0,0,0
51,0.13501,0.39451,0.92639,1.0,0.007525,0.007525,0.007525,74.1852388381958,3685.35529589653,32,2,64,16.718495744,16.718495744,12.178585088,0.96319,0.96319,51,0,0,1
52,0.13215,0.40483,0.90556,1.0,0.0074755,0.0074755,0.0074755,74.21599769592285,3759.5702924728394,32,2,64,16.737370112,16.737370112,12.130671104,0.95278,0.96319,51,0,0,0
53,0.14319,0.40637,0.90833,1.0,0.007426,0.007426,0.007426,74.04883193969727,3833.6201243400574,32,2,64,16.718495744,16.718495744,12.178978304,0.95417,0.96319,51,0,0,0
54,0.13452,0.39681,0.91111,1.0,0.0073765,0.0073765,0.0073765,74.43750143051147,3908.056625843048,32,2,64,16.747855872,16.747855872,12.130933248,0.95556,0.96319,51,0,0,0
55,0.13277,0.39565,0.91806,1.0,0.007327,0.007327,0.007327,74.46219825744629,3982.5198254585266,32,2,64,16.720592896,16.720592896,12.179109376,0.95903,0.96319,51,0,0,0
56,0.129,0.39433,0.91944,1.0,0.0072775,0.0072775,0.0072775,74.20298743247986,4056.7218115329742,32,2,64,16.74575872,16.74575872,12.130474496,0.95972,0.96319,51,0,0,0
57,0.13212,0.40088,0.90694,1.0,0.007228,0.007228,0.007228,74.37491774559021,4131.097735881805,32,2,64,16.718495744,16.718495744,12.178978304,0.95347,0.96319,51,0,0,0
58,0.13562,0.39823,0.90972,1.0,0.007178500000000001,0.007178500000000001,0.007178500000000001,74.22676658630371,4205.324496507645,32,2,64,16.739467264,16.739467264,12.130998784,0.95486,0.96319,51,0,0,0
59,0.13185,0.40312,0.91111,1.0,0.007129,0.007129,0.007129,74.49776411056519,4279.822266101837,32,2,64,16.718495744,16.718495744,12.178585088,0.95556,0.96319,51,0,0,0
60,0.11904,0.39591,0.9125,1.0,0.007079500000000001,0.007079500000000001,0.007079500000000001,74.40445065498352,4354.226706504822,32,2,64,16.737370112,16.737370112,12.130671104,0.95625,0.96319,51,0,0,0
