bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,45,0.176638,0.044444,0.132193
2,0.2,0.3,62,0.252837,0.564516,0.311679
3,0.3,0.4,392,0.373715,0.964286,0.590571
4,0.4,0.5,5,0.402086,1.0,0.597914
5,0.5,0.6,0,,,
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
