threshold,tp,fn,fp,tn,recall,precision,specificity,fpr,fnr,npv,accuracy,f1,ptr,normal_filtered,normal_left,abnormal_kept,abnormal_missed
0.01,418,2,55,29,0.995238,0.883721,0.345238,0.654762,0.004762,0.935484,0.886905,0.93617,0.938492,29,55,418,2
0.02,417,3,51,33,0.992857,0.891026,0.392857,0.607143,0.007143,0.916667,0.892857,0.939189,0.928571,33,51,417,3
0.03,416,4,48,36,0.990476,0.896552,0.428571,0.571429,0.009524,0.9,0.896825,0.941176,0.920635,36,48,416,4
0.04,416,4,46,38,0.990476,0.900433,0.452381,0.547619,0.009524,0.904762,0.900794,0.943311,0.916667,38,46,416,4
0.05,415,5,45,39,0.988095,0.902174,0.464286,0.535714,0.011905,0.886364,0.900794,0.943182,0.912698,39,45,415,5
0.06,414,6,44,40,0.985714,0.90393,0.47619,0.52381,0.014286,0.869565,0.900794,0.943052,0.90873,40,44,414,6
0.07,414,6,44,40,0.985714,0.90393,0.47619,0.52381,0.014286,0.869565,0.900794,0.943052,0.90873,40,44,414,6
0.08,414,6,43,41,0.985714,0.905908,0.488095,0.511905,0.014286,0.87234,0.902778,0.944128,0.906746,41,43,414,6
0.09,414,6,42,42,0.985714,0.907895,0.5,0.5,0.014286,0.875,0.904762,0.945205,0.904762,42,42,414,6
0.1,414,6,39,45,0.985714,0.913907,0.535714,0.464286,0.014286,0.882353,0.910714,0.948454,0.89881,45,39,414,6
0.11,414,6,38,46,0.985714,0.915929,0.547619,0.452381,0.014286,0.884615,0.912698,0.949541,0.896825,46,38,414,6
0.12,414,6,38,46,0.985714,0.915929,0.547619,0.452381,0.014286,0.884615,0.912698,0.949541,0.896825,46,38,414,6
0.13,414,6,37,47,0.985714,0.91796,0.559524,0.440476,0.014286,0.886792,0.914683,0.950631,0.894841,47,37,414,6
0.14,414,6,37,47,0.985714,0.91796,0.559524,0.440476,0.014286,0.886792,0.914683,0.950631,0.894841,47,37,414,6
0.15,414,6,36,48,0.985714,0.92,0.571429,0.428571,0.014286,0.888889,0.916667,0.951724,0.892857,48,36,414,6
0.16,414,6,36,48,0.985714,0.92,0.571429,0.428571,0.014286,0.888889,0.916667,0.951724,0.892857,48,36,414,6
0.17,414,6,35,49,0.985714,0.922049,0.583333,0.416667,0.014286,0.890909,0.918651,0.952819,0.890873,49,35,414,6
0.18,414,6,35,49,0.985714,0.922049,0.583333,0.416667,0.014286,0.890909,0.918651,0.952819,0.890873,49,35,414,6
0.19,414,6,35,49,0.985714,0.922049,0.583333,0.416667,0.014286,0.890909,0.918651,0.952819,0.890873,49,35,414,6
0.2,413,7,34,50,0.983333,0.923937,0.595238,0.404762,0.016667,0.877193,0.918651,0.95271,0.886905,50,34,413,7
0.21,413,7,34,50,0.983333,0.923937,0.595238,0.404762,0.016667,0.877193,0.918651,0.95271,0.886905,50,34,413,7
0.22,413,7,33,51,0.983333,0.926009,0.607143,0.392857,0.016667,0.87931,0.920635,0.953811,0.884921,51,33,413,7
0.23,412,8,33,51,0.980952,0.925843,0.607143,0.392857,0.019048,0.864407,0.918651,0.952601,0.882937,51,33,412,8
0.24,412,8,33,51,0.980952,0.925843,0.607143,0.392857,0.019048,0.864407,0.918651,0.952601,0.882937,51,33,412,8
0.25,411,9,33,51,0.978571,0.925676,0.607143,0.392857,0.021429,0.85,0.916667,0.951389,0.880952,51,33,411,9
0.26,411,9,33,51,0.978571,0.925676,0.607143,0.392857,0.021429,0.85,0.916667,0.951389,0.880952,51,33,411,9
0.27,411,9,33,51,0.978571,0.925676,0.607143,0.392857,0.021429,0.85,0.916667,0.951389,0.880952,51,33,411,9
0.28,411,9,32,52,0.978571,0.927765,0.619048,0.380952,0.021429,0.852459,0.918651,0.952491,0.878968,52,32,411,9
0.29,411,9,32,52,0.978571,0.927765,0.619048,0.380952,0.021429,0.852459,0.918651,0.952491,0.878968,52,32,411,9
0.3,411,9,32,52,0.978571,0.927765,0.619048,0.380952,0.021429,0.852459,0.918651,0.952491,0.878968,52,32,411,9
0.31,411,9,31,53,0.978571,0.929864,0.630952,0.369048,0.021429,0.854839,0.920635,0.953596,0.876984,53,31,411,9
0.32,411,9,31,53,0.978571,0.929864,0.630952,0.369048,0.021429,0.854839,0.920635,0.953596,0.876984,53,31,411,9
0.33,411,9,31,53,0.978571,0.929864,0.630952,0.369048,0.021429,0.854839,0.920635,0.953596,0.876984,53,31,411,9
0.34,411,9,30,54,0.978571,0.931973,0.642857,0.357143,0.021429,0.857143,0.922619,0.954704,0.875,54,30,411,9
0.35,411,9,30,54,0.978571,0.931973,0.642857,0.357143,0.021429,0.857143,0.922619,0.954704,0.875,54,30,411,9
0.36,411,9,30,54,0.978571,0.931973,0.642857,0.357143,0.021429,0.857143,0.922619,0.954704,0.875,54,30,411,9
0.37,411,9,30,54,0.978571,0.931973,0.642857,0.357143,0.021429,0.857143,0.922619,0.954704,0.875,54,30,411,9
0.38,411,9,30,54,0.978571,0.931973,0.642857,0.357143,0.021429,0.857143,0.922619,0.954704,0.875,54,30,411,9
0.39,411,9,30,54,0.978571,0.931973,0.642857,0.357143,0.021429,0.857143,0.922619,0.954704,0.875,54,30,411,9
0.4,411,9,29,55,0.978571,0.934091,0.654762,0.345238,0.021429,0.859375,0.924603,0.955814,0.873016,55,29,411,9
0.41,411,9,29,55,0.978571,0.934091,0.654762,0.345238,0.021429,0.859375,0.924603,0.955814,0.873016,55,29,411,9
0.42,410,10,29,55,0.97619,0.933941,0.654762,0.345238,0.02381,0.846154,0.922619,0.954598,0.871032,55,29,410,10
0.43,410,10,29,55,0.97619,0.933941,0.654762,0.345238,0.02381,0.846154,0.922619,0.954598,0.871032,55,29,410,10
0.44,409,11,29,55,0.97381,0.93379,0.654762,0.345238,0.02619,0.833333,0.920635,0.95338,0.869048,55,29,409,11
0.45,409,11,28,56,0.97381,0.935927,0.666667,0.333333,0.02619,0.835821,0.922619,0.954492,0.867063,56,28,409,11
0.46,409,11,28,56,0.97381,0.935927,0.666667,0.333333,0.02619,0.835821,0.922619,0.954492,0.867063,56,28,409,11
0.47,409,11,28,56,0.97381,0.935927,0.666667,0.333333,0.02619,0.835821,0.922619,0.954492,0.867063,56,28,409,11
0.48,409,11,28,56,0.97381,0.935927,0.666667,0.333333,0.02619,0.835821,0.922619,0.954492,0.867063,56,28,409,11
0.49,408,12,28,56,0.971429,0.93578,0.666667,0.333333,0.028571,0.823529,0.920635,0.953271,0.865079,56,28,408,12
0.5,408,12,27,57,0.971429,0.937931,0.678571,0.321429,0.028571,0.826087,0.922619,0.954386,0.863095,57,27,408,12
0.51,408,12,27,57,0.971429,0.937931,0.678571,0.321429,0.028571,0.826087,0.922619,0.954386,0.863095,57,27,408,12
0.52,408,12,27,57,0.971429,0.937931,0.678571,0.321429,0.028571,0.826087,0.922619,0.954386,0.863095,57,27,408,12
0.53,408,12,26,58,0.971429,0.940092,0.690476,0.309524,0.028571,0.828571,0.924603,0.955504,0.861111,58,26,408,12
0.54,408,12,26,58,0.971429,0.940092,0.690476,0.309524,0.028571,0.828571,0.924603,0.955504,0.861111,58,26,408,12
0.55,407,13,26,58,0.969048,0.939954,0.690476,0.309524,0.030952,0.816901,0.922619,0.954279,0.859127,58,26,407,13
0.56,407,13,26,58,0.969048,0.939954,0.690476,0.309524,0.030952,0.816901,0.922619,0.954279,0.859127,58,26,407,13
0.57,407,13,26,58,0.969048,0.939954,0.690476,0.309524,0.030952,0.816901,0.922619,0.954279,0.859127,58,26,407,13
0.58,407,13,26,58,0.969048,0.939954,0.690476,0.309524,0.030952,0.816901,0.922619,0.954279,0.859127,58,26,407,13
0.59,406,14,26,58,0.966667,0.939815,0.690476,0.309524,0.033333,0.805556,0.920635,0.953052,0.857143,58,26,406,14
0.6,406,14,26,58,0.966667,0.939815,0.690476,0.309524,0.033333,0.805556,0.920635,0.953052,0.857143,58,26,406,14
0.61,406,14,25,59,0.966667,0.941995,0.702381,0.297619,0.033333,0.808219,0.922619,0.954172,0.855159,59,25,406,14
0.62,406,14,25,59,0.966667,0.941995,0.702381,0.297619,0.033333,0.808219,0.922619,0.954172,0.855159,59,25,406,14
0.63,406,14,25,59,0.966667,0.941995,0.702381,0.297619,0.033333,0.808219,0.922619,0.954172,0.855159,59,25,406,14
0.64,405,15,25,59,0.964286,0.94186,0.702381,0.297619,0.035714,0.797297,0.920635,0.952941,0.853175,59,25,405,15
0.65,405,15,25,59,0.964286,0.94186,0.702381,0.297619,0.035714,0.797297,0.920635,0.952941,0.853175,59,25,405,15
0.66,405,15,25,59,0.964286,0.94186,0.702381,0.297619,0.035714,0.797297,0.920635,0.952941,0.853175,59,25,405,15
0.67,404,16,25,59,0.961905,0.941725,0.702381,0.297619,0.038095,0.786667,0.918651,0.951708,0.85119,59,25,404,16
0.68,404,16,25,59,0.961905,0.941725,0.702381,0.297619,0.038095,0.786667,0.918651,0.951708,0.85119,59,25,404,16
0.69,404,16,25,59,0.961905,0.941725,0.702381,0.297619,0.038095,0.786667,0.918651,0.951708,0.85119,59,25,404,16
0.7,404,16,24,60,0.961905,0.943925,0.714286,0.285714,0.038095,0.789474,0.920635,0.95283,0.849206,60,24,404,16
0.71,403,17,24,60,0.959524,0.943794,0.714286,0.285714,0.040476,0.779221,0.918651,0.951594,0.847222,60,24,403,17
0.72,403,17,23,61,0.959524,0.946009,0.72619,0.27381,0.040476,0.782051,0.920635,0.952719,0.845238,61,23,403,17
0.73,402,18,23,61,0.957143,0.945882,0.72619,0.27381,0.042857,0.772152,0.918651,0.951479,0.843254,61,23,402,18
0.74,402,18,22,62,0.957143,0.948113,0.738095,0.261905,0.042857,0.775,0.920635,0.952607,0.84127,62,22,402,18
0.75,401,19,22,62,0.954762,0.947991,0.738095,0.261905,0.045238,0.765432,0.918651,0.951364,0.839286,62,22,401,19
0.76,401,19,22,62,0.954762,0.947991,0.738095,0.261905,0.045238,0.765432,0.918651,0.951364,0.839286,62,22,401,19
0.77,398,22,22,62,0.947619,0.947619,0.738095,0.261905,0.052381,0.738095,0.912698,0.947619,0.833333,62,22,398,22
0.78,397,23,22,62,0.945238,0.947494,0.738095,0.261905,0.054762,0.729412,0.910714,0.946365,0.831349,62,22,397,23
0.79,395,25,22,62,0.940476,0.947242,0.738095,0.261905,0.059524,0.712644,0.906746,0.943847,0.827381,62,22,395,25
0.8,395,25,22,62,0.940476,0.947242,0.738095,0.261905,0.059524,0.712644,0.906746,0.943847,0.827381,62,22,395,25
0.81,394,26,22,62,0.938095,0.947115,0.738095,0.261905,0.061905,0.704545,0.904762,0.942584,0.825397,62,22,394,26
0.82,394,26,22,62,0.938095,0.947115,0.738095,0.261905,0.061905,0.704545,0.904762,0.942584,0.825397,62,22,394,26
0.83,394,26,22,62,0.938095,0.947115,0.738095,0.261905,0.061905,0.704545,0.904762,0.942584,0.825397,62,22,394,26
0.84,393,27,22,62,0.935714,0.946988,0.738095,0.261905,0.064286,0.696629,0.902778,0.941317,0.823413,62,22,393,27
0.85,392,28,21,63,0.933333,0.949153,0.75,0.25,0.066667,0.692308,0.902778,0.941176,0.819444,63,21,392,28
0.86,392,28,21,63,0.933333,0.949153,0.75,0.25,0.066667,0.692308,0.902778,0.941176,0.819444,63,21,392,28
0.87,392,28,21,63,0.933333,0.949153,0.75,0.25,0.066667,0.692308,0.902778,0.941176,0.819444,63,21,392,28
0.88,390,30,21,63,0.928571,0.948905,0.75,0.25,0.071429,0.677419,0.89881,0.938628,0.815476,63,21,390,30
0.89,386,34,21,63,0.919048,0.948403,0.75,0.25,0.080952,0.649485,0.890873,0.933495,0.80754,63,21,386,34
0.9,386,34,21,63,0.919048,0.948403,0.75,0.25,0.080952,0.649485,0.890873,0.933495,0.80754,63,21,386,34
