epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
27,0.77631,1.43376,0.62917,0.99444,0.008713,0.008713,0.008713,60.75971436500549,1700.530633687973,32,2,64,13.790871552,13.790871552,9.373997056,0.81181,0.82361,16,0,0,0
28,0.73925,1.42228,0.63611,0.99306,0.0086635,0.0086635,0.0086635,60.74933052062988,1761.279964208603,32,2,64,13.771997184,13.771997184,9.411190784,0.81458,0.82361,16,0,0,0
29,0.71407,1.4541,0.60833,0.99444,0.008614,0.008614,0.008614,60.747748613357544,1822.0287065505981,32,2,64,13.7887744,13.7887744,9.37163776,0.80139,0.82361,16,0,0,0
30,0.69415,1.41919,0.65139,0.99583,0.0085645,0.0085645,0.0085645,60.75779461860657,1882.7865054607391,32,2,64,13.774094336,13.774094336,9.411059712,0.82361,0.82361,30,0,0,1
31,0.70407,1.42041,0.64722,0.99583,0.008515,0.008515,0.008515,60.70904493331909,1943.4955489635468,32,2,64,13.7887744,13.7887744,9.373997056,0.82153,0.82361,30,0,0,0
32,0.68664,1.46737,0.5875,0.99167,0.0084655,0.0084655,0.0084655,60.81372046470642,2004.3082728385925,32,2,64,13.771997184,13.771997184,9.411190784,0.78958,0.82361,30,0,0,0
33,0.65724,1.42847,0.63194,0.99444,0.008416,0.008416,0.008416,60.734031200408936,2065.0423040390015,32,2,64,13.7887744,13.7887744,9.37163776,0.81319,0.82361,30,0,0,0
34,0.64306,1.42692,0.65417,0.99861,0.0083665,0.0083665,0.0083665,60.846940994262695,2125.890251159668,32,2,64,13.771997184,13.771997184,9.411059712,0.82639,0.82639,34,0,0,1
35,0.63558,1.41406,0.65417,0.99583,0.008317,0.008317,0.008317,60.68654918670654,2186.5757942199707,32,2,64,13.7887744,13.7887744,9.373997056,0.825,0.82639,34,0,0,0
36,0.61739,1.40161,0.65139,0.99167,0.0082675,0.0082675,0.0082675,60.82084822654724,2247.396642446518,32,2,64,13.771997184,13.771997184,9.411190784,0.82153,0.82639,34,0,0,0
37,0.63393,1.41374,0.64722,0.99444,0.008218000000000001,0.008218000000000001,0.008218000000000001,60.72500705718994,2308.12264919281,32,2,64,13.7887744,13.7887744,9.37163776,0.82083,0.82639,34,0,0,0
38,0.587,1.40186,0.66111,0.99722,0.0081685,0.0081685,0.0081685,60.892380237579346,2369.015030145645,32,2,64,13.771997184,13.771997184,9.411059712,0.82917,0.82917,38,0,0,1
39,0.56795,1.42586,0.64028,0.99306,0.008119000000000001,0.008119000000000001,0.008119000000000001,60.65240740776062,2429.6674423217773,32,2,64,13.790871552,13.790871552,9.373997056,0.81667,0.82917,38,0,0,0
40,0.5832,1.41577,0.63611,0.99444,0.0080695,0.0080695,0.0080695,60.90681076049805,2490.574248313904,32,2,64,13.771997184,13.771997184,9.411190784,0.81528,0.82917,38,0,0,0
41,0.53405,1.41935,0.63056,0.99444,0.008020000000000001,0.008020000000000001,0.008020000000000001,60.84303879737854,2551.4172916412354,32,2,64,13.7887744,13.7887744,9.37163776,0.8125,0.82917,38,0,0,0
42,0.55868,1.41545,0.64583,0.99167,0.0079705,0.0079705,0.0079705,60.74777603149414,2612.165062189102,32,2,64,13.774094336,13.774094336,9.411059712,0.81875,0.82917,38,0,0,0
43,0.52317,1.40617,0.63194,0.99306,0.007921000000000001,0.007921000000000001,0.007921000000000001,60.58139085769653,2672.746455669403,32,2,64,13.7887744,13.7887744,9.373997056,0.8125,0.82917,38,0,0,0
44,0.51746,1.38729,0.6625,0.99444,0.0078715,0.0078715,0.0078715,60.817662954330444,2733.5641148090363,32,2,64,13.771997184,13.771997184,9.411190784,0.82847,0.82917,38,0,0,0
45,0.51099,1.39429,0.64722,0.99306,0.007822,0.007822,0.007822,60.84010457992554,2794.403221130371,32,2,64,13.790871552,13.790871552,9.37163776,0.82014,0.82917,38,0,0,0
46,0.49031,1.39583,0.64861,0.99583,0.0077725,0.0077725,0.0077725,60.960299491882324,2855.3635206222534,32,2,64,13.771997184,13.771997184,9.411059712,0.82222,0.82917,38,0,0,0
47,0.49757,1.39697,0.65694,1.0,0.007723,0.007723,0.007723,60.826077461242676,2916.1905953884125,32,2,64,13.7887744,13.7887744,9.373997056,0.82847,0.82917,38,0,0,0
48,0.46994,1.39461,0.67083,0.99306,0.0076735,0.0076735,0.0076735,60.95413827896118,2977.144739151001,32,2,64,13.771997184,13.771997184,9.411190784,0.83194,0.83194,48,0,0,1
49,0.42696,1.3877,0.65694,0.99444,0.007624,0.007624,0.007624,60.929832458496094,3038.0735688209534,32,2,64,13.7887744,13.7887744,9.37163776,0.82569,0.83194,48,0,0,0
50,0.46584,1.39478,0.65833,0.99444,0.0075745,0.0075745,0.0075745,60.82040071487427,3098.894966363907,32,2,64,13.771997184,13.771997184,9.411059712,0.82639,0.83194,48,0,0,0
51,0.43648,1.40129,0.65139,0.99167,0.007525,0.007525,0.007525,60.76322031021118,3159.6581966876984,32,2,64,13.790871552,13.790871552,9.373997056,0.82153,0.83194,48,0,0,0
52,0.45008,1.3925,0.64861,0.99167,0.0074755,0.0074755,0.0074755,60.80162215232849,3220.4588119983673,32,2,64,13.771997184,13.771997184,9.411190784,0.82014,0.83194,48,0,0,0
53,0.45067,1.39233,0.65833,0.99722,0.007426,0.007426,0.007426,60.85653233528137,3281.3153443336487,32,2,64,13.7887744,13.7887744,9.37163776,0.82778,0.83194,48,0,0,0
54,0.42365,1.39714,0.65972,0.99306,0.0073765,0.0073765,0.0073765,60.74016261100769,3342.0555069446564,32,2,64,13.771997184,13.771997184,9.411059712,0.82639,0.83194,48,0,0,0
