threshold,precision,recall,f1,tp,fn,fp,tn
0.999901,0.982234,0.645,0.778672,387,213,7,113
0.999901,0.982278,0.646667,0.779899,388,212,7,113
0.999901,0.982368,0.65,0.782347,390,210,7,113
0.999899,0.982368,0.65,0.782347,390,210,7,113
0.999897,0.982456,0.653333,0.784785,392,208,7,113
0.99989,0.9825,0.655,0.786,393,207,7,113
0.999878,0.9825,0.655,0.786,393,207,7,113
0.999873,0.982587,0.658333,0.788423,395,205,7,113
0.999869,0.982587,0.658333,0.788423,395,205,7,113
0.999865,0.98263,0.66,0.789631,396,204,7,113
0.999864,0.982673,0.661667,0.790837,397,203,7,113
0.999861,0.982759,0.665,0.793241,399,201,7,113
0.999849,0.982801,0.666667,0.794439,400,200,7,113
0.999832,0.982801,0.666667,0.794439,400,200,7,113
0.999831,0.982843,0.668333,0.795635,401,199,7,113
0.999829,0.982927,0.671667,0.79802,403,197,7,113
0.999826,0.982968,0.673333,0.799209,404,196,7,113
0.999823,0.982968,0.673333,0.799209,404,196,7,113
0.999821,0.983051,0.676667,0.801579,406,194,7,113
0.99982,0.983051,0.676667,0.801579,406,194,7,113
0.999818,0.983133,0.68,0.803941,408,192,7,113
0.999817,0.983133,0.68,0.803941,408,192,7,113
0.999813,0.983173,0.681667,0.805118,409,191,7,113
0.999801,0.983213,0.683333,0.806293,410,190,7,113
0.9998,0.983294,0.686667,0.808636,412,188,7,113
0.999796,0.983333,0.688333,0.809804,413,187,7,113
0.999788,0.983373,0.69,0.81097,414,186,7,113
0.999786,0.983412,0.691667,0.812133,415,185,7,113
0.999773,0.983412,0.691667,0.812133,415,185,7,113
0.999764,0.983491,0.695,0.814453,417,183,7,113
0.99976,0.983491,0.695,0.814453,417,183,7,113
0.999759,0.983568,0.698333,0.816764,419,181,7,113
0.999747,0.983568,0.698333,0.816764,419,181,7,113
0.999745,0.981308,0.7,0.817121,420,180,8,112
0.999726,0.981352,0.701667,0.81827,421,179,8,112
0.999723,0.981352,0.701667,0.81827,421,179,8,112
0.999701,0.981439,0.705,0.820563,423,177,8,112
0.9997,0.981439,0.705,0.820563,423,177,8,112
0.999699,0.979167,0.705,0.819767,423,177,9,111
0.99968,0.979263,0.708333,0.82205,425,175,9,111
0.999655,0.97931,0.71,0.823188,426,174,9,111
0.999614,0.97931,0.71,0.823188,426,174,9,111
0.999596,0.979405,0.713333,0.825458,428,172,9,111
0.999592,0.979452,0.715,0.82659,429,171,9,111
0.999572,0.979452,0.715,0.82659,429,171,9,111
0.999535,0.979499,0.716667,0.827719,430,170,9,111
0.999499,0.979545,0.718333,0.828846,431,169,9,111
0.999489,0.977376,0.72,0.829175,432,168,10,110
0.999462,0.977427,0.721667,0.830297,433,167,10,110
0.999426,0.977477,0.723333,0.831418,434,166,10,110
0.999423,0.977528,0.725,0.832536,435,165,10,110
0.999378,0.977528,0.725,0.832536,435,165,10,110
0.999369,0.977578,0.726667,0.833652,436,164,10,110
0.999342,0.977679,0.73,0.835878,438,162,10,110
0.999341,0.977728,0.731667,0.836988,439,161,10,110
0.999336,0.977728,0.731667,0.836988,439,161,10,110
0.999325,0.977778,0.733333,0.838095,440,160,10,110
0.999317,0.977876,0.736667,0.840304,442,158,10,110
0.999285,0.977925,0.738333,0.841406,443,157,10,110
0.999241,0.977974,0.74,0.842505,444,156,10,110
0.999238,0.978022,0.741667,0.843602,445,155,10,110
0.999236,0.97807,0.743333,0.844697,446,154,10,110
0.999225,0.978118,0.745,0.84579,447,153,10,110
0.999203,0.978118,0.745,0.84579,447,153,10,110
0.999201,0.978214,0.748333,0.84797,449,151,10,110
0.999182,0.978261,0.75,0.849057,450,150,10,110
0.999149,0.978261,0.75,0.849057,450,150,10,110
0.999143,0.978355,0.753333,0.851224,452,148,10,110
0.999101,0.978355,0.753333,0.851224,452,148,10,110
0.999096,0.978402,0.755,0.852305,453,147,10,110
0.999057,0.978495,0.758333,0.85446,455,145,10,110
0.998997,0.978495,0.758333,0.85446,455,145,10,110
0.998874,0.978587,0.761667,0.856607,457,143,10,110
0.998845,0.978587,0.761667,0.856607,457,143,10,110
0.998837,0.978632,0.763333,0.857678,458,142,10,110
0.99879,0.978723,0.766667,0.859813,460,140,10,110
0.998717,0.978723,0.766667,0.859813,460,140,10,110
0.9987,0.978769,0.768333,0.860878,461,139,10,110
0.998686,0.978858,0.771667,0.863001,463,137,10,110
0.998677,0.978858,0.771667,0.863001,463,137,10,110
0.998618,0.978903,0.773333,0.86406,464,136,10,110
0.998581,0.978947,0.775,0.865116,465,135,10,110
0.998528,0.976891,0.775,0.864312,465,135,11,109
0.998494,0.976939,0.776667,0.865367,466,134,11,109
0.998473,0.976987,0.778333,0.866419,467,133,11,109
0.998469,0.977083,0.781667,0.868519,469,131,11,109
0.998429,0.977083,0.781667,0.868519,469,131,11,109
0.998379,0.977131,0.783333,0.869565,470,130,11,109
0.99827,0.977178,0.785,0.87061,471,129,11,109
0.998242,0.975207,0.786667,0.870849,472,128,12,108
