variant,variant_desc,threshold,tp,fn,fp,tn,recall,precision,specificity,fpr,fnr,npv,accuracy,f1,ptr,normal_filtered,normal_left,abnormal_kept,abnormal_missed
P0,calibrated p_abnormal,0.57,408,12,23,61,0.971429,0.946636,0.72619,0.27381,0.028571,0.835616,0.930556,0.958872,0.855159,61,23,408,12
P0,calibrated p_abnormal,0.58,407,13,21,63,0.969048,0.950935,0.75,0.25,0.030952,0.828947,0.93254,0.959906,0.849206,63,21,407,13
P0,calibrated p_abnormal,0.59,406,14,21,63,0.966667,0.95082,0.75,0.25,0.033333,0.818182,0.930556,0.958678,0.847222,63,21,406,14
P0,calibrated p_abnormal,0.6,406,14,20,64,0.966667,0.953052,0.761905,0.238095,0.033333,0.820513,0.93254,0.959811,0.845238,64,20,406,14
P0,calibrated p_abnormal,0.61,404,16,19,65,0.961905,0.955083,0.77381,0.22619,0.038095,0.802469,0.930556,0.958482,0.839286,65,19,404,16
P0,calibrated p_abnormal,0.62,404,16,19,65,0.961905,0.955083,0.77381,0.22619,0.038095,0.802469,0.930556,0.958482,0.839286,65,19,404,16
P0,calibrated p_abnormal,0.63,404,16,18,66,0.961905,0.957346,0.785714,0.214286,0.038095,0.804878,0.93254,0.95962,0.837302,66,18,404,16
P0,calibrated p_abnormal,0.64,404,16,17,67,0.961905,0.95962,0.797619,0.202381,0.038095,0.807229,0.934524,0.960761,0.835317,67,17,404,16
P0,calibrated p_abnormal,0.65,403,17,16,68,0.959524,0.961814,0.809524,0.190476,0.040476,0.8,0.934524,0.960667,0.831349,68,16,403,17
P0,calibrated p_abnormal,0.66,401,19,16,68,0.954762,0.961631,0.809524,0.190476,0.045238,0.781609,0.930556,0.958184,0.827381,68,16,401,19
P0,calibrated p_abnormal,0.67,400,20,16,68,0.952381,0.961538,0.809524,0.190476,0.047619,0.772727,0.928571,0.956938,0.825397,68,16,400,20
