epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
46,9671.7,0.25571,0.91046,1,0.22334,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,9876.7,0.25738,0.91079,1,0.22291,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,10082.1,0.25612,0.91092,1,0.22226,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,10287.9,0.2564,0.91113,1,0.22182,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,10493,0.25474,0.91104,1,0.22171,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,10698.7,0.25248,0.91133,1,0.22062,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,10904.2,0.25388,0.91179,1,0.21995,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,11109.6,0.2526,0.91208,1,0.21937,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,11314.6,0.25237,0.91263,1,0.21905,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,11520.3,0.25139,0.91279,1,0.21848,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,11725.1,0.25193,0.91279,1,0.21828,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,11930.3,0.2496,0.91325,1,0.21789,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,12135.9,0.2498,0.91333,1,0.21738,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,12340.5,0.24775,0.91383,1,0.21653,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,12545.1,0.2489,0.91396,1,0.21581,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,12750.2,0.24775,0.9145,1,0.21566,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,12954.9,0.24815,0.91471,1,0.21502,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,13159.9,0.24867,0.91525,1,0.2148,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,13365.2,0.24733,0.91562,1,0.21411,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,13569.5,0.24551,0.91588,1,0.21395,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,13773.9,0.24574,0.91567,1,0.21346,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,13979.4,0.24474,0.916,1,0.21328,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,14184.4,0.24514,0.91596,1,0.21304,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,14389.8,0.24361,0.91608,1,0.21292,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,14597.5,0.24397,0.91633,1,0.21249,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,14802.9,0.24275,0.91637,1,0.21211,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,15008,0.24328,0.91646,1,0.21218,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,15213.1,0.24368,0.91688,1,0.21182,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,15418.3,0.24149,0.91758,1,0.21109,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,15623.3,0.24141,0.9175,1,0.21088,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,15829.2,0.24055,0.91763,1,0.21014,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,16034.1,0.24006,0.91771,1,0.2097,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,16239.5,0.24031,0.91817,1,0.20929,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,16444.7,0.24052,0.91896,1,0.20918,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,16649.8,0.23824,0.91942,1,0.20885,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,16853.9,0.23767,0.92008,1,0.20864,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,17058.4,0.23756,0.92004,1,0.20829,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,17263.1,0.23748,0.92008,1,0.20784,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,17467.7,0.23715,0.91988,1,0.20778,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,17672.8,0.23485,0.92013,1,0.20786,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,17883.1,0.2368,0.92058,1,0.20751,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,18087.7,0.23367,0.92042,1,0.2072,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,18293.6,0.23657,0.92058,1,0.20709,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,18498.2,0.2356,0.92042,1,0.20662,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,18702.7,0.23262,0.92046,1,0.20666,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,18907,0.23374,0.92083,1,0.20619,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,19112,0.23206,0.92058,1,0.20582,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,19317.5,0.23169,0.92079,1,0.20589,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,19522.6,0.23093,0.92092,1,0.20599,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,19728,0.23206,0.92158,1,0.20566,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,19932.9,0.23035,0.922,1,0.20577,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,20138.3,0.23149,0.92196,1,0.20568,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,20343.1,0.23,0.92217,1,0.20543,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,20547.9,0.2289,0.92242,1,0.20491,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,20753.1,0.2264,0.92279,1,0.20541,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,20957.5,0.22674,0.92308,1,0.20513,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,21162.5,0.22574,0.92338,1,0.20502,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,21367.7,0.22577,0.92333,1,0.20419,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,21572.8,0.22537,0.92346,1,0.2047,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,21778.9,0.22539,0.92358,1,0.20428,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,21985,0.22514,0.92392,1,0.20476,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,22190.3,0.22481,0.92421,1,0.20502,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,22395.7,0.22281,0.92454,1,0.20499,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,22601.4,0.22195,0.92471,1,0.20454,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,22806.9,0.22225,0.92483,1,0.20454,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,23012.5,0.22205,0.92517,1,0.20381,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,23217.8,0.22081,0.92537,1,0.20358,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,23422.8,0.22059,0.92567,1,0.20325,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,23628.6,0.21914,0.92567,1,0.20296,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,23834.7,0.21892,0.92596,1,0.20338,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,24039.8,0.21714,0.92621,1,0.20287,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,24245,0.21691,0.92583,1,0.20297,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,24450.4,0.21534,0.92629,1,0.20301,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,24654.7,0.21465,0.92646,1,0.20205,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,24860.2,0.21526,0.92642,1,0.20229,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,25065,0.21388,0.92692,1,0.20168,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,25269.3,0.21412,0.927,1,0.20143,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,25474.6,0.21276,0.92742,1,0.20068,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,25679.7,0.2132,0.92758,1,0.20084,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,25885.1,0.21151,0.92754,1,0.20009,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,26089.8,0.21132,0.92813,1,0.19978,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,26295.8,0.20887,0.92792,1,0.19914,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,26501.3,0.20958,0.92862,1,0.19893,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,26707.4,0.20842,0.929,1,0.19885,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,26912.2,0.20792,0.92933,1,0.19867,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,27116.8,0.20677,0.92937,1,0.19799,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,27321.4,0.20564,0.92954,1,0.19694,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,27526.5,0.20532,0.92992,1,0.19655,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,27731.9,0.20415,0.92962,1,0.19586,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,27937.6,0.20398,0.92967,1,0.19586,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,28142.7,0.20375,0.93021,1,0.19506,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,28348.1,0.20251,0.93054,1,0.19495,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,28553.5,0.20128,0.93054,1,0.19492,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,28758,0.20102,0.93063,1,0.19461,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,28963,0.20002,0.93063,1,0.19442,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,29168.1,0.19727,0.93063,1,0.19435,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,29373.4,0.19683,0.93075,1,0.19417,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,29578.6,0.19568,0.93112,1,0.19401,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,29784.2,0.19738,0.93088,1,0.19384,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,29989.5,0.19493,0.931,1,0.19407,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,30194,0.19366,0.93192,1,0.19354,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,30399.1,0.19099,0.93163,1,0.19335,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,30604.5,0.19183,0.932,1,0.1933,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,30810.3,0.19273,0.93171,1,0.19328,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,31015.6,0.18856,0.93187,1,0.19273,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,31220.9,0.18831,0.93208,1,0.19255,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,31426,0.18511,0.93229,1,0.19216,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,31631.2,0.18528,0.93225,1,0.19198,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,31836.5,0.18331,0.93238,1,0.19203,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,32042.3,0.18334,0.93271,1,0.19212,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,32246.8,0.18356,0.93287,1,0.19232,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,32452.3,0.18012,0.93304,1,0.19235,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,32658,0.17943,0.93333,1,0.19201,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,32863.7,0.17769,0.93354,1,0.19173,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,33069.8,0.1791,0.93375,1,0.19202,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,33275.3,0.1764,0.93442,1,0.19138,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,33481,0.17531,0.93463,1,0.19097,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,33687.1,0.17218,0.93517,1,0.19069,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,33894.1,0.17122,0.93546,1,0.19109,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,34100.3,0.16982,0.93533,1,0.19054,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,34305.7,0.16919,0.93554,1,0.19074,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,34511.8,0.16749,0.93563,1,0.1903,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,34718.3,0.16579,0.93558,1,0.18993,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,34924.4,0.16325,0.93575,1,0.18958,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,35131,0.16095,0.93587,1,0.18946,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,35336.4,0.1604,0.9365,1,0.18925,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,35541.7,0.16001,0.93663,1,0.18918,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,35747.2,0.15605,0.93654,1,0.18967,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,35954.1,0.1559,0.93654,1,0.18898,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,36160.1,0.15372,0.93696,1,0.18911,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,36367.1,0.15198,0.93679,1,0.18957,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,36572.4,0.14911,0.93721,1,0.18957,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,36777.9,0.14862,0.937,1,0.18995,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,36983.5,0.14552,0.93721,1,0.19019,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,37188.5,0.14242,0.93725,1,0.18992,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,37394.2,0.14078,0.93708,1,0.19052,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,37602.9,0.13932,0.93742,1,0.19045,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,37809.3,0.13609,0.9375,1,0.19033,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,38015.1,0.13409,0.93742,1,0.19072,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,38221.2,0.13159,0.93775,1,0.19068,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,38426.8,0.12813,0.93808,1,0.19072,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,38632,0.12516,0.93833,1,0.19118,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,38836.8,0.12333,0.93871,1,0.1917,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,39042.3,0.12064,0.93867,1,0.19251,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,39248.2,0.11666,0.93888,1,0.19324,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,39477,0.11257,0.93937,1,0.19403,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,39683.6,0.11016,0.9395,1,0.19494,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,39890.8,0.10801,0.93963,1,0.19587,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,40097.1,0.10457,0.93954,1,0.19673,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,40304.1,0.09928,0.9395,1,0.1981,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,40510.2,0.09731,0.93946,1,0.19908,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,40717.7,0.09202,0.93933,1,0.20041,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,40924.3,0.09029,0.93933,1,0.20172,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,41131.6,0.08629,0.93967,1,0.20288,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,41338.1,0.08294,0.93979,1,0.20411,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
