epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
1,0.39631,0.45972,0.87639,1.0,0.0033169934640522878,0.0033169934640522878,0.0033169934640522878,76.71093416213989,76.71093416213989,32,1,32,17.320378368,17.320378368,12.145719808,0.93819,0.93819,1,0,0,1
2,0.35966,0.45553,0.875,1.0,0.006617407679738562,0.006617407679738562,0.006617407679738562,72.47562456130981,149.1865587234497,32,2,64,16.70381568,16.70381568,12.17707776,0.9375,0.93819,1,0,0,0
3,0.37864,0.63546,0.64444,1.0,0.009884821895424837,0.009884821895424837,0.009884821895424837,71.29871106147766,220.4862699508667,32,2,64,16.70381568,16.70381568,12.177536512,0.82222,0.93819,1,0,0,0
4,0.38105,0.47571,0.87083,1.0,0.0098515,0.0098515,0.0098515,71.32789540290833,291.8131651878357,32,2,64,16.701718528,16.701718528,12.177536512,0.93542,0.93819,1,0,0,0
5,0.36155,0.45819,0.87083,1.0,0.009802,0.009802,0.009802,71.2246606349945,363.0388250350952,32,2,64,16.701718528,16.701718528,12.177536512,0.93542,0.93819,1,0,0,0
6,0.34611,0.44936,0.87639,1.0,0.009752499999999999,0.009752499999999999,0.009752499999999999,71.57952570915222,434.6183512210846,32,2,64,16.701718528,16.701718528,12.177536512,0.93819,0.93819,6,0,0,1
7,0.33151,0.45262,0.88056,1.0,0.009703,0.009703,0.009703,71.70735359191895,506.3257043361664,32,2,64,16.70381568,16.70381568,12.177536512,0.94028,0.94028,7,0,0,1
8,0.3184,0.4765,0.87222,1.0,0.009653499999999999,0.009653499999999999,0.009653499999999999,71.60524368286133,577.9299488067627,32,2,64,16.701718528,16.701718528,12.177536512,0.93611,0.94028,7,0,0,0
9,0.31513,0.43349,0.89861,1.0,0.009604,0.009604,0.009604,71.47639656066895,649.4073460102081,32,2,64,16.70381568,16.70381568,12.177536512,0.94931,0.94931,9,0,0,1
10,0.30764,0.42841,0.89444,1.0,0.009554499999999999,0.009554499999999999,0.009554499999999999,71.57112526893616,720.9784712791443,32,2,64,16.70381568,16.70381568,12.177536512,0.94722,0.94931,9,0,0,0
11,0.30297,0.47103,0.875,1.0,0.009505,0.009505,0.009505,71.73430180549622,792.7127728462219,32,2,64,16.70381568,16.70381568,12.177536512,0.9375,0.94931,9,0,0,0
12,0.2926,0.47286,0.85278,1.0,0.0094555,0.0094555,0.0094555,71.50972557067871,864.2224979400635,32,2,64,16.70381568,16.70381568,12.177536512,0.92639,0.94931,9,0,0,0
13,0.27535,0.41742,0.90417,1.0,0.009406,0.009406,0.009406,71.90164613723755,936.1241438388824,32,2,64,16.70381568,16.70381568,12.177536512,0.95208,0.95208,13,0,0,1
14,0.27125,0.43325,0.89028,1.0,0.009356500000000002,0.009356500000000002,0.009356500000000002,71.67999196052551,1007.8041365146637,32,2,64,16.70381568,16.70381568,12.177536512,0.94514,0.95208,13,0,0,0
