bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,49,0.029489,0.040816,0.011327
1,0.1,0.2,19,0.149072,0.368421,0.219349
2,0.2,0.3,14,0.241473,0.357143,0.11567
3,0.3,0.4,11,0.343372,0.272727,0.070645
4,0.4,0.5,9,0.452087,0.333333,0.118754
5,0.5,0.6,13,0.552647,0.538462,0.014186
6,0.6,0.7,15,0.654353,0.866667,0.212313
7,0.7,0.8,17,0.736265,0.764706,0.028441
8,0.8,0.9,42,0.861895,0.833333,0.028561
9,0.9,1.0,531,0.988696,0.964218,0.024478
