bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,68,0.017957,0.088235,0.070278
1,0.1,0.2,9,0.135324,0.444444,0.30912
2,0.2,0.3,5,0.248578,0.4,0.151422
3,0.3,0.4,11,0.335247,0.090909,0.244338
4,0.4,0.5,5,0.459968,0.4,0.059968
5,0.5,0.6,6,0.541157,0.666667,0.125509
6,0.6,0.7,6,0.659622,0.833333,0.173712
7,0.7,0.8,11,0.75343,0.818182,0.064752
8,0.8,0.9,23,0.853816,0.695652,0.158164
9,0.9,1.0,576,0.995007,0.956597,0.03841
