epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
1,0.42296,0.50523,0.83333,1.0,0.0033174603174603175,0.0033174603174603175,0.0033174603174603175,82.55354118347168,82.55354118347168,32,1,32,17.320378368,17.320378368,12.145586688,0.91667,0.91667,1,0,0,1
2,0.38914,0.488,0.82778,1.0,0.006617872222222223,0.006617872222222223,0.006617872222222223,75.52364683151245,158.07818627357483,32,2,64,16.7247872,16.7247872,12.13073664,0.91389,0.91667,1,0,0,0
3,0.40472,0.53786,0.80417,1.0,0.009885284126984127,0.009885284126984127,0.009885284126984127,74.66092729568481,232.73811531066895,32,2,64,16.747855872,16.747855872,12.132571648,0.90208,0.91667,1,0,0,0
4,0.41265,0.48783,0.86111,1.0,0.0098515,0.0098515,0.0098515,76.31576251983643,309.05387783050537,32,2,64,16.749953024,16.749953024,12.133554688,0.93056,0.93056,4,0,0,1
5,0.38555,0.45144,0.86806,1.0,0.009802,0.009802,0.009802,75.12020349502563,384.17508459091187,32,2,64,16.752050176,16.752050176,12.133554688,0.93403,0.93403,5,0,0,1
6,0.37406,0.55322,0.74306,1.0,0.009752499999999999,0.009752499999999999,0.009752499999999999,75.524094581604,459.698175907135,32,2,64,16.752050176,16.752050176,12.133161472,0.87153,0.93403,5,0,0,0
7,0.36211,0.50063,0.83889,1.0,0.009703,0.009703,0.009703,75.07466983795166,534.7728457450867,32,2,64,16.752050176,16.752050176,12.133161472,0.91944,0.93403,5,0,0,0
8,0.35728,0.47245,0.85694,1.0,0.009653499999999999,0.009653499999999999,0.009653499999999999,75.2759575843811,610.0498027801514,32,2,64,16.752050176,16.752050176,12.133161472,0.92847,0.93403,5,0,0,0
9,0.34127,0.44729,0.8875,1.0,0.009604,0.009604,0.009604,75.19250965118408,685.2423131465912,32,2,64,16.752050176,16.752050176,12.133161472,0.94375,0.94375,9,0,0,1
10,0.33144,0.46421,0.87083,1.0,0.009554499999999999,0.009554499999999999,0.009554499999999999,75.13871645927429,760.3810303211212,32,2,64,16.752050176,16.752050176,12.133161472,0.93542,0.94375,9,0,0,0
11,0.31987,0.4459,0.89583,1.0,0.009505,0.009505,0.009505,75.40679168701172,835.7868211269379,32,2,64,16.752050176,16.752050176,12.133161472,0.94792,0.94792,11,0,0,1
12,0.31545,0.44037,0.8875,1.0,0.0094555,0.0094555,0.0094555,75.57273745536804,911.3595585823059,32,2,64,16.752050176,16.752050176,12.133161472,0.94375,0.94792,11,0,0,0
13,0.29921,0.45581,0.88611,1.0,0.009406,0.009406,0.009406,75.26044201850891,986.6210010051727,32,2,64,16.752050176,16.752050176,12.133161472,0.94306,0.94792,11,0,0,0
14,0.30068,0.46401,0.87917,1.0,0.009356500000000002,0.009356500000000002,0.009356500000000002,75.19757890701294,1061.8175795078278,32,2,64,16.752050176,16.752050176,12.133161472,0.93958,0.94792,11,0,0,0
15,0.29259,0.42188,0.9,1.0,0.009307,0.009307,0.009307,75.29341173171997,1137.1109912395477,32,2,64,16.752050176,16.752050176,12.133161472,0.95,0.95,15,0,0,1
16,0.28502,0.43964,0.88889,1.0,0.0092575,0.0092575,0.0092575,75.53366351127625,1212.645652770996,32,2,64,16.752050176,16.752050176,12.133161472,0.94444,0.95,15,0,0,0
17,0.27506,0.44629,0.87222,1.0,0.009208000000000001,0.009208000000000001,0.009208000000000001,75.51119875907898,1288.1568531990051,32,2,64,16.752050176,16.752050176,12.133161472,0.93611,0.95,15,0,0,0
18,0.26261,0.44161,0.89167,1.0,0.0091585,0.0091585,0.0091585,75.33100008964539,1363.4868535995483,32,2,64,16.752050176,16.752050176,12.133161472,0.94583,0.95,15,0,0,0
19,0.26524,0.42336,0.9,1.0,0.009109,0.009109,0.009109,75.07323932647705,1438.5600929260254,32,2,64,16.752050176,16.752050176,12.133161472,0.95,0.95,19,0,0,1
20,0.25926,0.42135,0.90139,1.0,0.0090595,0.0090595,0.0090595,75.37267208099365,1513.933765411377,32,2,64,16.752050176,16.752050176,12.133161472,0.95069,0.95069,20,0,0,1
21,0.25469,0.42586,0.89306,1.0,0.00901,0.00901,0.00901,75.15439987182617,1589.0871648788452,32,2,64,16.752050176,16.752050176,12.133161472,0.94653,0.95069,20,0,0,0
22,0.25485,0.41372,0.90417,1.0,0.0089605,0.0089605,0.0089605,75.08540892601013,1664.1725738048553,32,2,64,16.752050176,16.752050176,12.133161472,0.95208,0.95208,22,0,0,1
23,0.2469,0.44385,0.88472,1.0,0.008911,0.008911,0.008911,75.26570558547974,1739.438279390335,32,2,64,16.752050176,16.752050176,12.133161472,0.94236,0.95208,22,0,0,0
24,0.24564,0.42293,0.90556,1.0,0.0088615,0.0088615,0.0088615,75.1953673362732,1814.6346395015717,32,2,64,16.752050176,16.752050176,12.133161472,0.95278,0.95278,24,0,0,1
