threshold,tp,fn,fp,tn,recall,precision,specificity,fpr,fnr,npv,accuracy,f1,ptr,normal_filtered,normal_left,abnormal_kept,abnormal_missed
0.01,596,4,84,36,0.993333,0.876471,0.3,0.7,0.006667,0.9,0.877778,0.93125,0.944444,36,84,596,4
0.02,595,5,78,42,0.991667,0.884101,0.35,0.65,0.008333,0.893617,0.884722,0.9348,0.934722,42,78,595,5
0.03,594,6,71,49,0.99,0.893233,0.408333,0.591667,0.01,0.890909,0.893056,0.93913,0.923611,49,71,594,6
0.04,593,7,67,53,0.988333,0.898485,0.441667,0.558333,0.011667,0.883333,0.897222,0.94127,0.916667,53,67,593,7
0.05,593,7,65,55,0.988333,0.901216,0.458333,0.541667,0.011667,0.887097,0.9,0.942766,0.913889,55,65,593,7
0.06,593,7,60,60,0.988333,0.908116,0.5,0.5,0.011667,0.895522,0.906944,0.946528,0.906944,60,60,593,7
0.07,592,8,58,62,0.986667,0.910769,0.516667,0.483333,0.013333,0.885714,0.908333,0.9472,0.902778,62,58,592,8
0.08,592,8,58,62,0.986667,0.910769,0.516667,0.483333,0.013333,0.885714,0.908333,0.9472,0.902778,62,58,592,8
0.09,591,9,55,65,0.985,0.914861,0.541667,0.458333,0.015,0.878378,0.911111,0.948636,0.897222,65,55,591,9
0.1,591,9,55,65,0.985,0.914861,0.541667,0.458333,0.015,0.878378,0.911111,0.948636,0.897222,65,55,591,9
0.11,590,10,54,66,0.983333,0.916149,0.55,0.45,0.016667,0.868421,0.911111,0.948553,0.894444,66,54,590,10
0.12,590,10,54,66,0.983333,0.916149,0.55,0.45,0.016667,0.868421,0.911111,0.948553,0.894444,66,54,590,10
0.13,590,10,52,68,0.983333,0.919003,0.566667,0.433333,0.016667,0.871795,0.913889,0.950081,0.891667,68,52,590,10
0.14,590,10,52,68,0.983333,0.919003,0.566667,0.433333,0.016667,0.871795,0.913889,0.950081,0.891667,68,52,590,10
0.15,588,12,52,68,0.98,0.91875,0.566667,0.433333,0.02,0.85,0.911111,0.948387,0.888889,68,52,588,12
0.16,588,12,52,68,0.98,0.91875,0.566667,0.433333,0.02,0.85,0.911111,0.948387,0.888889,68,52,588,12
0.17,588,12,51,69,0.98,0.920188,0.575,0.425,0.02,0.851852,0.9125,0.949153,0.8875,69,51,588,12
0.18,588,12,49,71,0.98,0.923077,0.591667,0.408333,0.02,0.855422,0.915278,0.950687,0.884722,71,49,588,12
0.19,588,12,49,71,0.98,0.923077,0.591667,0.408333,0.02,0.855422,0.915278,0.950687,0.884722,71,49,588,12
0.2,587,13,49,71,0.978333,0.922956,0.591667,0.408333,0.021667,0.845238,0.913889,0.949838,0.883333,71,49,587,13
0.21,587,13,49,71,0.978333,0.922956,0.591667,0.408333,0.021667,0.845238,0.913889,0.949838,0.883333,71,49,587,13
