epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch0.pt,1,1,1.877975,0.13,0.18,0.416667,0.5,0.908297,0.90873
2,epoch1.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch1.pt,1,1,2.100867,0.22,0.33,0.404762,0.511905,0.910284,0.906746
3,epoch2.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch2.pt,1,1,1.907563,0.27,0.31,0.47619,0.583333,0.922395,0.894841
4,epoch3.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch3.pt,1,1,1.488153,0.14,0.18,0.261905,0.333333,0.881356,0.936508
5,epoch4.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch4.pt,1,1,1.456586,0.18,0.23,0.214286,0.309524,0.877637,0.940476
6,epoch5.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch5.pt,1,1,1.388397,0.22,0.34,0.404762,0.547619,0.9163,0.900794
7,epoch6.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch6.pt,1,1,1.827222,0.23,0.26,0.25,0.261905,0.870293,0.948413
8,epoch7.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch7.pt,1,1,1.357891,0.12,0.14,0.369048,0.416667,0.894624,0.922619
9,epoch8.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch8.pt,1,1,1.515377,0.17,0.23,0.357143,0.440476,0.898488,0.918651
10,epoch9.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch9.pt,1,1,1.334892,0.06,0.11,0.130952,0.333333,0.881356,0.936508
11,epoch10.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch10.pt,1,1,1.80323,0.23,0.26,0.464286,0.5,0.908297,0.90873
12,epoch11.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch11.pt,1,1,1.64307,0.16,0.27,0.321429,0.452381,0.900433,0.916667
13,epoch12.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch12.pt,1,1,1.50536,0.21,0.25,0.369048,0.416667,0.894624,0.922619
14,epoch13.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch13.pt,1,1,1.467434,0.1,0.17,0.154762,0.357143,0.885106,0.93254
15,epoch14.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch14.pt,1,1,1.492799,0.13,0.16,0.392857,0.416667,0.894624,0.922619
16,epoch15.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch15.pt,1,1,1.339538,0.14,0.18,0.333333,0.404762,0.892704,0.924603
17,epoch16.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch16.pt,1,1,1.784071,0.18,0.22,0.392857,0.440476,0.898488,0.918651
18,epoch17.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch17.pt,1,1,1.655267,0.18,0.2,0.392857,0.428571,0.896774,0.922619
19,epoch18.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch18.pt,1,1,1.686211,0.12,0.16,0.321429,0.380952,0.889126,0.930556
20,epoch19.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch19.pt,1,1,1.957406,0.26,0.29,0.47619,0.488095,0.906318,0.910714
21,epoch20.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch20.pt,1,1,1.571966,0.12,0.2,0.309524,0.404762,0.892704,0.924603
22,epoch21.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch21.pt,1,1,1.76765,0.2,0.29,0.27381,0.404762,0.892934,0.926587
23,epoch22.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch22.pt,1,1,1.465462,0.24,0.28,0.452381,0.559524,0.918322,0.89881
24,epoch23.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch23.pt,1,1,1.740039,0.17,0.36,0.178571,0.464286,0.902386,0.914683
25,epoch24.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch24.pt,1,1,1.743497,0.18,0.23,0.27381,0.404762,0.892704,0.924603
26,epoch25.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch25.pt,1,1,1.629629,0.1,0.25,0.285714,0.511905,0.91048,0.90873
27,epoch26.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch26.pt,1,1,1.584906,0.23,0.24,0.488095,0.511905,0.910284,0.906746
28,epoch27.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch27.pt,1,1,1.624488,0.19,0.31,0.309524,0.464286,0.902386,0.914683
29,epoch28.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch28.pt,1,1,2.036174,0.08,0.17,0.297619,0.488095,0.906318,0.910714
30,epoch29.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch29.pt,1,1,2.093438,0.21,0.28,0.380952,0.511905,0.910284,0.906746
31,epoch30.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch30.pt,1,1,1.878332,0.22,0.29,0.392857,0.488095,0.906318,0.910714
32,epoch31.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch31.pt,1,1,1.609742,0.15,0.2,0.428571,0.440476,0.898488,0.918651
33,epoch32.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch32.pt,1,1,2.302039,0.13,0.23,0.357143,0.5,0.908297,0.90873
34,epoch33.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch33.pt,1,1,1.689545,0.2,0.36,0.345238,0.488095,0.906318,0.910714
35,epoch34.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch34.pt,1,1,1.893771,0.05,0.13,0.047619,0.309524,0.877895,0.94246
36,epoch35.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch35.pt,1,1,2.295673,0.19,0.25,0.440476,0.464286,0.902386,0.914683
37,epoch36.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch36.pt,1,1,1.958428,0.15,0.19,0.47619,0.559524,0.918322,0.89881
38,epoch37.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch37.pt,1,1,1.871291,0.13,0.2,0.27381,0.380952,0.888889,0.928571
39,epoch38.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch38.pt,1,1,1.913055,0.2,0.23,0.357143,0.392857,0.890792,0.926587
40,epoch39.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch39.pt,1,1,1.809528,0.12,0.18,0.202381,0.345238,0.883227,0.934524
41,epoch40.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch40.pt,1,1,1.741729,0.19,0.26,0.404762,0.52381,0.912281,0.904762
42,epoch41.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch41.pt,1,1,1.650838,0.11,0.14,0.345238,0.428571,0.896552,0.920635
43,epoch42.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch42.pt,1,1,1.914661,0.11,0.2,0.309524,0.416667,0.894624,0.922619
44,epoch43.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch43.pt,1,1,1.905716,0.21,0.26,0.357143,0.404762,0.892934,0.926587
45,epoch44.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch44.pt,1,1,2.197932,0.14,0.22,0.22619,0.452381,0.900433,0.916667
46,epoch45.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch45.pt,1,1,2.019629,0.17,0.18,0.369048,0.392857,0.891026,0.928571
47,epoch46.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch46.pt,1,1,2.067278,0.15,0.23,0.190476,0.345238,0.883227,0.934524
48,epoch47.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch47.pt,1,1,1.871314,0.21,0.21,0.511905,0.511905,0.910675,0.910714
49,epoch48.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch48.pt,1,1,2.166249,0.16,0.26,0.345238,0.511905,0.91048,0.90873
50,epoch49.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch49.pt,1,1,1.833986,0.09,0.22,0.178571,0.440476,0.898488,0.918651
51,epoch50.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch50.pt,1,1,2.122936,0.1,0.18,0.25,0.416667,0.89485,0.924603
52,epoch51.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch51.pt,1,1,2.381948,0.25,0.31,0.416667,0.5,0.908497,0.910714
53,epoch52.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch52.pt,1,1,2.357542,0.19,0.22,0.380952,0.392857,0.890792,0.926587
54,epoch53.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch53.pt,1,1,2.348675,0.17,0.23,0.404762,0.464286,0.902386,0.914683
55,epoch54.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch54.pt,1,1,2.178247,0.2,0.25,0.428571,0.52381,0.912473,0.906746
56,epoch55.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch55.pt,1,1,2.259406,0.23,0.31,0.5,0.571429,0.920354,0.896825
57,epoch56.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch56.pt,1,1,2.221497,0.23,0.23,0.404762,0.404762,0.893162,0.928571
58,epoch57.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch57.pt,1,1,2.290243,0.2,0.24,0.333333,0.392857,0.890792,0.926587
59,epoch58.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch58.pt,1,1,2.567429,0.1,0.28,0.130952,0.47619,0.904348,0.912698
60,epoch59.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch59.pt,1,1,2.743286,0.27,0.3,0.416667,0.488095,0.906522,0.912698
61,epoch60.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch60.pt,1,1,2.600594,0.25,0.35,0.357143,0.452381,0.900433,0.916667
62,epoch61.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch61.pt,1,1,2.649929,0.28,0.29,0.440476,0.452381,0.900648,0.918651
63,epoch62.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch62.pt,1,1,2.523067,0.26,0.31,0.5,0.535714,0.914286,0.902778
64,epoch63.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch63.pt,1,1,2.590624,0.29,0.37,0.416667,0.52381,0.912473,0.906746
65,epoch64.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch64.pt,1,1,2.621283,0.17,0.31,0.345238,0.583333,0.922395,0.894841
66,epoch65.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch65.pt,1,1,2.31932,0.19,0.27,0.392857,0.511905,0.910284,0.906746
67,epoch66.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch66.pt,1,1,2.392691,0.23,0.25,0.428571,0.440476,0.898707,0.920635
68,epoch67.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch67.pt,1,1,2.815681,0.24,0.29,0.464286,0.547619,0.916484,0.902778
69,epoch68.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch68.pt,1,1,2.65634,0.29,0.43,0.440476,0.630952,0.930649,0.886905
70,epoch69.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch69.pt,1,1,2.918425,0.21,0.3,0.428571,0.5,0.908297,0.90873
71,epoch70.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch70.pt,1,1,2.864586,0.26,0.33,0.452381,0.583333,0.922566,0.896825
72,epoch71.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch71.pt,1,1,2.831514,0.17,0.25,0.297619,0.452381,0.900433,0.916667
73,epoch72.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch72.pt,1,1,2.576179,0.16,0.2,0.297619,0.357143,0.88535,0.934524
74,epoch73.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch73.pt,1,1,2.555181,0.14,0.29,0.238095,0.52381,0.912281,0.904762
75,epoch74.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch74.pt,1,1,2.65151,0.21,0.28,0.369048,0.464286,0.902386,0.914683
76,epoch75.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch75.pt,1,1,2.601669,0.24,0.29,0.440476,0.5,0.908297,0.90873
77,epoch76.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch76.pt,1,1,2.705611,0.15,0.28,0.321429,0.535714,0.914286,0.902778
78,epoch77.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch77.pt,1,1,2.673962,0.13,0.27,0.22619,0.440476,0.898488,0.918651
79,epoch78.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch78.pt,1,1,2.753908,0.15,0.31,0.321429,0.5,0.908297,0.90873
80,epoch79.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch79.pt,1,1,2.681902,0.17,0.25,0.392857,0.5,0.908297,0.90873
81,epoch80.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch80.pt,1,1,2.585168,0.18,0.31,0.392857,0.571429,0.920354,0.896825
82,epoch81.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch81.pt,1,1,2.761174,0.16,0.22,0.357143,0.464286,0.902386,0.914683
83,epoch82.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch82.pt,1,1,2.397496,0.08,0.16,0.25,0.416667,0.894624,0.922619
84,epoch83.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch83.pt,1,1,2.515714,0.16,0.25,0.333333,0.464286,0.902386,0.914683
85,epoch84.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W11\weights\epoch84.pt,1,1,2.439491,0.15,0.37,0.357143,0.607143,0.926503,0.890873
