bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,31,0.17808,0.0,0.17808
2,0.2,0.3,22,0.243422,0.181818,0.061604
3,0.3,0.4,438,0.381145,0.920091,0.538946
4,0.4,0.5,13,0.402707,1.0,0.597293
5,0.5,0.6,0,,,
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
