threshold,precision,recall,f1,tp,fn,fp,tn
0.999999,1.0,0.361667,0.531212,217,383,0,120
0.999999,1.0,0.361667,0.531212,217,383,0,120
0.999999,1.0,0.363333,0.533007,218,382,0,120
0.999999,1.0,0.365,0.534799,219,381,0,120
0.999999,1.0,0.368333,0.538368,221,379,0,120
0.999999,1.0,0.368333,0.538368,221,379,0,120
0.999999,1.0,0.37,0.540146,222,378,0,120
0.999999,1.0,0.371667,0.54192,223,377,0,120
0.999999,1.0,0.375,0.545455,225,375,0,120
0.999999,1.0,0.375,0.545455,225,375,0,120
0.999999,1.0,0.376667,0.547215,226,374,0,120
0.999999,1.0,0.378333,0.548972,227,373,0,120
0.999999,1.0,0.38,0.550725,228,372,0,120
0.999999,1.0,0.383333,0.554217,230,370,0,120
0.999999,1.0,0.383333,0.554217,230,370,0,120
0.999999,1.0,0.385,0.555957,231,369,0,120
0.999999,1.0,0.386667,0.557692,232,368,0,120
0.999999,1.0,0.388333,0.559424,233,367,0,120
0.999999,1.0,0.391667,0.562874,235,365,0,120
0.999999,1.0,0.391667,0.562874,235,365,0,120
0.999999,1.0,0.393333,0.564593,236,364,0,120
0.999999,1.0,0.395,0.566308,237,363,0,120
0.999999,1.0,0.396667,0.568019,238,362,0,120
0.999999,1.0,0.398333,0.569726,239,361,0,120
0.999999,1.0,0.4,0.571429,240,360,0,120
0.999999,1.0,0.403333,0.574822,242,358,0,120
0.999999,1.0,0.403333,0.574822,242,358,0,120
0.999998,1.0,0.406667,0.578199,244,356,0,120
0.999998,1.0,0.408333,0.579882,245,355,0,120
0.999998,1.0,0.41,0.58156,246,354,0,120
0.999998,1.0,0.411667,0.583235,247,353,0,120
0.999998,1.0,0.413333,0.584906,248,352,0,120
0.999998,1.0,0.413333,0.584906,248,352,0,120
0.999998,1.0,0.415,0.586572,249,351,0,120
0.999998,1.0,0.418333,0.589894,251,349,0,120
0.999998,1.0,0.418333,0.589894,251,349,0,120
0.999998,1.0,0.42,0.591549,252,348,0,120
0.999998,1.0,0.423333,0.594848,254,346,0,120
0.999998,1.0,0.423333,0.594848,254,346,0,120
0.999998,1.0,0.426667,0.598131,256,344,0,120
0.999998,1.0,0.428333,0.599767,257,343,0,120
0.999998,1.0,0.43,0.601399,258,342,0,120
0.999997,1.0,0.43,0.601399,258,342,0,120
0.999997,1.0,0.433333,0.604651,260,340,0,120
0.999997,1.0,0.435,0.606272,261,339,0,120
0.999997,1.0,0.435,0.606272,261,339,0,120
0.999997,1.0,0.438333,0.609502,263,337,0,120
0.999997,1.0,0.438333,0.609502,263,337,0,120
0.999997,1.0,0.441667,0.612717,265,335,0,120
0.999997,1.0,0.443333,0.614319,266,334,0,120
0.999996,1.0,0.445,0.615917,267,333,0,120
0.999996,1.0,0.445,0.615917,267,333,0,120
0.999996,1.0,0.446667,0.617512,268,332,0,120
0.999996,1.0,0.448333,0.619102,269,331,0,120
0.999995,1.0,0.45,0.62069,270,330,0,120
0.999995,1.0,0.453333,0.623853,272,328,0,120
0.999995,1.0,0.453333,0.623853,272,328,0,120
0.999995,1.0,0.455,0.62543,273,327,0,120
0.999995,1.0,0.456667,0.627002,274,326,0,120
0.999995,1.0,0.458333,0.628571,275,325,0,120
0.999995,1.0,0.46,0.630137,276,324,0,120
0.999995,1.0,0.461667,0.631699,277,323,0,120
0.999994,1.0,0.465,0.634812,279,321,0,120
0.999994,1.0,0.465,0.634812,279,321,0,120
0.999994,1.0,0.466667,0.636364,280,320,0,120
0.999994,1.0,0.47,0.639456,282,318,0,120
0.999994,1.0,0.47,0.639456,282,318,0,120
0.999994,1.0,0.473333,0.642534,284,316,0,120
0.999994,1.0,0.473333,0.642534,284,316,0,120
0.999994,1.0,0.475,0.644068,285,315,0,120
0.999993,1.0,0.478333,0.647125,287,313,0,120
0.999993,1.0,0.48,0.648649,288,312,0,120
0.999993,1.0,0.481667,0.650169,289,311,0,120
0.999993,1.0,0.481667,0.650169,289,311,0,120
0.999992,1.0,0.485,0.653199,291,309,0,120
0.999992,1.0,0.486667,0.654709,292,308,0,120
0.999992,1.0,0.488333,0.656215,293,307,0,120
0.999992,1.0,0.488333,0.656215,293,307,0,120
0.999992,1.0,0.491667,0.659218,295,305,0,120
0.999992,1.0,0.493333,0.660714,296,304,0,120
0.999991,1.0,0.493333,0.660714,296,304,0,120
0.999991,1.0,0.496667,0.663697,298,302,0,120
0.99999,1.0,0.498333,0.665184,299,301,0,120
0.999989,1.0,0.498333,0.665184,299,301,0,120
0.999989,1.0,0.5,0.666667,300,300,0,120
0.999988,1.0,0.503333,0.669623,302,298,0,120
0.999988,1.0,0.503333,0.669623,302,298,0,120
0.999987,1.0,0.506667,0.672566,304,296,0,120
0.999987,1.0,0.508333,0.674033,305,295,0,120
0.999987,1.0,0.51,0.675497,306,294,0,120
0.999986,1.0,0.51,0.675497,306,294,0,120
0.999986,1.0,0.511667,0.676957,307,293,0,120
0.999986,1.0,0.513333,0.678414,308,292,0,120
0.999986,1.0,0.515,0.679868,309,291,0,120
0.999985,1.0,0.516667,0.681319,310,290,0,120
0.999985,1.0,0.518333,0.682766,311,289,0,120
0.999985,1.0,0.521667,0.685652,313,287,0,120
0.999985,1.0,0.521667,0.685652,313,287,0,120
0.999985,1.0,0.523333,0.68709,314,286,0,120
0.999985,1.0,0.526667,0.689956,316,284,0,120
0.999984,1.0,0.528333,0.691385,317,283,0,120
0.999984,1.0,0.528333,0.691385,317,283,0,120
0.999984,1.0,0.53,0.69281,318,282,0,120
0.999984,1.0,0.531667,0.694233,319,281,0,120
0.999984,1.0,0.535,0.697068,321,279,0,120
0.999984,1.0,0.535,0.697068,321,279,0,120
0.999983,1.0,0.536667,0.698482,322,278,0,120
0.999983,1.0,0.54,0.701299,324,276,0,120
0.99998,1.0,0.541667,0.702703,325,275,0,120
0.99998,1.0,0.541667,0.702703,325,275,0,120
0.999979,1.0,0.545,0.705502,327,273,0,120
0.999978,1.0,0.545,0.705502,327,273,0,120
0.999978,1.0,0.548333,0.708288,329,271,0,120
0.999978,1.0,0.55,0.709677,330,270,0,120
0.999977,1.0,0.551667,0.711063,331,269,0,120
0.999977,1.0,0.551667,0.711063,331,269,0,120
0.999977,1.0,0.553333,0.712446,332,268,0,120
0.999977,1.0,0.556667,0.715203,334,266,0,120
0.999976,1.0,0.556667,0.715203,334,266,0,120
0.999976,1.0,0.558333,0.716578,335,265,0,120
0.999976,1.0,0.56,0.717949,336,264,0,120
0.999975,1.0,0.563333,0.720682,338,262,0,120
0.999975,1.0,0.563333,0.720682,338,262,0,120
0.999974,1.0,0.566667,0.723404,340,260,0,120
0.999974,1.0,0.568333,0.724761,341,259,0,120
0.999973,1.0,0.57,0.726115,342,258,0,120
0.999971,1.0,0.571667,0.727466,343,257,0,120
0.999971,0.997093,0.571667,0.726695,343,257,1,119
0.999969,0.997101,0.573333,0.728042,344,256,1,119
0.999969,0.997101,0.573333,0.728042,344,256,1,119
0.999968,0.997118,0.576667,0.730729,346,254,1,119
0.999968,0.997118,0.576667,0.730729,346,254,1,119
0.999962,0.997126,0.578333,0.732068,347,253,1,119
0.999962,0.997135,0.58,0.733404,348,252,1,119
0.999961,0.994302,0.581667,0.733964,349,251,2,118
0.999961,0.994302,0.581667,0.733964,349,251,2,118
0.999959,0.994318,0.583333,0.735294,350,250,2,118
0.999958,0.99435,0.586667,0.737945,352,248,2,118
0.999958,0.994366,0.588333,0.739267,353,247,2,118
0.999956,0.994366,0.588333,0.739267,353,247,2,118
0.999955,0.994382,0.59,0.740586,354,246,2,118
0.999954,0.994398,0.591667,0.741902,355,245,2,118
0.999954,0.994413,0.593333,0.743215,356,244,2,118
0.999947,0.994429,0.595,0.744526,357,243,2,118
0.999947,0.994444,0.596667,0.745833,358,242,2,118
0.999946,0.99446,0.598333,0.747138,359,241,2,118
0.999945,0.994475,0.6,0.748441,360,240,2,118
0.999943,0.994505,0.603333,0.751037,362,238,2,118
0.999942,0.994505,0.603333,0.751037,362,238,2,118
0.999942,0.994521,0.605,0.752332,363,237,2,118
0.99994,0.99455,0.608333,0.754912,365,235,2,118
0.999939,0.99455,0.608333,0.754912,365,235,2,118
0.999937,0.991848,0.608333,0.754132,365,235,3,117
0.999932,0.991892,0.611667,0.756701,367,233,3,117
0.999932,0.991892,0.611667,0.756701,367,233,3,117
0.999932,0.991935,0.615,0.759259,369,231,3,117
0.999931,0.991957,0.616667,0.760534,370,230,3,117
0.999927,0.991979,0.618333,0.761807,371,229,3,117
0.999926,0.991979,0.618333,0.761807,371,229,3,117
0.999925,0.992021,0.621667,0.764344,373,227,3,117
0.999917,0.992021,0.621667,0.764344,373,227,3,117
0.999916,0.992063,0.625,0.766871,375,225,3,117
0.999915,0.989446,0.625,0.766088,375,225,4,116
0.999914,0.989474,0.626667,0.767347,376,224,4,116
0.999908,0.989474,0.626667,0.767347,376,224,4,116
0.999902,0.989529,0.63,0.769857,378,222,4,116
0.999901,0.989529,0.63,0.769857,378,222,4,116
0.999896,0.989556,0.631667,0.771109,379,221,4,116
0.999893,0.98961,0.635,0.773604,381,219,4,116
0.999891,0.98961,0.635,0.773604,381,219,4,116
0.999891,0.989664,0.638333,0.776089,383,217,4,116
0.999876,0.989691,0.64,0.777328,384,216,4,116
0.999876,0.987147,0.64,0.776542,384,216,5,115
0.999875,0.987179,0.641667,0.777778,385,215,5,115
0.999873,0.987212,0.643333,0.779011,386,214,5,115
0.999869,0.987212,0.643333,0.779011,386,214,5,115
0.999865,0.987277,0.646667,0.78147,388,212,5,115
0.999863,0.987277,0.646667,0.78147,388,212,5,115
0.999854,0.984772,0.646667,0.780684,388,212,6,114
0.999845,0.98481,0.648333,0.78191,389,211,6,114
0.999845,0.984887,0.651667,0.784353,391,209,6,114
0.999844,0.984887,0.651667,0.784353,391,209,6,114
0.999841,0.984962,0.655,0.786787,393,207,6,114
0.999841,0.984962,0.655,0.786787,393,207,6,114
0.999839,0.985037,0.658333,0.789211,395,205,6,114
0.999837,0.985075,0.66,0.790419,396,204,6,114
0.999835,0.985075,0.66,0.790419,396,204,6,114
0.999834,0.985149,0.663333,0.792829,398,202,6,114
0.999834,0.985185,0.665,0.79403,399,201,6,114
0.99982,0.985185,0.665,0.79403,399,201,6,114
0.999813,0.985258,0.668333,0.796425,401,199,6,114
0.999811,0.985258,0.668333,0.796425,401,199,6,114
0.999806,0.982885,0.67,0.796829,402,198,7,113
0.999806,0.982927,0.671667,0.79802,403,197,7,113
0.999801,0.982927,0.671667,0.79802,403,197,7,113
0.999799,0.98301,0.675,0.800395,405,195,7,113
0.999798,0.98301,0.675,0.800395,405,195,7,113
0.999793,0.983051,0.676667,0.801579,406,194,7,113
0.99979,0.983092,0.678333,0.802761,407,193,7,113
0.999778,0.983133,0.68,0.803941,408,192,7,113
0.999768,0.980815,0.681667,0.804326,409,191,8,112
0.999763,0.980815,0.681667,0.804326,409,191,8,112
0.999753,0.980907,0.685,0.806673,411,189,8,112
0.999751,0.980907,0.685,0.806673,411,189,8,112
0.999746,0.978622,0.686667,0.807052,412,188,9,111
0.999741,0.978673,0.688333,0.808219,413,187,9,111
0.999741,0.978723,0.69,0.809384,414,186,9,111
0.999732,0.978723,0.69,0.809384,414,186,9,111
0.999728,0.978824,0.693333,0.811707,416,184,9,111
0.999713,0.978873,0.695,0.812865,417,183,9,111
0.999709,0.978873,0.695,0.812865,417,183,9,111
0.999695,0.978972,0.698333,0.815175,419,181,9,111
0.999673,0.979021,0.7,0.816327,420,180,9,111
0.999672,0.97907,0.701667,0.817476,421,179,9,111
0.999672,0.97907,0.701667,0.817476,421,179,9,111
0.99966,0.979167,0.705,0.819767,423,177,9,111
0.99965,0.979167,0.705,0.819767,423,177,9,111
0.999635,0.979263,0.708333,0.82205,425,175,9,111
0.999634,0.979263,0.708333,0.82205,425,175,9,111
0.999618,0.979358,0.711667,0.824324,427,173,9,111
0.999617,0.979358,0.711667,0.824324,427,173,9,111
0.999613,0.979452,0.715,0.82659,429,171,9,111
0.999602,0.979499,0.716667,0.827719,430,170,9,111
0.999583,0.979499,0.716667,0.827719,430,170,9,111
0.999569,0.979545,0.718333,0.828846,431,169,9,111
0.999568,0.979592,0.72,0.829971,432,168,9,111
0.999563,0.979638,0.721667,0.831094,433,167,9,111
0.999562,0.97973,0.725,0.833333,435,165,9,111
0.999557,0.979775,0.726667,0.83445,436,164,9,111
0.999552,0.977578,0.726667,0.833652,436,164,10,110
0.999547,0.977578,0.726667,0.833652,436,164,10,110
0.999544,0.977629,0.728333,0.834766,437,163,10,110
0.99954,0.977679,0.73,0.835878,438,162,10,110
0.999539,0.977778,0.733333,0.838095,440,160,10,110
0.999535,0.977778,0.733333,0.838095,440,160,10,110
0.999532,0.977876,0.736667,0.840304,442,158,10,110
0.999487,0.977876,0.736667,0.840304,442,158,10,110
0.999485,0.977974,0.74,0.842505,444,156,10,110
0.999453,0.977974,0.74,0.842505,444,156,10,110
0.999391,0.978022,0.741667,0.843602,445,155,10,110
0.999382,0.978118,0.745,0.84579,447,153,10,110
0.999373,0.978118,0.745,0.84579,447,153,10,110
0.999368,0.978166,0.746667,0.846881,448,152,10,110
0.999352,0.978214,0.748333,0.84797,449,151,10,110
0.999311,0.978261,0.75,0.849057,450,150,10,110
0.999308,0.978308,0.751667,0.850141,451,149,10,110
0.999261,0.978355,0.753333,0.851224,452,148,10,110
0.999215,0.978402,0.755,0.852305,453,147,10,110
0.999212,0.976344,0.756667,0.852582,454,146,11,109
0.999208,0.976344,0.756667,0.852582,454,146,11,109
0.999207,0.976445,0.76,0.854733,456,144,11,109
0.999167,0.976496,0.761667,0.855805,457,143,11,109
0.999136,0.976546,0.763333,0.856876,458,142,11,109
0.999004,0.976546,0.763333,0.856876,458,142,11,109
0.998898,0.976645,0.766667,0.85901,460,140,11,109
0.998889,0.976695,0.768333,0.860075,461,139,11,109
0.998844,0.976695,0.768333,0.860075,461,139,11,109
0.998837,0.976744,0.77,0.861137,462,138,11,109
0.99883,0.976842,0.773333,0.863256,464,136,11,109
0.998809,0.976842,0.773333,0.863256,464,136,11,109
0.99878,0.976939,0.776667,0.865367,466,134,11,109
0.998775,0.976939,0.776667,0.865367,466,134,11,109
0.998656,0.976987,0.778333,0.866419,467,133,11,109
0.998617,0.977035,0.78,0.86747,468,132,11,109
0.998515,0.977083,0.781667,0.868519,469,131,11,109
0.99845,0.977131,0.783333,0.869565,470,130,11,109
0.998445,0.977226,0.786667,0.871653,472,128,11,109
0.998425,0.977226,0.786667,0.871653,472,128,11,109
0.998416,0.97732,0.79,0.873733,474,126,11,109
0.998411,0.97732,0.79,0.873733,474,126,11,109
0.998305,0.977366,0.791667,0.87477,475,125,11,109
0.998272,0.977413,0.793333,0.875805,476,124,11,109
0.998225,0.977459,0.795,0.876838,477,123,11,109
0.998216,0.977505,0.796667,0.87787,478,122,11,109
0.998156,0.977597,0.8,0.879927,480,120,11,109
0.998146,0.977597,0.8,0.879927,480,120,11,109
0.998103,0.977642,0.801667,0.880952,481,119,11,109
0.997807,0.977733,0.805,0.882998,483,117,11,109
0.997772,0.977733,0.805,0.882998,483,117,11,109
0.997703,0.977778,0.806667,0.884018,484,116,11,109
0.997633,0.977867,0.81,0.886053,486,114,11,109
0.997411,0.977912,0.811667,0.887067,487,113,11,109
0.997348,0.975952,0.811667,0.88626,487,113,12,108
0.997338,0.975952,0.811667,0.88626,487,113,12,108
0.997107,0.976048,0.815,0.888283,489,111,12,108
0.997026,0.976096,0.816667,0.889292,490,110,12,108
0.996951,0.976143,0.818333,0.890299,491,109,12,108
0.996887,0.976143,0.818333,0.890299,491,109,12,108
0.996882,0.976238,0.821667,0.892308,493,107,12,108
0.996862,0.976285,0.823333,0.893309,494,106,12,108
0.996851,0.976331,0.825,0.894309,495,105,12,108
0.996828,0.974409,0.825,0.893502,495,105,13,107
0.996684,0.97446,0.826667,0.8945,496,104,13,107
0.996657,0.97446,0.826667,0.8945,496,104,13,107
0.996567,0.97451,0.828333,0.895495,497,103,13,107
0.99656,0.972603,0.828333,0.894689,497,103,14,106
0.996474,0.972656,0.83,0.895683,498,102,14,106
0.996305,0.972763,0.833333,0.897666,500,100,14,106
0.996107,0.972763,0.833333,0.897666,500,100,14,106
0.995779,0.972868,0.836667,0.899642,502,98,14,106
0.995768,0.972868,0.836667,0.899642,502,98,14,106
0.995748,0.971042,0.838333,0.899821,503,97,15,105
0.995742,0.971098,0.84,0.900804,504,96,15,105
0.995632,0.971154,0.841667,0.901786,505,95,15,105
0.995486,0.971209,0.843333,0.902765,506,94,15,105
0.995159,0.971209,0.843333,0.902765,506,94,15,105
0.995071,0.971264,0.845,0.903743,507,93,15,105
0.994573,0.967557,0.845,0.902135,507,93,17,103
0.994478,0.965714,0.845,0.901333,507,93,18,102
0.994378,0.965779,0.846667,0.902309,508,92,18,102
0.99433,0.965779,0.846667,0.902309,508,92,18,102
0.99374,0.965909,0.85,0.904255,510,90,18,102
0.993562,0.965909,0.85,0.904255,510,90,18,102
0.99307,0.964151,0.851667,0.904425,511,89,19,101
0.992657,0.964218,0.853333,0.905393,512,88,19,101
0.992384,0.964218,0.853333,0.905393,512,88,19,101
0.992271,0.964286,0.855,0.90636,513,87,19,101
0.991924,0.964353,0.856667,0.907326,514,86,19,101
0.991639,0.964486,0.86,0.909251,516,84,19,101
0.990443,0.964552,0.861667,0.910211,517,83,19,101
0.990438,0.964618,0.863333,0.91117,518,82,19,101
0.989456,0.964684,0.865,0.912127,519,81,19,101
0.989409,0.964684,0.865,0.912127,519,81,19,101
0.988939,0.96475,0.866667,0.913082,520,80,19,101
0.988765,0.96488,0.87,0.914987,522,78,19,101
0.988735,0.964945,0.871667,0.915937,523,77,19,101
0.987187,0.965009,0.873333,0.916885,524,76,19,101
0.98643,0.965074,0.875,0.917832,525,75,19,101
