epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_001.pt,1,1,1.765608,0.16,0.16,0.488095,0.488095,0.906725,0.914683
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_002.pt,1,1,1.952245,0.19,0.23,0.452381,0.511905,0.91048,0.90873
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_003.pt,1,1,2.120514,0.37,0.38,0.345238,0.357143,0.88535,0.934524
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_004.pt,1,1,1.774577,0.15,0.15,0.321429,0.321429,0.88,0.94246
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_005.pt,1,1,1.339355,0.26,0.35,0.392857,0.488095,0.906318,0.910714
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_006.pt,1,1,1.602356,0.23,0.28,0.261905,0.309524,0.877637,0.940476
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_007.pt,1,1,1.447524,0.2,0.24,0.428571,0.511905,0.910284,0.906746
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_008.pt,1,1,1.329999,0.14,0.22,0.285714,0.380952,0.888889,0.928571
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_009.pt,1,1,1.478196,0.23,0.29,0.25,0.333333,0.881356,0.936508
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_010.pt,1,1,1.346811,0.13,0.25,0.285714,0.5,0.908297,0.90873
11,epoch_011.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_011.pt,1,1,1.62525,0.23,0.3,0.416667,0.511905,0.910284,0.906746
12,epoch_012.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_012.pt,1,1,1.400135,0.14,0.16,0.321429,0.369048,0.887234,0.93254
13,epoch_013.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_013.pt,1,1,1.367267,0.18,0.21,0.321429,0.404762,0.892704,0.924603
14,epoch_014.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_014.pt,1,1,1.239559,0.1,0.14,0.416667,0.464286,0.902386,0.914683
15,epoch_015.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_015.pt,1,1,1.527787,0.13,0.14,0.27381,0.297619,0.87605,0.944444
16,epoch_016.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_016.pt,1,1,1.546569,0.15,0.24,0.47619,0.559524,0.918322,0.89881
17,epoch_017.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_017.pt,1,1,1.743343,0.2,0.26,0.488095,0.559524,0.918322,0.89881
18,epoch_018.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_018.pt,1,1,1.643011,0.22,0.33,0.464286,0.547619,0.9163,0.900794
19,epoch_019.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_019.pt,1,1,1.571173,0.27,0.35,0.464286,0.535714,0.914286,0.902778
20,epoch_020.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q5_200ep\weights\epoch_020.pt,1,1,1.786132,0.21,0.27,0.345238,0.452381,0.900433,0.916667
