epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_001.pt,1.630599,0.3,0.32,0.547619,0.571429,0.920354,0.896825,46,2,48,4
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_002.pt,1.637738,0.19,0.26,0.404762,0.464286,0.902386,0.914683,34,1,39,4
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_003.pt,1.509601,0.14,0.21,0.357143,0.488095,0.906318,0.910714,30,2,41,4
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_004.pt,1.295049,0.15,0.24,0.345238,0.428571,0.896552,0.920635,29,1,36,4
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_005.pt,1.159541,0.11,0.23,0.214286,0.345238,0.883227,0.934524,18,2,29,4
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_006.pt,1.159428,0.18,0.22,0.464286,0.535714,0.914474,0.904762,39,2,45,3
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_007.pt,1.168986,0.08,0.11,0.333333,0.380952,0.888889,0.928571,28,0,32,4
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_008.pt,1.154622,0.05,0.18,0.238095,0.5,0.908297,0.90873,20,1,42,4
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_009.pt,1.136744,0.27,0.37,0.25,0.369048,0.887234,0.93254,21,2,31,3
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_010.pt,1.18663,0.21,0.3,0.369048,0.5,0.908297,0.90873,31,2,42,4
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_011.pt,1.47924,0.28,0.36,0.309524,0.404762,0.892704,0.924603,26,2,34,4
12,epoch11.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_012.pt,1.289087,0.18,0.19,0.202381,0.22619,0.865145,0.956349,17,2,19,3
13,epoch12.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_013.pt,1.482893,0.18,0.3,0.285714,0.452381,0.900433,0.916667,24,2,38,4
14,epoch13.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_014.pt,1.379237,0.24,0.33,0.285714,0.416667,0.894624,0.922619,24,2,35,4
15,epoch14.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_015.pt,1.450338,0.21,0.29,0.214286,0.297619,0.875789,0.94246,18,2,25,4
16,epoch15.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_016.pt,1.452986,0.26,0.32,0.47619,0.5,0.908297,0.90873,40,2,42,4
17,epoch16.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_017.pt,1.506858,0.13,0.19,0.321429,0.392857,0.891026,0.928571,27,2,33,3
18,epoch17.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_018.pt,1.374369,0.07,0.19,0.190476,0.392857,0.890792,0.926587,16,2,33,4
19,epoch18.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_019.pt,1.282914,0.2,0.32,0.321429,0.511905,0.91048,0.90873,27,2,43,3
20,epoch19.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_020.pt,1.280261,0.07,0.22,0.261905,0.440476,0.898488,0.918651,22,2,37,4
21,epoch20.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_021.pt,1.142204,0.14,0.27,0.25,0.428571,0.896552,0.920635,21,2,36,4
22,epoch21.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_022.pt,1.705689,0.16,0.22,0.238095,0.357143,0.885106,0.93254,20,2,30,4
23,epoch22.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_023.pt,1.53904,0.2,0.25,0.345238,0.428571,0.896552,0.920635,29,2,36,4
24,epoch23.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_024.pt,1.391161,0.08,0.27,0.178571,0.488095,0.906318,0.910714,15,2,41,4
25,epoch24.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_025.pt,1.54809,0.31,0.36,0.416667,0.452381,0.900648,0.918651,35,2,38,3
26,epoch25.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_026.pt,1.647991,0.11,0.21,0.214286,0.380952,0.888889,0.928571,18,2,32,4
27,epoch26.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_027.pt,1.569846,0.17,0.22,0.309524,0.380952,0.888889,0.928571,26,2,32,4
28,epoch27.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_028.pt,1.471477,0.12,0.19,0.357143,0.464286,0.902386,0.914683,30,2,39,4
29,epoch28.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_029.pt,1.671236,0.17,0.19,0.380952,0.392857,0.890792,0.926587,32,2,33,4
30,epoch29.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_030.pt,1.515581,0.11,0.18,0.404762,0.535714,0.914286,0.902778,34,2,45,4
31,epoch30.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_031.pt,1.357282,0.06,0.18,0.178571,0.416667,0.894624,0.922619,15,2,35,4
32,epoch31.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_032.pt,1.524828,0.2,0.22,0.404762,0.428571,0.896552,0.920635,34,2,36,4
33,epoch32.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_033.pt,1.404645,0.19,0.22,0.333333,0.392857,0.891026,0.928571,28,2,33,3
34,epoch33.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_034.pt,1.414899,0.18,0.21,0.357143,0.380952,0.888889,0.928571,30,2,32,4
35,epoch34.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_035.pt,1.717371,0.11,0.24,0.22619,0.392857,0.890792,0.926587,19,1,33,4
36,epoch35.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_036.pt,1.371011,0.23,0.3,0.357143,0.404762,0.892934,0.926587,30,2,34,3
37,epoch36.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_037.pt,1.679983,0.13,0.17,0.178571,0.261905,0.870293,0.948413,15,2,22,4
38,epoch37.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_038.pt,1.344774,0.11,0.21,0.369048,0.488095,0.906318,0.910714,31,1,41,4
39,epoch38.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_039.pt,1.738558,0.14,0.23,0.297619,0.440476,0.898488,0.918651,25,1,37,4
40,epoch39.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_040.pt,1.47479,0.09,0.23,0.333333,0.559524,0.918322,0.89881,28,2,47,4
41,epoch40.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_041.pt,1.571195,0.14,0.19,0.369048,0.428571,0.896552,0.920635,31,2,36,4
42,epoch41.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_042.pt,1.591901,0.21,0.26,0.392857,0.464286,0.902386,0.914683,33,2,39,4
43,epoch42.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_043.pt,1.878178,0.32,0.34,0.559524,0.583333,0.922566,0.896825,47,2,49,3
44,epoch43.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_044.pt,1.806259,0.2,0.22,0.392857,0.428571,0.896552,0.920635,33,2,36,4
45,epoch44.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_045.pt,1.784116,0.18,0.18,0.392857,0.392857,0.891258,0.930556,33,2,33,2
46,epoch45.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_046.pt,1.726149,0.32,0.34,0.559524,0.583333,0.922395,0.894841,47,2,49,4
47,epoch46.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_047.pt,1.66333,0.23,0.3,0.369048,0.416667,0.894624,0.922619,31,2,35,4
48,epoch47.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_048.pt,1.720232,0.22,0.33,0.380952,0.452381,0.900433,0.916667,32,2,38,4
49,epoch48.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_049.pt,1.709583,0.09,0.22,0.285714,0.464286,0.902386,0.914683,24,2,39,4
50,epoch49.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_050.pt,1.822998,0.13,0.33,0.202381,0.547619,0.9163,0.900794,17,2,46,4
51,epoch50.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_051.pt,1.74365,0.21,0.24,0.357143,0.452381,0.900433,0.916667,30,2,38,4
52,epoch51.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_052.pt,1.958715,0.1,0.24,0.214286,0.392857,0.890792,0.926587,18,1,33,4
53,epoch52.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_053.pt,1.882901,0.34,0.35,0.511905,0.535714,0.914474,0.904762,43,2,45,3
54,epoch53.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_054.pt,1.745278,0.15,0.19,0.392857,0.488095,0.906318,0.910714,33,2,41,4
55,epoch54.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_055.pt,1.980557,0.2,0.26,0.321429,0.404762,0.892704,0.924603,27,2,34,4
56,epoch55.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_056.pt,2.085745,0.27,0.43,0.392857,0.535714,0.914286,0.902778,33,2,45,4
57,epoch56.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_057.pt,2.197505,0.2,0.32,0.297619,0.440476,0.898488,0.918651,25,2,37,4
58,epoch57.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_058.pt,2.15631,0.29,0.32,0.416667,0.47619,0.904348,0.912698,35,2,40,4
59,epoch58.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_059.pt,2.068615,0.31,0.33,0.535714,0.547619,0.9163,0.900794,45,2,46,4
60,epoch59.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_060.pt,2.072902,0.19,0.25,0.369048,0.404762,0.892704,0.924603,31,1,34,4
61,epoch60.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_061.pt,1.981886,0.26,0.29,0.380952,0.452381,0.900433,0.916667,32,2,38,4
62,epoch61.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_062.pt,2.410149,0.19,0.28,0.357143,0.440476,0.898488,0.918651,30,1,37,4
63,epoch62.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_063.pt,1.92191,0.13,0.24,0.333333,0.511905,0.910284,0.906746,28,1,43,4
64,epoch63.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_064.pt,2.116379,0.09,0.22,0.285714,0.488095,0.906318,0.910714,24,1,41,4
65,epoch64.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_065.pt,1.929819,0.13,0.27,0.333333,0.52381,0.912281,0.904762,28,2,44,4
66,epoch65.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_066.pt,1.760653,0.15,0.21,0.357143,0.464286,0.902386,0.914683,30,2,39,4
67,epoch66.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_067.pt,1.948175,0.28,0.3,0.47619,0.5,0.908497,0.910714,40,2,42,3
68,epoch67.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_068.pt,2.123789,0.27,0.27,0.5,0.5,0.908696,0.912698,42,2,42,2
69,epoch68.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_069.pt,2.268465,0.19,0.22,0.404762,0.464286,0.902597,0.916667,34,1,39,3
70,epoch69.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_070.pt,1.826093,0.24,0.3,0.488095,0.52381,0.912473,0.906746,41,2,44,3
71,epoch70.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_071.pt,2.085034,0.12,0.31,0.345238,0.595238,0.924612,0.894841,29,2,50,3
72,epoch71.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_072.pt,1.992294,0.25,0.26,0.47619,0.488095,0.906318,0.910714,40,2,41,4
73,epoch72.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_073.pt,2.208983,0.18,0.36,0.357143,0.52381,0.912281,0.904762,30,1,44,4
74,epoch73.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_074.pt,2.201806,0.22,0.29,0.5,0.559524,0.918322,0.89881,42,2,47,4
75,epoch74.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_075.pt,2.383113,0.15,0.33,0.357143,0.547619,0.916484,0.902778,30,2,46,3
76,epoch75.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_076.pt,2.238778,0.21,0.24,0.488095,0.52381,0.912281,0.904762,41,1,44,4
77,epoch76.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_077.pt,2.09949,0.13,0.2,0.369048,0.47619,0.904348,0.912698,31,1,40,4
78,epoch77.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_078.pt,2.237269,0.24,0.28,0.488095,0.511905,0.91048,0.90873,41,2,43,3
79,epoch78.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_079.pt,2.241632,0.17,0.2,0.392857,0.440476,0.898707,0.920635,33,2,37,3
80,epoch79.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn02_200ep\weights\epoch_080.pt,2.297727,0.16,0.2,0.321429,0.404762,0.892934,0.926587,27,2,34,3
