bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,0,,,
2,0.2,0.3,30,0.280441,0.0,0.280441
3,0.3,0.4,22,0.347577,0.136364,0.211214
4,0.4,0.5,436,0.49146,0.93578,0.44432
5,0.5,0.6,16,0.504165,0.5625,0.058335
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
