epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_001.pt,1.548225,0.31,0.32,0.547619,0.583333,0.922395,0.894841,46,2,49,4
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_002.pt,1.585601,0.13,0.17,0.464286,0.535714,0.914286,0.902778,39,2,45,4
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_003.pt,1.598896,0.2,0.24,0.404762,0.464286,0.902386,0.914683,34,2,39,4
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_004.pt,0.840097,0.04,0.07,0.083333,0.190476,0.859504,0.960317,7,2,16,4
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_005.pt,1.436895,0.22,0.3,0.27381,0.380952,0.889126,0.930556,23,2,32,3
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_006.pt,0.951879,0.04,0.13,0.166667,0.440476,0.898488,0.918651,14,2,37,4
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_007.pt,0.961157,0.1,0.14,0.380952,0.440476,0.898488,0.918651,32,1,37,4
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_008.pt,1.17611,0.22,0.26,0.285714,0.309524,0.877637,0.940476,24,1,26,4
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_009.pt,1.264939,0.39,0.44,0.511905,0.52381,0.912281,0.904762,43,2,44,4
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_010.pt,1.253897,0.26,0.31,0.416667,0.440476,0.898707,0.920635,35,2,37,3
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_011.pt,1.385676,0.11,0.19,0.22619,0.309524,0.877895,0.94246,19,1,26,3
12,epoch11.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_012.pt,1.503784,0.23,0.31,0.321429,0.404762,0.892704,0.924603,27,1,34,4
13,epoch12.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_013.pt,1.300931,0.18,0.2,0.428571,0.452381,0.900433,0.916667,36,2,38,4
14,epoch13.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_014.pt,1.41857,0.16,0.27,0.369048,0.440476,0.898488,0.918651,31,1,37,4
15,epoch14.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_015.pt,1.119706,0.11,0.15,0.25,0.321429,0.879747,0.940476,21,2,27,3
16,epoch15.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_016.pt,1.287742,0.14,0.17,0.380952,0.428571,0.896552,0.920635,32,2,36,4
17,epoch16.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_017.pt,1.273628,0.12,0.13,0.392857,0.404762,0.892704,0.924603,33,2,34,4
18,epoch17.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_018.pt,1.270746,0.15,0.18,0.27381,0.333333,0.881607,0.938492,23,0,28,3
19,epoch18.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn10_200ep\weights\epoch_019.pt,1.320071,0.23,0.24,0.380952,0.392857,0.891026,0.928571,32,2,33,3
