                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                0.26388,                0.90278,                      1,                0.42155,              0.0070795,              0.0070795,              0.0070795
                     61,                0.25498,                 0.9125,                      1,                0.41514,                0.00703,                0.00703,                0.00703
                     62,                0.25789,                 0.9125,                      1,                0.41463,              0.0069805,              0.0069805,              0.0069805
                     63,                0.25259,                0.90278,                      1,                 0.4189,               0.006931,               0.006931,               0.006931
                     64,                0.25276,                0.90833,                      1,                0.41007,              0.0068815,              0.0068815,              0.0068815
                     65,                0.24682,                 0.9125,                      1,                0.40693,               0.006832,               0.006832,               0.006832
                     66,                 0.2496,                0.90833,                      1,                0.41255,              0.0067825,              0.0067825,              0.0067825
                     67,                0.25269,                0.90972,                      1,                0.41234,               0.006733,               0.006733,               0.006733
                     68,                0.24837,                0.90278,                      1,                0.41112,              0.0066835,              0.0066835,              0.0066835
                     69,                0.24246,                0.91389,                      1,                0.41047,               0.006634,               0.006634,               0.006634
                     70,                0.24189,                0.90139,                      1,                0.41709,              0.0065845,              0.0065845,              0.0065845
                     71,                0.23995,                0.90278,                      1,                0.41012,               0.006535,               0.006535,               0.006535
                     72,                0.23241,                0.91389,                      1,                0.40239,              0.0064855,              0.0064855,              0.0064855
                     73,                 0.2345,                0.91528,                      1,                0.40475,               0.006436,               0.006436,               0.006436
                     74,                0.23424,                0.90833,                      1,                 0.4119,              0.0063865,              0.0063865,              0.0063865
                     75,                0.22492,                0.91111,                      1,                0.40521,               0.006337,               0.006337,               0.006337
                     76,                0.23587,                0.91111,                      1,                0.40498,              0.0062875,              0.0062875,              0.0062875
                     77,                0.22728,                0.90556,                      1,                 0.4091,               0.006238,               0.006238,               0.006238
                     78,                0.23629,                0.91667,                      1,                0.40522,              0.0061885,              0.0061885,              0.0061885
                     79,                0.22208,                 0.9125,                      1,                0.40451,               0.006139,               0.006139,               0.006139
                     80,                0.22572,                0.91667,                      1,                0.40293,              0.0060895,              0.0060895,              0.0060895
                     81,                 0.2249,                0.91111,                      1,                0.40555,                0.00604,                0.00604,                0.00604
                     82,                0.22274,                0.91111,                      1,                0.40493,              0.0059905,              0.0059905,              0.0059905
                     83,                 0.2297,                0.90833,                      1,                0.40798,               0.005941,               0.005941,               0.005941
                     84,                0.22281,                0.91667,                      1,                0.40386,              0.0058915,              0.0058915,              0.0058915
                     85,                 0.2125,                0.91528,                      1,                0.40799,               0.005842,               0.005842,               0.005842
                     86,                0.21694,                0.91111,                      1,                0.40563,              0.0057925,              0.0057925,              0.0057925
                     87,                0.21477,                0.90694,                      1,                0.40819,               0.005743,               0.005743,               0.005743
                     88,                0.21543,                0.92083,                      1,                 0.4012,              0.0056935,              0.0056935,              0.0056935
                     89,                0.21142,                0.91944,                      1,                0.40187,               0.005644,               0.005644,               0.005644
                     90,                0.20675,                0.90972,                      1,                0.40488,              0.0055945,              0.0055945,              0.0055945
                     91,                0.20068,                0.90694,                      1,                 0.4068,               0.005545,               0.005545,               0.005545
                     92,                0.19746,                0.91111,                      1,                0.40366,              0.0054955,              0.0054955,              0.0054955
                     93,                0.19814,                 0.9125,                      1,                0.40378,               0.005446,               0.005446,               0.005446
                     94,                0.19898,                 0.9125,                      1,                 0.4068,              0.0053965,              0.0053965,              0.0053965
                     95,                 0.1978,                0.90417,                      1,                0.40488,               0.005347,               0.005347,               0.005347
                     96,                0.20619,                0.91528,                      1,                0.40205,              0.0052975,              0.0052975,              0.0052975
                     97,                 0.1837,                0.90833,                      1,                0.40047,               0.005248,               0.005248,               0.005248
                     98,                0.19141,                0.91111,                      1,                 0.4016,              0.0051985,              0.0051985,              0.0051985
                     99,                0.19096,                0.90694,                      1,                0.40085,               0.005149,               0.005149,               0.005149
                    100,                0.18295,                0.91667,                      1,                0.39801,              0.0050995,              0.0050995,              0.0050995
                    101,                0.18864,                0.91944,                      1,                0.39982,                0.00505,                0.00505,                0.00505
                    102,                0.18945,                0.91944,                      1,                 0.3984,              0.0050005,              0.0050005,              0.0050005
                    103,                0.19016,                0.91389,                      1,                0.40049,               0.004951,               0.004951,               0.004951
                    104,                0.18457,                0.91528,                      1,                 0.4013,              0.0049015,              0.0049015,              0.0049015
                    105,                0.18302,                0.90833,                      1,                0.40163,               0.004852,               0.004852,               0.004852
                    106,                0.18222,                0.91528,                      1,                0.40081,              0.0048025,              0.0048025,              0.0048025
                    107,                0.17028,                0.90972,                      1,                0.39943,               0.004753,               0.004753,               0.004753
                    108,                0.17138,                0.91389,                      1,                0.39875,              0.0047035,              0.0047035,              0.0047035
                    109,                0.17252,                0.91528,                      1,                0.39839,               0.004654,               0.004654,               0.004654
