epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_001.pt,1.23534,0.16,0.21,0.47619,0.511905,0.91048,0.90873,40,2,43,3
2,epoch_002.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_002.pt,1.382636,0.08,0.1,0.345238,0.392857,0.891026,0.928571,29,2,33,3
3,epoch_003.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_003.pt,1.480373,0.09,0.14,0.321429,0.440476,0.898488,0.918651,27,1,37,4
4,epoch_004.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_004.pt,1.140198,0.15,0.21,0.27381,0.380952,0.888889,0.928571,23,2,32,4
5,epoch_005.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_005.pt,1.485456,0.12,0.13,0.261905,0.285714,0.874214,0.946429,22,2,24,3
6,epoch_006.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_006.pt,1.214744,0.06,0.16,0.238095,0.369048,0.886994,0.930556,20,2,31,4
7,epoch_007.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_007.pt,1.542086,0.13,0.25,0.22619,0.440476,0.898488,0.918651,19,2,37,4
8,epoch_008.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_008.pt,1.612004,0.23,0.28,0.369048,0.440476,0.898488,0.918651,31,2,37,4
9,epoch_009.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_009.pt,1.017743,0.13,0.16,0.297619,0.321429,0.879493,0.938492,25,2,27,4
10,epoch_010.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_010.pt,1.273518,0.16,0.22,0.309524,0.392857,0.890792,0.926587,26,2,33,4
11,epoch_011.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_011.pt,1.58234,0.07,0.2,0.130952,0.47619,0.904555,0.914683,11,2,40,3
12,epoch_012.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_012.pt,1.600269,0.16,0.18,0.285714,0.345238,0.883227,0.934524,24,1,29,4
13,epoch_013.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_013.pt,1.309613,0.05,0.08,0.261905,0.309524,0.877637,0.940476,22,2,26,4
14,epoch_014.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_014.pt,1.341601,0.2,0.21,0.428571,0.440476,0.898707,0.920635,36,2,37,3
15,epoch_015.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_015.pt,1.139242,0.08,0.09,0.392857,0.404762,0.892704,0.924603,33,2,34,4
16,epoch_016.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_016.pt,1.156812,0.11,0.16,0.345238,0.452381,0.900433,0.916667,29,1,38,4
17,epoch_017.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_017.pt,1.519382,0.21,0.26,0.380952,0.416667,0.894624,0.922619,32,1,35,4
18,epoch_018.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_018.pt,2.00982,0.15,0.26,0.238095,0.452381,0.900433,0.916667,20,2,38,4
19,epoch_019.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_019.pt,1.279407,0.13,0.17,0.333333,0.440476,0.898488,0.918651,28,2,37,4
20,epoch_020.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_020.pt,1.314549,0.16,0.25,0.380952,0.452381,0.900648,0.918651,32,2,38,3
21,epoch_021.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_021.pt,1.619432,0.2,0.21,0.428571,0.452381,0.900648,0.918651,36,2,38,3
22,epoch_022.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_022.pt,1.470271,0.28,0.32,0.357143,0.416667,0.89485,0.924603,30,2,35,3
23,epoch_023.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_023.pt,1.471456,0.24,0.27,0.428571,0.452381,0.900648,0.918651,36,2,38,3
24,epoch_024.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_024.pt,1.22948,0.08,0.08,0.321429,0.321429,0.880252,0.944444,27,1,27,1
25,epoch_025.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn18_200ep\weights\epoch_025.pt,1.604452,0.2,0.28,0.297619,0.452381,0.900648,0.918651,25,2,38,3
