bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,28,0.039365,0.035714,0.003651
1,0.1,0.2,13,0.14365,0.076923,0.066727
2,0.2,0.3,15,0.238029,0.2,0.038029
3,0.3,0.4,6,0.347698,0.333333,0.014365
4,0.4,0.5,10,0.467391,0.4,0.067391
5,0.5,0.6,9,0.552946,0.666667,0.11372
6,0.6,0.7,17,0.653015,0.588235,0.064779
7,0.7,0.8,25,0.753954,0.88,0.126046
8,0.8,0.9,45,0.853864,0.911111,0.057247
9,0.9,1.0,336,0.981072,0.982143,0.001071
