bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,15,0.055354,0.0,0.055354
1,0.1,0.2,14,0.146043,0.071429,0.074614
2,0.2,0.3,14,0.227708,0.142857,0.084851
3,0.3,0.4,14,0.346862,0.214286,0.132577
4,0.4,0.5,10,0.448533,0.1,0.348533
5,0.5,0.6,15,0.544945,0.733333,0.188389
6,0.6,0.7,17,0.654343,0.823529,0.169187
7,0.7,0.8,26,0.758885,1.0,0.241115
8,0.8,0.9,43,0.853973,0.860465,0.006492
9,0.9,1.0,336,0.97395,0.967262,0.006688
