epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_001.pt,1,1,1.0595,0.18,0.18,0.535714,0.535714,0.914661,0.906746
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_002.pt,1,1,0.851085,0.07,0.12,0.452381,0.5,0.908297,0.90873
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_003.pt,1,1,1.206325,0.28,0.3,0.464286,0.488095,0.906318,0.910714
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_004.pt,1,1,1.004202,0.18,0.25,0.404762,0.47619,0.904348,0.912698
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_005.pt,1,1,0.785925,0.08,0.24,0.238095,0.535714,0.914286,0.902778
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_006.pt,1,1,1.200581,0.28,0.29,0.440476,0.452381,0.900648,0.918651
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_007.pt,1,1,0.887736,0.03,0.09,0.154762,0.345238,0.883227,0.934524
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_008.pt,1,1,1.097767,0.19,0.3,0.309524,0.428571,0.896552,0.920635
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_009.pt,1,1,1.155781,0.08,0.1,0.190476,0.22619,0.864865,0.954365
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_010.pt,1,1,1.445008,0.14,0.16,0.154762,0.22619,0.864865,0.954365
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_011.pt,1,1,1.153655,0.29,0.29,0.357143,0.357143,0.885593,0.936508
12,epoch11.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_012.pt,1,1,1.172969,0.2,0.24,0.440476,0.5,0.908297,0.90873
13,epoch12.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_013.pt,1,1,0.930518,0.18,0.21,0.416667,0.440476,0.898488,0.918651
14,epoch13.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_014.pt,1,1,1.031641,0.14,0.21,0.297619,0.416667,0.894624,0.922619
15,epoch14.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_015.pt,1,1,0.998102,0.05,0.11,0.25,0.357143,0.885106,0.93254
16,epoch15.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn20_200ep\weights\epoch_016.pt,1,1,1.114627,0.21,0.28,0.333333,0.440476,0.898488,0.918651
