epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch0.pt,1,1,1.865424,0.13,0.22,0.428571,0.547619,0.916484,0.902778
2,epoch1.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch1.pt,1,1,1.97121,0.14,0.23,0.238095,0.416667,0.894624,0.922619
3,epoch2.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch2.pt,1,1,1.963641,0.24,0.33,0.321429,0.464286,0.902386,0.914683
4,epoch3.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch3.pt,1,1,0.918235,0.06,0.11,0.22619,0.309524,0.877637,0.940476
5,epoch4.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch4.pt,1,1,2.009742,0.33,0.41,0.285714,0.404762,0.892704,0.924603
6,epoch5.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch5.pt,1,1,1.534911,0.18,0.22,0.321429,0.404762,0.892704,0.924603
7,epoch6.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch6.pt,1,1,1.968377,0.17,0.24,0.297619,0.428571,0.896552,0.920635
8,epoch7.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch7.pt,1,1,1.422678,0.14,0.19,0.321429,0.416667,0.894624,0.922619
9,epoch8.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch8.pt,1,1,2.020528,0.23,0.37,0.309524,0.5,0.908297,0.90873
10,epoch9.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch9.pt,1,1,1.501088,0.1,0.13,0.261905,0.333333,0.881356,0.936508
11,epoch10.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch10.pt,1,1,1.522563,0.23,0.27,0.380952,0.416667,0.894624,0.922619
12,epoch11.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch11.pt,1,1,1.458196,0.1,0.18,0.392857,0.464286,0.902386,0.914683
13,epoch12.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch12.pt,1,1,1.689539,0.18,0.25,0.357143,0.452381,0.900433,0.916667
14,epoch13.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch13.pt,1,1,1.291544,0.11,0.21,0.238095,0.380952,0.888889,0.928571
15,epoch14.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch14.pt,1,1,1.746171,0.16,0.18,0.345238,0.380952,0.889126,0.930556
16,epoch15.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch15.pt,1,1,1.361471,0.16,0.21,0.404762,0.440476,0.898707,0.920635
17,epoch16.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch16.pt,1,1,1.969772,0.19,0.29,0.321429,0.47619,0.904348,0.912698
18,epoch17.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch17.pt,1,1,1.516824,0.13,0.23,0.333333,0.5,0.908297,0.90873
19,epoch18.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch18.pt,1,1,1.406044,0.09,0.12,0.357143,0.428571,0.896774,0.922619
20,epoch19.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch19.pt,1,1,1.871801,0.09,0.2,0.166667,0.416667,0.894624,0.922619
21,epoch20.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch20.pt,1,1,1.576614,0.13,0.15,0.297619,0.321429,0.879493,0.938492
22,epoch21.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch21.pt,1,1,1.56175,0.2,0.2,0.309524,0.309524,0.878151,0.944444
23,epoch22.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch22.pt,1,1,1.645344,0.24,0.29,0.452381,0.511905,0.910284,0.906746
24,epoch23.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch23.pt,1,1,1.719589,0.24,0.27,0.428571,0.452381,0.900433,0.916667
25,epoch24.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch24.pt,1,1,1.796295,0.36,0.44,0.404762,0.47619,0.904348,0.912698
26,epoch25.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch25.pt,1,1,1.998933,0.28,0.34,0.47619,0.559524,0.918322,0.89881
27,epoch26.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch26.pt,1,1,1.596739,0.16,0.28,0.261905,0.428571,0.896552,0.920635
28,epoch27.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch27.pt,1,1,1.769411,0.23,0.26,0.428571,0.5,0.908297,0.90873
29,epoch28.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch28.pt,1,1,1.533274,0.05,0.12,0.285714,0.440476,0.898488,0.918651
30,epoch29.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch29.pt,1,1,1.943387,0.06,0.07,0.202381,0.22619,0.865145,0.956349
31,epoch30.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch30.pt,1,1,1.792408,0.1,0.15,0.25,0.309524,0.877637,0.940476
32,epoch31.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch31.pt,1,1,1.558769,0.1,0.16,0.214286,0.345238,0.883227,0.934524
33,epoch32.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch32.pt,1,1,2.080735,0.15,0.17,0.369048,0.416667,0.89485,0.924603
34,epoch33.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch33.pt,1,1,1.954867,0.27,0.37,0.392857,0.5,0.908297,0.90873
35,epoch34.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch34.pt,1,1,1.81742,0.14,0.2,0.345238,0.380952,0.889126,0.930556
36,epoch35.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch35.pt,1,1,2.126967,0.17,0.24,0.285714,0.380952,0.888889,0.928571
37,epoch36.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch36.pt,1,1,2.169059,0.13,0.18,0.357143,0.416667,0.894624,0.922619
38,epoch37.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W04\weights\epoch37.pt,1,1,2.358017,0.23,0.26,0.321429,0.357143,0.885106,0.93254
