                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.42296,                0.83333,                      1,                0.50523,              0.0033175,              0.0033175,              0.0033175
                      2,                0.38914,                0.82778,                      1,                  0.488,              0.0066179,              0.0066179,              0.0066179
                      3,                0.40472,                0.80417,                      1,                0.53786,              0.0098853,              0.0098853,              0.0098853
                      4,                0.41265,                0.86111,                      1,                0.48783,              0.0098515,              0.0098515,              0.0098515
                      5,                0.38555,                0.86806,                      1,                0.45144,               0.009802,               0.009802,               0.009802
                      6,                0.37406,                0.74306,                      1,                0.55322,              0.0097525,              0.0097525,              0.0097525
                      7,                0.36211,                0.83889,                      1,                0.50063,               0.009703,               0.009703,               0.009703
                      8,                0.35728,                0.85694,                      1,                0.47245,              0.0096535,              0.0096535,              0.0096535
                      9,                0.34127,                 0.8875,                      1,                0.44729,               0.009604,               0.009604,               0.009604
                     10,                0.33144,                0.87083,                      1,                0.46421,              0.0095545,              0.0095545,              0.0095545
                     11,                0.31987,                0.89583,                      1,                 0.4459,               0.009505,               0.009505,               0.009505
                     12,                0.31545,                 0.8875,                      1,                0.44037,              0.0094555,              0.0094555,              0.0094555
                     13,                0.29921,                0.88611,                      1,                0.45581,               0.009406,               0.009406,               0.009406
                     14,                0.30068,                0.87917,                      1,                0.46401,              0.0093565,              0.0093565,              0.0093565
                     15,                0.29259,                    0.9,                      1,                0.42188,               0.009307,               0.009307,               0.009307
                     16,                0.28502,                0.88889,                      1,                0.43964,              0.0092575,              0.0092575,              0.0092575
                     17,                0.27506,                0.87222,                      1,                0.44629,               0.009208,               0.009208,               0.009208
                     18,                0.26261,                0.89167,                      1,                0.44161,              0.0091585,              0.0091585,              0.0091585
                     19,                0.26524,                    0.9,                      1,                0.42336,               0.009109,               0.009109,               0.009109
                     20,                0.25926,                0.90139,                      1,                0.42135,              0.0090595,              0.0090595,              0.0090595
                     21,                0.25469,                0.89306,                      1,                0.42586,                0.00901,                0.00901,                0.00901
                     22,                0.25485,                0.90417,                      1,                0.41372,              0.0089605,              0.0089605,              0.0089605
                     23,                 0.2469,                0.88472,                      1,                0.44385,               0.008911,               0.008911,               0.008911
