epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_001.pt,1,1,1.888162,0.12,0.18,0.428571,0.571429,0.920354,0.896825
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_002.pt,1,1,2.006519,0.08,0.16,0.202381,0.464286,0.902386,0.914683
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_003.pt,1,1,2.167438,0.21,0.28,0.345238,0.416667,0.894624,0.922619
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_004.pt,1,1,1.313427,0.09,0.1,0.142857,0.166667,0.855967,0.964286
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_005.pt,1,1,1.466165,0.3,0.32,0.404762,0.440476,0.898488,0.918651
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_006.pt,1,1,1.436342,0.2,0.28,0.404762,0.488095,0.906318,0.910714
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_007.pt,1,1,2.061386,0.46,0.48,0.428571,0.464286,0.902386,0.914683
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_008.pt,1,1,1.49695,0.16,0.21,0.285714,0.357143,0.885106,0.93254
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_009.pt,1,1,1.358147,0.07,0.12,0.142857,0.285714,0.87395,0.944444
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_010.pt,1,1,1.557521,0.19,0.31,0.321429,0.452381,0.900648,0.918651
11,epoch_011.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_011.pt,1,1,1.292134,0.1,0.2,0.309524,0.47619,0.904348,0.912698
12,epoch_012.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_012.pt,1,1,1.205109,0.16,0.17,0.428571,0.452381,0.900648,0.918651
13,epoch_013.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_013.pt,1,1,1.678136,0.21,0.23,0.380952,0.392857,0.890792,0.926587
14,epoch_014.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_014.pt,1,1,1.704554,0.25,0.3,0.404762,0.440476,0.898488,0.918651
15,epoch_015.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_015.pt,1,1,1.347418,0.23,0.27,0.380952,0.392857,0.890792,0.926587
16,epoch_016.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_016.pt,1,1,1.477505,0.17,0.2,0.416667,0.464286,0.902386,0.914683
17,epoch_017.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_017.pt,1,1,1.427097,0.25,0.25,0.452381,0.452381,0.900862,0.920635
18,epoch_018.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_018.pt,1,1,1.479134,0.29,0.32,0.428571,0.440476,0.898707,0.920635
19,epoch_019.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_019.pt,1,1,2.110335,0.32,0.4,0.440476,0.488095,0.906318,0.910714
20,epoch_020.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_020.pt,1,1,1.517429,0.08,0.17,0.238095,0.440476,0.898488,0.918651
21,epoch_021.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_021.pt,1,1,1.516156,0.13,0.19,0.404762,0.47619,0.904348,0.912698
22,epoch_022.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_022.pt,1,1,1.67934,0.26,0.31,0.392857,0.416667,0.894624,0.922619
23,epoch_023.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_023.pt,1,1,1.474122,0.12,0.22,0.261905,0.452381,0.900433,0.916667
24,epoch_024.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_024.pt,1,1,1.492082,0.18,0.25,0.297619,0.404762,0.892704,0.924603
25,epoch_025.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_025.pt,1,1,1.659638,0.1,0.15,0.238095,0.380952,0.888889,0.928571
26,epoch_026.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_026.pt,1,1,1.498331,0.12,0.18,0.452381,0.559524,0.918322,0.89881
27,epoch_027.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_027.pt,1,1,1.627567,0.18,0.3,0.440476,0.619048,0.928571,0.888889
28,epoch_028.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_028.pt,1,1,1.969522,0.15,0.22,0.190476,0.297619,0.87605,0.944444
29,epoch_029.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn06_200ep\weights\epoch_029.pt,1,1,2.20246,0.11,0.23,0.095238,0.392857,0.890792,0.926587
