epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_001.pt,1.088961,0.13,0.14,0.52381,0.535714,0.914474,0.904762,44,2,45,3
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_002.pt,1.307006,0.25,0.34,0.416667,0.5,0.908297,0.90873,35,2,42,4
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_003.pt,0.879707,0.13,0.14,0.464286,0.47619,0.904348,0.912698,39,2,40,4
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_004.pt,1.021487,0.1,0.19,0.297619,0.440476,0.898488,0.918651,25,2,37,4
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_005.pt,1.257318,0.07,0.16,0.202381,0.392857,0.890792,0.926587,17,1,33,4
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_006.pt,1.102986,0.27,0.38,0.297619,0.392857,0.890792,0.926587,25,0,33,4
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_007.pt,1.054239,0.28,0.3,0.428571,0.452381,0.900648,0.918651,36,2,38,3
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_008.pt,0.91297,0.28,0.31,0.321429,0.333333,0.881356,0.936508,27,2,28,4
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_009.pt,1.171404,0.16,0.34,0.25,0.440476,0.898488,0.918651,21,2,37,4
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_010.pt,1.152272,0.1,0.18,0.309524,0.416667,0.894624,0.922619,26,2,35,4
