epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_001.pt,1,1,1.088961,0.13,0.14,0.52381,0.535714,0.914474,0.904762
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_002.pt,1,1,1.307006,0.25,0.34,0.416667,0.5,0.908297,0.90873
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_003.pt,1,1,0.879707,0.13,0.14,0.464286,0.47619,0.904348,0.912698
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_004.pt,1,1,1.021487,0.1,0.19,0.297619,0.440476,0.898488,0.918651
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_005.pt,1,1,1.257318,0.07,0.16,0.202381,0.392857,0.890792,0.926587
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_006.pt,1,1,1.102986,0.27,0.38,0.297619,0.392857,0.890792,0.926587
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_007.pt,1,1,1.054239,0.28,0.3,0.428571,0.452381,0.900648,0.918651
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_008.pt,1,1,0.91297,0.28,0.31,0.321429,0.333333,0.881356,0.936508
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_009.pt,1,1,1.171404,0.16,0.34,0.25,0.440476,0.898488,0.918651
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_010.pt,1,1,1.152272,0.1,0.18,0.309524,0.416667,0.894624,0.922619
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_011.pt,1,1,1.113513,0.18,0.23,0.345238,0.404762,0.892704,0.924603
12,epoch11.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_012.pt,1,1,1.097052,0.05,0.18,0.166667,0.404762,0.892704,0.924603
13,epoch12.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_013.pt,1,1,1.151849,0.13,0.17,0.440476,0.52381,0.912281,0.904762
14,epoch13.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_014.pt,1,1,1.473342,0.21,0.3,0.25,0.392857,0.890792,0.926587
15,epoch14.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_015.pt,1,1,1.074458,0.29,0.42,0.27381,0.392857,0.890792,0.926587
16,epoch15.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_016.pt,1,1,1.296151,0.23,0.24,0.428571,0.440476,0.898707,0.920635
17,epoch16.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_017.pt,1,1,1.232683,0.15,0.22,0.345238,0.392857,0.890792,0.926587
18,epoch17.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn12_200ep\weights\epoch_018.pt,1,1,0.914405,0.13,0.17,0.392857,0.511905,0.910284,0.906746
