bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,14,0.068448,0.0,0.068448
1,0.1,0.2,24,0.144942,0.041667,0.103275
2,0.2,0.3,10,0.251222,0.2,0.051222
3,0.3,0.4,15,0.353967,0.333333,0.020634
4,0.4,0.5,19,0.449352,0.526316,0.076964
5,0.5,0.6,6,0.562266,0.833333,0.271067
6,0.6,0.7,16,0.651157,0.75,0.098843
7,0.7,0.8,21,0.754323,0.904762,0.150439
8,0.8,0.9,42,0.856841,0.904762,0.047921
9,0.9,1.0,337,0.976023,0.973294,0.002729
