epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_001.pt,1,1,1.147511,0.16,0.2,0.5,0.52381,0.912281,0.904762
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_002.pt,1,1,1.233669,0.17,0.18,0.535714,0.571429,0.92053,0.89881
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_003.pt,1,1,1.072262,0.03,0.06,0.202381,0.321429,0.879747,0.940476
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_004.pt,1,1,0.985615,0.08,0.09,0.345238,0.369048,0.887234,0.93254
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_005.pt,1,1,1.095635,0.05,0.11,0.154762,0.261905,0.870293,0.948413
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_006.pt,1,1,1.155833,0.17,0.24,0.285714,0.333333,0.881356,0.936508
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_007.pt,1,1,1.31566,0.24,0.27,0.369048,0.392857,0.891026,0.928571
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_008.pt,1,1,0.866863,0.03,0.12,0.154762,0.416667,0.894624,0.922619
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_009.pt,1,1,1.03329,0.07,0.12,0.309524,0.47619,0.904348,0.912698
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_010.pt,1,1,1.159935,0.18,0.34,0.369048,0.52381,0.912281,0.904762
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_011.pt,1,1,1.241856,0.06,0.14,0.25,0.369048,0.886994,0.930556
12,epoch11.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_012.pt,1,1,0.943176,0.13,0.21,0.440476,0.5,0.908297,0.90873
13,epoch12.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_013.pt,1,1,1.006178,0.15,0.18,0.392857,0.452381,0.900433,0.916667
14,epoch13.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_014.pt,1,1,1.112136,0.16,0.3,0.142857,0.392857,0.890792,0.926587
15,epoch14.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_015.pt,1,1,1.082293,0.14,0.14,0.333333,0.333333,0.881857,0.940476
16,epoch15.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_016.pt,1,1,0.994105,0.13,0.21,0.214286,0.392857,0.890792,0.926587
17,epoch16.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_017.pt,1,1,0.945363,0.12,0.16,0.297619,0.369048,0.886994,0.930556
18,epoch17.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_018.pt,1,1,1.256955,0.29,0.29,0.440476,0.440476,0.898925,0.922619
19,epoch18.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_019.pt,1,1,1.037051,0.18,0.22,0.428571,0.47619,0.904348,0.912698
20,epoch19.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_020.pt,1,1,1.084088,0.14,0.18,0.333333,0.416667,0.89485,0.924603
21,epoch20.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_021.pt,1,1,1.008127,0.08,0.16,0.297619,0.452381,0.900648,0.918651
22,epoch21.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_022.pt,1,1,1.2542,0.09,0.09,0.202381,0.202381,0.861856,0.962302
