epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_001.pt,1.147511,0.16,0.2,0.5,0.52381,0.912281,0.904762,42,2,44,4
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_002.pt,1.233669,0.17,0.18,0.535714,0.571429,0.92053,0.89881,45,2,48,3
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_003.pt,1.072262,0.03,0.06,0.202381,0.321429,0.879747,0.940476,17,2,27,3
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_004.pt,0.985615,0.08,0.09,0.345238,0.369048,0.887234,0.93254,29,2,31,3
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_005.pt,1.095635,0.05,0.11,0.154762,0.261905,0.870293,0.948413,13,1,22,4
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_006.pt,1.155833,0.17,0.24,0.285714,0.333333,0.881356,0.936508,24,1,28,4
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_007.pt,1.31566,0.24,0.27,0.369048,0.392857,0.891026,0.928571,31,2,33,3
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_008.pt,0.866863,0.03,0.12,0.154762,0.416667,0.894624,0.922619,13,1,35,4
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_009.pt,1.03329,0.07,0.12,0.309524,0.47619,0.904348,0.912698,26,2,40,4
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_010.pt,1.159935,0.18,0.34,0.369048,0.52381,0.912281,0.904762,31,2,44,4
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_011.pt,1.241856,0.06,0.14,0.25,0.369048,0.886994,0.930556,21,2,31,4
12,epoch11.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_012.pt,0.943176,0.13,0.21,0.440476,0.5,0.908297,0.90873,37,2,42,4
13,epoch12.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_013.pt,1.006178,0.15,0.18,0.392857,0.452381,0.900433,0.916667,33,2,38,4
14,epoch13.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_014.pt,1.112136,0.16,0.3,0.142857,0.392857,0.890792,0.926587,12,2,33,4
15,epoch14.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_015.pt,1.082293,0.14,0.14,0.333333,0.333333,0.881857,0.940476,28,2,28,2
16,epoch15.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_016.pt,0.994105,0.13,0.21,0.214286,0.392857,0.890792,0.926587,18,2,33,4
17,epoch16.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_017.pt,0.945363,0.12,0.16,0.297619,0.369048,0.886994,0.930556,25,2,31,4
18,epoch17.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_018.pt,1.256955,0.29,0.29,0.440476,0.440476,0.898925,0.922619,37,2,37,2
19,epoch18.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_019.pt,1.037051,0.18,0.22,0.428571,0.47619,0.904348,0.912698,36,2,40,4
20,epoch19.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_020.pt,1.084088,0.14,0.18,0.333333,0.416667,0.89485,0.924603,28,2,35,3
21,epoch20.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_021.pt,1.008127,0.08,0.16,0.297619,0.452381,0.900648,0.918651,25,2,38,3
22,epoch21.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_022.pt,1.2542,0.09,0.09,0.202381,0.202381,0.861856,0.962302,17,2,17,2
23,epoch22.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_023.pt,1.123416,0.08,0.12,0.27381,0.357143,0.885106,0.93254,23,1,30,4
24,epoch23.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_024.pt,1.091543,0.14,0.22,0.309524,0.392857,0.890792,0.926587,26,2,33,4
25,epoch24.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_025.pt,1.207669,0.09,0.25,0.22619,0.452381,0.900433,0.916667,19,1,38,4
26,epoch25.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_026.pt,1.123932,0.13,0.27,0.285714,0.452381,0.900433,0.916667,24,2,38,4
27,epoch26.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_027.pt,1.215192,0.08,0.14,0.345238,0.452381,0.900433,0.916667,29,2,38,4
28,epoch27.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_028.pt,1.334466,0.26,0.26,0.559524,0.559524,0.918681,0.902778,47,2,47,2
29,epoch28.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_029.pt,1.220471,0.12,0.17,0.297619,0.369048,0.887234,0.93254,25,2,31,3
30,epoch29.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_030.pt,1.104082,0.09,0.11,0.202381,0.285714,0.87395,0.944444,17,2,24,4
31,epoch30.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_031.pt,1.580706,0.25,0.25,0.357143,0.357143,0.885593,0.936508,30,2,30,2
32,epoch31.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_032.pt,1.456373,0.19,0.22,0.380952,0.440476,0.898488,0.918651,32,2,37,4
33,epoch32.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn04_200ep\weights\epoch_033.pt,1.382709,0.2,0.25,0.369048,0.416667,0.894624,0.922619,31,2,35,4
