epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_001.pt,0.718046,0.1,0.17,0.154762,0.22619,0.864865,0.954365,13,2,19,4
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_002.pt,0.669436,0.15,0.19,0.107143,0.119048,0.84898,0.972222,9,1,10,4
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_003.pt,0.902753,0.33,0.34,0.071429,0.083333,0.84413,0.980159,6,2,7,3
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_004.pt,1.27492,0.42,0.45,0.107143,0.214286,0.863071,0.956349,9,1,18,4
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_005.pt,1.014838,0.21,0.25,0.02381,0.083333,0.843813,0.978175,2,2,7,4
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_006.pt,0.873988,0.31,0.4,0.166667,0.22619,0.864865,0.954365,14,1,19,4
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_007.pt,0.976968,0.21,0.23,0.178571,0.202381,0.861284,0.958333,15,2,17,4
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_008.pt,0.929632,0.2,0.22,0.119048,0.154762,0.854209,0.96627,10,2,13,4
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_009.pt,0.963307,0.31,0.34,0.107143,0.142857,0.852761,0.970238,9,2,12,3
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_010.pt,0.73079,0.17,0.17,0.166667,0.166667,0.856557,0.968254,14,2,14,2
11,epoch_011.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_011.pt,1.254877,0.15,0.21,0.095238,0.154762,0.854209,0.96627,8,1,13,4
12,epoch_012.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_012.pt,1.339663,0.24,0.28,0.166667,0.27381,0.872117,0.946429,14,2,23,4
13,epoch_013.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_013.pt,1.315471,0.28,0.28,0.22619,0.22619,0.865424,0.958333,19,2,19,2
14,epoch_014.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_014.pt,1.394582,0.21,0.46,0.119048,0.488095,0.906318,0.910714,10,2,41,4
15,epoch_015.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_015.pt,0.916392,0.31,0.41,0.333333,0.404762,0.892704,0.924603,28,1,34,4
16,epoch_016.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_016.pt,1.164684,0.16,0.19,0.214286,0.22619,0.864865,0.954365,18,2,19,4
17,epoch_017.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn00_200ep\weights\epoch_017.pt,1.091656,0.21,0.26,0.297619,0.345238,0.883227,0.934524,25,1,29,4
