"node","fold","archive_path","archive_size_gb","sha256","run_path","run_size_gb","run_file_count","run_epoch_pt_count","external_epoch_pt_count","results_rows","last_epoch","best_pt","last_pt","created_at"
"192.168.100.13","7","F:\ssh\AI\run_archives\stage1_oof_10fold_200epoch\stage1_oof_200epoch_192.168.100.13_fold_7_full_yolo11l_cls_20260619-213452.tar","14.581","4CF7E2DA8A191B6554A42F01131C7010AE6DE0987E7D23B2347031E7CE707683","F:\ssh\AI\runs\YOLOv11\stage1_oof_10fold\fold_06\full_yolo11l_cls_20260619-213452","14.481","223","200","0","200","200","True","True","2026-06-21 12:01:48"
