                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.4076,                0.86944,                      1,                0.45563,               0.003321,               0.003321,               0.003321
                      2,                0.40144,                0.81667,                      1,                0.51499,              0.0066214,              0.0066214,              0.0066214
                      3,                0.42138,                0.74444,                      1,                0.53538,              0.0098888,              0.0098888,              0.0098888
                      4,                0.39963,                0.85556,                      1,                0.47796,              0.0098515,              0.0098515,              0.0098515
                      5,                0.38254,                0.85556,                      1,                0.47743,               0.009802,               0.009802,               0.009802
                      6,                0.37489,                0.85556,                      1,                0.49881,              0.0097525,              0.0097525,              0.0097525
                      7,                 0.3706,                0.83333,                      1,                0.49424,               0.009703,               0.009703,               0.009703
                      8,                0.36351,                0.86528,                      1,                0.45905,              0.0096535,              0.0096535,              0.0096535
                      9,                0.36433,                0.85417,                      1,                0.46751,               0.009604,               0.009604,               0.009604
                     10,                0.35684,                0.86667,                      1,                0.47502,              0.0095545,              0.0095545,              0.0095545
                     11,                0.34707,                0.86806,                      1,                0.46216,               0.009505,               0.009505,               0.009505
                     12,                0.34996,                0.86944,                      1,                0.46808,              0.0094555,              0.0094555,              0.0094555
                     13,                0.34432,                0.87361,                      1,                0.46823,               0.009406,               0.009406,               0.009406
                     14,                0.33525,                0.86944,                      1,                0.45488,              0.0093565,              0.0093565,              0.0093565
                     15,                0.32737,                0.88056,                      1,                 0.4647,               0.009307,               0.009307,               0.009307
                     16,                0.32912,                0.87917,                      1,                 0.4467,              0.0092575,              0.0092575,              0.0092575
                     17,                0.31738,                0.89028,                      1,                  0.434,               0.009208,               0.009208,               0.009208
                     18,                0.32028,                0.86944,                      1,                0.44422,              0.0091585,              0.0091585,              0.0091585
                     19,                0.31772,                0.89167,                      1,                0.43923,               0.009109,               0.009109,               0.009109
                     20,                0.32008,                0.88611,                      1,                0.43802,              0.0090595,              0.0090595,              0.0090595
                     21,                0.30723,                0.88056,                      1,                0.43499,                0.00901,                0.00901,                0.00901
                     22,                 0.3072,                0.89444,                      1,                0.43125,              0.0089605,              0.0089605,              0.0089605
                     23,                0.30198,                0.89306,                      1,                0.43564,               0.008911,               0.008911,               0.008911
                     24,                0.29629,                0.88472,                      1,                 0.4314,              0.0088615,              0.0088615,              0.0088615
                     25,                 0.2921,                0.89444,                      1,                0.42764,               0.008812,               0.008812,               0.008812
                     26,                0.29027,                0.88611,                      1,                0.43452,              0.0087625,              0.0087625,              0.0087625
                     27,                0.29137,                0.88611,                      1,                 0.4266,               0.008713,               0.008713,               0.008713
                     28,                0.28705,                0.89722,                      1,                0.43149,              0.0086635,              0.0086635,              0.0086635
                     29,                 0.2937,                0.89167,                      1,                0.42394,               0.008614,               0.008614,               0.008614
                     30,                 0.2907,                0.90417,                      1,                0.43211,              0.0085645,              0.0085645,              0.0085645
                     31,                0.27992,                    0.9,                      1,                0.43397,               0.008515,               0.008515,               0.008515
                     32,                0.28203,                0.89444,                      1,                0.42917,              0.0084655,              0.0084655,              0.0084655
                     33,                0.27763,                0.89722,                      1,                 0.4293,               0.008416,               0.008416,               0.008416
