                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                0.17921,                0.91528,                      1,                0.39725,              0.0070795,              0.0070795,              0.0070795
                     61,                0.17875,                0.91389,                      1,                0.40345,                0.00703,                0.00703,                0.00703
                     62,                 0.1793,                0.90972,                      1,                0.39917,              0.0069805,              0.0069805,              0.0069805
                     63,                0.17363,                0.91806,                      1,                0.39849,               0.006931,               0.006931,               0.006931
                     64,                0.17341,                0.91389,                      1,                0.40221,              0.0068815,              0.0068815,              0.0068815
                     65,                0.16782,                0.90556,                      1,                0.40247,               0.006832,               0.006832,               0.006832
                     66,                0.16687,                0.90833,                      1,                0.40203,              0.0067825,              0.0067825,              0.0067825
                     67,                 0.1631,                0.92222,                      1,                0.39536,               0.006733,               0.006733,               0.006733
                     68,                 0.1662,                0.90972,                      1,                0.39855,              0.0066835,              0.0066835,              0.0066835
                     69,                0.15458,                0.92083,                      1,                0.39513,               0.006634,               0.006634,               0.006634
                     70,                0.15772,                0.91806,                      1,                0.39963,              0.0065845,              0.0065845,              0.0065845
                     71,                0.15067,                0.90694,                      1,                0.40153,               0.006535,               0.006535,               0.006535
                     72,                0.15461,                0.91667,                      1,                0.39601,              0.0064855,              0.0064855,              0.0064855
                     73,                0.14619,                0.91667,                      1,                0.39285,               0.006436,               0.006436,               0.006436
                     74,                0.14873,                0.91806,                      1,                0.39653,              0.0063865,              0.0063865,              0.0063865
                     75,                0.14178,                0.91111,                      1,                0.39924,               0.006337,               0.006337,               0.006337
                     76,                0.14457,                0.91528,                      1,                0.39893,              0.0062875,              0.0062875,              0.0062875
                     77,                0.13897,                0.90833,                      1,                0.40578,               0.006238,               0.006238,               0.006238
                     78,                0.14259,                 0.9125,                      1,                 0.3967,              0.0061885,              0.0061885,              0.0061885
                     79,                0.12993,                0.90694,                      1,                0.40251,               0.006139,               0.006139,               0.006139
                     80,                0.13551,                 0.9125,                      1,                0.40192,              0.0060895,              0.0060895,              0.0060895
                     81,                0.14055,                 0.9125,                      1,                0.39937,                0.00604,                0.00604,                0.00604
                     82,                0.14625,                0.91528,                      1,                0.39827,              0.0059905,              0.0059905,              0.0059905
                     83,                0.13244,                0.91528,                      1,                 0.4008,               0.005941,               0.005941,               0.005941
                     84,                0.13303,                0.91667,                      1,                0.39767,              0.0058915,              0.0058915,              0.0058915
                     85,                0.12889,                0.91806,                      1,                0.39455,               0.005842,               0.005842,               0.005842
                     86,                0.11929,                0.92222,                      1,                0.39596,              0.0057925,              0.0057925,              0.0057925
                     87,                0.12678,                0.92361,                      1,                0.39412,               0.005743,               0.005743,               0.005743
                     88,                0.12563,                  0.925,                      1,                 0.3908,              0.0056935,              0.0056935,              0.0056935
                     89,                0.12457,                0.92222,                      1,                0.39303,               0.005644,               0.005644,               0.005644
                     90,                0.10663,                0.91667,                      1,                0.39618,              0.0055945,              0.0055945,              0.0055945
                     91,                0.11995,                0.91667,                      1,                0.39556,               0.005545,               0.005545,               0.005545
                     92,                0.10282,                0.91528,                      1,                0.39609,              0.0054955,              0.0054955,              0.0054955
                     93,                0.11118,                0.92639,                      1,                0.39041,               0.005446,               0.005446,               0.005446
                     94,                0.10713,                0.92361,                      1,                 0.3882,              0.0053965,              0.0053965,              0.0053965
                     95,                0.10017,                0.92361,                      1,                0.38735,               0.005347,               0.005347,               0.005347
                     96,                0.11361,                0.92222,                      1,                 0.3902,              0.0052975,              0.0052975,              0.0052975
