epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn10_200ep\weights\epoch_001.pt,1,1,1.904827,0.19,0.25,0.488095,0.630952,0.930649,0.886905
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn10_200ep\weights\epoch_002.pt,1,1,2.322343,0.15,0.19,0.416667,0.47619,0.904348,0.912698
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn10_200ep\weights\epoch_003.pt,1,1,1.664535,0.11,0.15,0.285714,0.380952,0.888889,0.928571
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn10_200ep\weights\epoch_004.pt,1,1,0.986151,0.09,0.1,0.27381,0.309524,0.877895,0.94246
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn10_200ep\weights\epoch_005.pt,1,1,1.854923,0.25,0.32,0.380952,0.47619,0.904348,0.912698
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn10_200ep\weights\epoch_006.pt,1,1,1.298044,0.19,0.22,0.392857,0.416667,0.894624,0.922619
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn10_200ep\weights\epoch_007.pt,1,1,1.553529,0.23,0.27,0.392857,0.452381,0.900433,0.916667
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn10_200ep\weights\epoch_008.pt,1,1,1.477161,0.11,0.25,0.047619,0.202381,0.861284,0.958333
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn10_200ep\weights\epoch_009.pt,1,1,1.378749,0.14,0.17,0.309524,0.345238,0.883227,0.934524
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn10_200ep\weights\epoch_010.pt,1,1,1.296485,0.15,0.21,0.190476,0.261905,0.870564,0.950397
11,epoch_011.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn10_200ep\weights\epoch_011.pt,1,1,1.266474,0.18,0.25,0.357143,0.440476,0.898488,0.918651
12,epoch_012.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn10_200ep\weights\epoch_012.pt,1,1,1.312659,0.1,0.11,0.47619,0.5,0.908297,0.90873
13,epoch_013.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn10_200ep\weights\epoch_013.pt,1,1,1.650726,0.08,0.13,0.27381,0.452381,0.900433,0.916667
