epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_001.pt,1.767356,0.13,0.23,0.47619,0.559524,0.918322,0.89881,40,1,47,4
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_002.pt,1.911542,0.13,0.18,0.369048,0.488095,0.906318,0.910714,31,2,41,4
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_003.pt,1.808058,0.14,0.21,0.119048,0.25,0.868476,0.950397,10,2,21,4
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_004.pt,1.340411,0.29,0.4,0.404762,0.47619,0.904348,0.912698,34,2,40,4
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_005.pt,1.587625,0.31,0.35,0.488095,0.547619,0.9163,0.900794,41,2,46,4
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_006.pt,1.863626,0.19,0.3,0.178571,0.309524,0.877637,0.940476,15,2,26,4
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_007.pt,1.520508,0.1,0.16,0.238095,0.297619,0.875789,0.94246,20,0,25,4
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_008.pt,1.747768,0.31,0.4,0.333333,0.380952,0.888889,0.928571,28,2,32,4
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_009.pt,1.383638,0.17,0.21,0.428571,0.488095,0.906318,0.910714,36,2,41,4
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_010.pt,1.597038,0.08,0.15,0.214286,0.428571,0.896552,0.920635,18,2,36,4
11,epoch_011.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_011.pt,1.137502,0.11,0.14,0.333333,0.369048,0.886994,0.930556,28,2,31,4
12,epoch_012.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_012.pt,1.157548,0.11,0.19,0.261905,0.416667,0.894624,0.922619,22,2,35,4
13,epoch_013.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_013.pt,1.157673,0.1,0.15,0.428571,0.488095,0.906522,0.912698,36,2,41,3
14,epoch_014.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_014.pt,1.251747,0.1,0.21,0.238095,0.452381,0.900648,0.918651,20,2,38,3
15,epoch_015.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_015.pt,1.689535,0.08,0.25,0.166667,0.428571,0.896552,0.920635,14,2,36,4
16,epoch_016.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_016.pt,1.888846,0.21,0.31,0.357143,0.47619,0.904348,0.912698,30,2,40,4
17,epoch_017.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_017.pt,2.12673,0.33,0.39,0.440476,0.488095,0.906318,0.910714,37,2,41,4
18,epoch_018.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_018.pt,1.529456,0.09,0.11,0.285714,0.357143,0.88535,0.934524,24,2,30,3
19,epoch_019.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_019.pt,2.031309,0.32,0.39,0.404762,0.464286,0.902386,0.914683,34,2,39,4
20,epoch_020.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_020.pt,1.779304,0.16,0.27,0.238095,0.452381,0.900433,0.916667,20,2,38,4
21,epoch_021.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_021.pt,1.540236,0.07,0.11,0.27381,0.416667,0.894624,0.922619,23,2,35,4
22,epoch_022.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_022.pt,1.856889,0.12,0.19,0.345238,0.52381,0.912473,0.906746,29,2,44,3
23,epoch_023.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_023.pt,2.144385,0.15,0.24,0.261905,0.345238,0.883227,0.934524,22,2,29,4
24,epoch_024.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q1_200ep\weights\epoch_024.pt,1.632222,0.16,0.25,0.369048,0.488095,0.906318,0.910714,31,2,41,4
