                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                0.17787,                0.90278,                      1,                0.40981,              0.0070795,              0.0070795,              0.0070795
                     61,                0.17393,                0.91528,                      1,                0.39567,                0.00703,                0.00703,                0.00703
                     62,                0.16401,                0.90833,                      1,                0.39768,              0.0069805,              0.0069805,              0.0069805
                     63,                0.17019,                0.90139,                      1,                0.40367,               0.006931,               0.006931,               0.006931
                     64,                0.16402,                 0.9125,                      1,                0.39648,              0.0068815,              0.0068815,              0.0068815
                     65,                  0.168,                0.91944,                      1,                0.40424,               0.006832,               0.006832,               0.006832
                     66,                 0.1525,                0.92083,                      1,                0.39545,              0.0067825,              0.0067825,              0.0067825
                     67,                0.16114,                0.92083,                      1,                0.39954,               0.006733,               0.006733,               0.006733
                     68,                0.16977,                 0.9125,                      1,                0.40114,              0.0066835,              0.0066835,              0.0066835
                     69,                0.16927,                0.90694,                      1,                0.40432,               0.006634,               0.006634,               0.006634
                     70,                 0.1549,                0.91389,                      1,                 0.4083,              0.0065845,              0.0065845,              0.0065845
                     71,                0.15654,                0.92222,                      1,                0.39594,               0.006535,               0.006535,               0.006535
                     72,                0.15231,                 0.9125,                      1,                 0.3984,              0.0064855,              0.0064855,              0.0064855
                     73,                0.15816,                0.91667,                      1,                0.39518,               0.006436,               0.006436,               0.006436
                     74,                0.14976,                0.91389,                      1,                0.39598,              0.0063865,              0.0063865,              0.0063865
                     75,                0.13806,                 0.9125,                      1,                0.39998,               0.006337,               0.006337,               0.006337
                     76,                0.14339,                0.91806,                      1,                0.39172,              0.0062875,              0.0062875,              0.0062875
                     77,                0.13738,                0.92083,                      1,                0.38924,               0.006238,               0.006238,               0.006238
                     78,                0.13569,                0.91667,                      1,                0.39771,              0.0061885,              0.0061885,              0.0061885
                     79,                0.14026,                0.90556,                      1,                0.40352,               0.006139,               0.006139,               0.006139
                     80,                0.13933,                0.90417,                      1,                0.40576,              0.0060895,              0.0060895,              0.0060895
                     81,                0.13443,                0.90694,                      1,                0.40094,                0.00604,                0.00604,                0.00604
                     82,                0.13812,                 0.9125,                      1,                0.40672,              0.0059905,              0.0059905,              0.0059905
                     83,                0.13109,                0.90972,                      1,                0.39821,               0.005941,               0.005941,               0.005941
                     84,                0.12422,                0.91111,                      1,                 0.3997,              0.0058915,              0.0058915,              0.0058915
                     85,                0.12666,                0.91944,                      1,                0.39065,               0.005842,               0.005842,               0.005842
                     86,                0.13057,                0.92222,                      1,                0.39301,              0.0057925,              0.0057925,              0.0057925
                     87,                 0.1229,                0.91806,                      1,                0.39484,               0.005743,               0.005743,               0.005743
                     88,                0.12501,                0.91944,                      1,                0.39459,              0.0056935,              0.0056935,              0.0056935
                     89,                0.10764,                0.90833,                      1,                0.39805,               0.005644,               0.005644,               0.005644
                     90,                0.12408,                0.90694,                      1,                0.40798,              0.0055945,              0.0055945,              0.0055945
                     91,                0.12051,                0.91944,                      1,                0.38951,               0.005545,               0.005545,               0.005545
                     92,                0.11282,                0.92222,                      1,                0.39213,              0.0054955,              0.0054955,              0.0054955
                     93,                0.10397,                0.91111,                      1,                0.39209,               0.005446,               0.005446,               0.005446
                     94,                0.12426,                0.90972,                      1,                0.39402,              0.0053965,              0.0053965,              0.0053965
                     95,                0.11121,                0.91806,                      1,                0.39775,               0.005347,               0.005347,               0.005347
                     96,                 0.1124,                0.92639,                      1,                0.39476,              0.0052975,              0.0052975,              0.0052975
                     97,                0.11247,                0.91667,                      1,                0.38831,               0.005248,               0.005248,               0.005248
                     98,                 0.1025,                0.91389,                      1,                0.39103,              0.0051985,              0.0051985,              0.0051985
                     99,                 0.0963,                0.91528,                      1,                0.39862,               0.005149,               0.005149,               0.005149
                    100,                0.09891,                0.91389,                      1,                0.39004,              0.0050995,              0.0050995,              0.0050995
                    101,                0.10143,                0.91806,                      1,                0.39868,                0.00505,                0.00505,                0.00505
                    102,                0.09609,                0.91389,                      1,                 0.3894,              0.0050005,              0.0050005,              0.0050005
                    103,                0.10904,                0.92083,                      1,                0.38953,               0.004951,               0.004951,               0.004951
                    104,                0.09941,                0.92639,                      1,                0.38711,              0.0049015,              0.0049015,              0.0049015
                    105,                0.10185,                0.92083,                      1,                0.39067,               0.004852,               0.004852,               0.004852
                    106,                 0.0856,                0.92083,                      1,                 0.3929,              0.0048025,              0.0048025,              0.0048025
                    107,                0.09871,                0.92361,                      1,                0.39095,               0.004753,               0.004753,               0.004753
                    108,                0.09864,                0.92083,                      1,                0.39219,              0.0047035,              0.0047035,              0.0047035
                    109,                0.09392,                  0.925,                      1,                0.38704,               0.004654,               0.004654,               0.004654
                    110,                0.09517,                0.92083,                      1,                0.39168,              0.0046045,              0.0046045,              0.0046045
                    111,                0.08449,                0.92778,                      1,                0.38568,               0.004555,               0.004555,               0.004555
                    112,                 0.0901,                0.93194,                      1,                0.39012,              0.0045055,              0.0045055,              0.0045055
                    113,                 0.0835,                0.93056,                      1,                0.38633,               0.004456,               0.004456,               0.004456
                    114,                0.08871,                0.93194,                      1,                0.39079,              0.0044065,              0.0044065,              0.0044065
                    115,                0.08065,                0.93472,                      1,                0.38812,               0.004357,               0.004357,               0.004357
                    116,                0.08422,                0.93333,                      1,                0.38265,              0.0043075,              0.0043075,              0.0043075
                    117,                0.07673,                0.93472,                      1,                0.38527,               0.004258,               0.004258,               0.004258
                    118,                0.06783,                0.93472,                      1,                 0.3881,              0.0042085,              0.0042085,              0.0042085
                    119,                0.07967,                0.93472,                      1,                0.38169,               0.004159,               0.004159,               0.004159
                    120,                0.07582,                0.93056,                      1,                0.38426,              0.0041095,              0.0041095,              0.0041095
                    121,                0.07301,                0.92917,                      1,                0.39284,                0.00406,                0.00406,                0.00406
                    122,                0.07265,                0.92639,                      1,                0.38586,              0.0040105,              0.0040105,              0.0040105
                    123,                0.07411,                0.92639,                      1,                0.39329,               0.003961,               0.003961,               0.003961
                    124,                0.07502,                  0.925,                      1,                0.38312,              0.0039115,              0.0039115,              0.0039115
                    125,                0.07044,                  0.925,                      1,                0.39052,               0.003862,               0.003862,               0.003862
                    126,                0.06693,                  0.925,                      1,                0.38849,              0.0038125,              0.0038125,              0.0038125
                    127,                0.07994,                  0.925,                      1,                0.39103,               0.003763,               0.003763,               0.003763
                    128,                0.07205,                0.92361,                      1,                0.38464,              0.0037135,              0.0037135,              0.0037135
                    129,                 0.0668,                0.92361,                      1,                0.39034,               0.003664,               0.003664,               0.003664
                    130,                0.06676,                0.92361,                      1,                0.38784,              0.0036145,              0.0036145,              0.0036145
                    131,                0.05608,                0.92361,                      1,                0.38784,               0.003565,               0.003565,               0.003565
                    132,                0.06231,                  0.925,                      1,                0.39478,              0.0035155,              0.0035155,              0.0035155
                    133,                0.06066,                  0.925,                      1,                0.38723,               0.003466,               0.003466,               0.003466
                    134,                0.05794,                0.92778,                      1,                0.39091,              0.0034165,              0.0034165,              0.0034165
                    135,                0.05596,                0.92917,                      1,                 0.3855,               0.003367,               0.003367,               0.003367
                    136,                0.05841,                0.92917,                      1,                0.38932,              0.0033175,              0.0033175,              0.0033175
                    137,                0.05185,                0.92778,                      1,                0.38643,               0.003268,               0.003268,               0.003268
                    138,                0.06075,                0.92639,                      1,                  0.388,              0.0032185,              0.0032185,              0.0032185
                    139,                0.06091,                0.92778,                      1,                0.39144,               0.003169,               0.003169,               0.003169
