epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_001.pt,2.952289,0.27,0.31,0.5,0.559524,0.918322,0.89881,42,2,47,4
2,epoch1.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_002.pt,2.845983,0.17,0.2,0.488095,0.511905,0.91048,0.90873,41,2,43,3
3,epoch2.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_003.pt,2.31246,0.12,0.16,0.285714,0.392857,0.890792,0.926587,24,2,33,4
4,epoch3.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_004.pt,1.532488,0.09,0.23,0.309524,0.559524,0.918322,0.89881,26,2,47,4
5,epoch4.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_005.pt,1.464248,0.06,0.13,0.190476,0.357143,0.885106,0.93254,16,2,30,4
6,epoch5.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_006.pt,1.828655,0.31,0.37,0.464286,0.559524,0.918322,0.89881,39,2,47,4
7,epoch6.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_007.pt,1.448863,0.05,0.08,0.297619,0.416667,0.894624,0.922619,25,2,35,4
8,epoch7.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_008.pt,1.629004,0.13,0.2,0.333333,0.404762,0.892934,0.926587,28,1,34,3
9,epoch8.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_009.pt,1.809862,0.24,0.29,0.464286,0.52381,0.912281,0.904762,39,2,44,4
10,epoch9.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_010.pt,1.693504,0.14,0.22,0.297619,0.392857,0.891026,0.928571,25,2,33,3
11,epoch10.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_011.pt,1.961569,0.18,0.25,0.452381,0.547619,0.9163,0.900794,38,2,46,4
12,epoch11.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_012.pt,1.899702,0.11,0.28,0.166667,0.440476,0.898488,0.918651,14,2,37,4
13,epoch12.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_013.pt,1.805183,0.13,0.2,0.321429,0.47619,0.904555,0.914683,27,2,40,3
14,epoch13.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_014.pt,2.352152,0.16,0.23,0.261905,0.345238,0.883227,0.934524,22,2,29,4
15,epoch14.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_015.pt,2.315196,0.31,0.36,0.416667,0.464286,0.902386,0.914683,35,1,39,4
16,epoch15.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_016.pt,1.866006,0.13,0.17,0.416667,0.47619,0.904555,0.914683,35,2,40,3
17,epoch16.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_017.pt,2.092036,0.18,0.26,0.440476,0.5,0.908297,0.90873,37,2,42,4
18,epoch17.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_018.pt,2.174038,0.04,0.11,0.22619,0.428571,0.896552,0.920635,19,0,36,4
19,epoch18.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_019.pt,2.130709,0.11,0.27,0.25,0.464286,0.902386,0.914683,21,2,39,4
20,epoch19.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_020.pt,1.97471,0.15,0.17,0.345238,0.416667,0.894624,0.922619,29,2,35,4
21,epoch20.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_021.pt,1.937096,0.2,0.27,0.345238,0.464286,0.902386,0.914683,29,2,39,4
22,epoch21.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_022.pt,1.985416,0.13,0.14,0.345238,0.369048,0.887234,0.93254,29,2,31,3
23,epoch22.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_023.pt,2.19332,0.16,0.23,0.428571,0.5,0.908297,0.90873,36,2,42,4
24,epoch23.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_024.pt,1.820265,0.07,0.08,0.357143,0.380952,0.889126,0.930556,30,2,32,3
25,epoch24.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_025.pt,2.485895,0.27,0.34,0.428571,0.452381,0.900433,0.916667,36,2,38,4
26,epoch25.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_026.pt,2.21615,0.16,0.2,0.357143,0.428571,0.896552,0.920635,30,2,36,4
27,epoch26.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_027.pt,2.037637,0.24,0.29,0.440476,0.535714,0.914474,0.904762,37,1,45,3
28,epoch27.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_028.pt,2.028961,0.19,0.22,0.416667,0.464286,0.902597,0.916667,35,2,39,3
29,epoch28.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_029.pt,2.16482,0.09,0.17,0.285714,0.428571,0.896552,0.920635,24,2,36,4
30,epoch29.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_030.pt,2.164445,0.12,0.18,0.27381,0.392857,0.890792,0.926587,23,2,33,4
31,epoch30.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_031.pt,2.603177,0.21,0.21,0.464286,0.464286,0.902808,0.918651,39,2,39,2
32,epoch31.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_032.pt,2.067795,0.12,0.18,0.369048,0.488095,0.906318,0.910714,31,2,41,4
33,epoch32.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_033.pt,1.97429,0.07,0.09,0.321429,0.345238,0.883227,0.934524,27,1,29,4
34,epoch33.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_034.pt,2.648611,0.14,0.18,0.285714,0.369048,0.886994,0.930556,24,2,31,4
35,epoch34.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_035.pt,2.503981,0.13,0.19,0.178571,0.25,0.868476,0.950397,15,2,21,4
36,epoch35.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_036.pt,1.899012,0.1,0.18,0.404762,0.5,0.908297,0.90873,34,1,42,4
37,epoch36.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_037.pt,2.507974,0.15,0.26,0.333333,0.440476,0.898488,0.918651,28,2,37,4
38,epoch37.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_038.pt,2.455062,0.17,0.21,0.380952,0.440476,0.898488,0.918651,32,2,37,4
39,epoch38.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_039.pt,2.767625,0.15,0.23,0.380952,0.464286,0.902386,0.914683,32,2,39,4
40,epoch39.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_040.pt,2.598375,0.14,0.26,0.321429,0.511905,0.910284,0.906746,27,2,43,4
41,epoch40.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_041.pt,2.487928,0.17,0.21,0.440476,0.488095,0.906318,0.910714,37,2,41,4
42,epoch41.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_042.pt,2.898028,0.18,0.19,0.392857,0.404762,0.892704,0.924603,33,2,34,4
43,epoch42.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_043.pt,2.626059,0.23,0.24,0.392857,0.416667,0.89485,0.924603,33,2,35,3
44,epoch43.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_044.pt,2.841479,0.33,0.35,0.452381,0.464286,0.902386,0.914683,38,2,39,4
45,epoch44.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_045.pt,2.634746,0.21,0.24,0.440476,0.5,0.908497,0.910714,37,1,42,3
46,epoch45.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_046.pt,2.583284,0.08,0.34,0.190476,0.535714,0.914286,0.902778,16,2,45,4
47,epoch46.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_047.pt,2.472258,0.21,0.28,0.440476,0.488095,0.906318,0.910714,37,2,41,4
48,epoch47.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_048.pt,2.334058,0.21,0.31,0.440476,0.547619,0.9163,0.900794,37,2,46,4
49,epoch48.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_049.pt,2.567266,0.14,0.21,0.261905,0.369048,0.886994,0.930556,22,1,31,4
50,epoch49.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_050.pt,2.633463,0.16,0.26,0.261905,0.404762,0.892704,0.924603,22,2,34,4
51,epoch50.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_051.pt,2.380112,0.17,0.18,0.440476,0.464286,0.902597,0.916667,37,2,39,3
52,epoch51.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_052.pt,2.886872,0.16,0.17,0.369048,0.380952,0.889126,0.930556,31,2,32,3
53,epoch52.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_053.pt,2.9031,0.19,0.23,0.345238,0.416667,0.894624,0.922619,29,2,35,4
54,epoch53.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_054.pt,2.724835,0.26,0.28,0.428571,0.440476,0.898488,0.918651,36,2,37,4
55,epoch54.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_055.pt,2.88959,0.18,0.26,0.380952,0.416667,0.894624,0.922619,32,1,35,4
56,epoch55.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_056.pt,2.581956,0.18,0.23,0.392857,0.464286,0.902386,0.914683,33,2,39,4
