epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_001.pt,1,1,2.952289,0.27,0.31,0.5,0.559524,0.918322,0.89881
2,epoch1.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_002.pt,1,1,2.845983,0.17,0.2,0.488095,0.511905,0.91048,0.90873
3,epoch2.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_003.pt,1,1,2.31246,0.12,0.16,0.285714,0.392857,0.890792,0.926587
4,epoch3.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_004.pt,1,1,1.532488,0.09,0.23,0.309524,0.559524,0.918322,0.89881
5,epoch4.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_005.pt,1,1,1.464248,0.06,0.13,0.190476,0.357143,0.885106,0.93254
6,epoch5.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_006.pt,1,1,1.828655,0.31,0.37,0.464286,0.559524,0.918322,0.89881
7,epoch6.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_007.pt,1,1,1.448863,0.05,0.08,0.297619,0.416667,0.894624,0.922619
8,epoch7.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_008.pt,1,1,1.629004,0.13,0.2,0.333333,0.404762,0.892934,0.926587
9,epoch8.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_009.pt,1,1,1.809862,0.24,0.29,0.464286,0.52381,0.912281,0.904762
10,epoch9.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn16_200ep\weights\epoch_010.pt,1,1,1.693504,0.14,0.22,0.297619,0.392857,0.891026,0.928571
