bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,0,,,
2,0.2,0.3,31,0.279663,0.032258,0.247405
3,0.3,0.4,26,0.338173,0.192308,0.145865
4,0.4,0.5,433,0.491628,0.939954,0.448326
5,0.5,0.6,14,0.504828,0.5,0.004828
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
