bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,38,0.181172,0.026316,0.154856
2,0.2,0.3,53,0.253483,0.377358,0.123876
3,0.3,0.4,383,0.378946,0.963446,0.584501
4,0.4,0.5,30,0.402722,1.0,0.597278
5,0.5,0.6,0,,,
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
