epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
27,0.836,1.44954,0.63056,0.99722,0.007426,0.007426,0.007426,41.20614814758301,1110.9306511878967,32,2,64,3.990880256,3.990880256,2.614275584,0.81389,0.81389,27,0,0,1
28,0.81184,1.44775,0.60833,0.98889,0.007327,0.007327,0.007327,40.85509157180786,1151.7857389450073,32,2,64,3.9845888,3.9845888,2.620055552,0.79861,0.81389,27,0,0,0
29,0.79714,1.45296,0.61806,0.99167,0.007228,0.007228,0.007228,40.62739157676697,1192.4131338596344,32,2,64,3.990880256,3.990880256,2.614275584,0.80486,0.81389,27,0,0,0
30,0.78905,1.43188,0.63472,0.99444,0.007129,0.007129,0.007129,40.99886989593506,1233.4110040664673,32,2,64,3.9845888,3.9845888,2.620055552,0.81458,0.81458,30,0,0,1
31,0.7798,1.43075,0.63472,0.99583,0.00703,0.00703,0.00703,41.04466199874878,1274.4566669464111,32,2,64,3.990880256,3.990880256,2.614275584,0.81528,0.81528,31,0,0,1
32,0.75921,1.42505,0.65278,0.99167,0.006931,0.006931,0.006931,41.23152422904968,1315.6881861686707,32,2,64,3.9845888,3.9845888,2.620055552,0.82222,0.82222,32,0,0,1
33,0.75291,1.434,0.62222,0.99028,0.0068319999999999995,0.0068319999999999995,0.0068319999999999995,41.00255751609802,1356.6907477378845,32,2,64,3.990880256,3.990880256,2.614275584,0.80625,0.82222,32,0,0,0
34,0.74518,1.44222,0.64861,0.99167,0.006732999999999999,0.006732999999999999,0.006732999999999999,41.10967302322388,1397.7994208335876,32,2,64,3.9845888,3.9845888,2.620055552,0.82014,0.82222,32,0,0,0
35,0.71239,1.40169,0.66389,0.99028,0.006633999999999999,0.006633999999999999,0.006633999999999999,40.870288372039795,1438.6697092056274,32,2,64,3.990880256,3.990880256,2.614275584,0.82708,0.82708,35,0,0,1
36,0.71371,1.40625,0.66528,0.99306,0.006535,0.006535,0.006535,40.996644258499146,1479.6663534641266,32,2,64,3.9845888,3.9845888,2.620055552,0.82917,0.82917,36,0,0,1
37,0.70034,1.40584,0.66667,0.99306,0.006436000000000001,0.006436000000000001,0.006436000000000001,40.77536463737488,1520.4417181015015,32,2,64,3.990880256,3.990880256,2.614275584,0.82986,0.82986,37,0,0,1
38,0.66447,1.40926,0.66528,0.99722,0.006337000000000001,0.006337000000000001,0.006337000000000001,40.503753900527954,1560.9454720020294,32,2,64,3.9845888,3.9845888,2.620055552,0.83125,0.83125,38,0,0,1
39,0.66389,1.41471,0.64306,0.99583,0.0062380000000000005,0.0062380000000000005,0.0062380000000000005,40.95397663116455,1601.900449514389,32,2,64,3.990880256,3.990880256,2.614275584,0.81944,0.83125,38,0,0,0
40,0.66237,1.41252,0.66528,0.99722,0.006139,0.006139,0.006139,41.12078285217285,1643.0212316513062,32,2,64,3.9845888,3.9845888,2.620055552,0.83125,0.83125,40,0,0,1
41,0.63547,1.41121,0.64583,0.99444,0.00604,0.00604,0.00604,40.868579149246216,1683.8898117542267,32,2,64,3.990880256,3.990880256,2.614275584,0.82014,0.83125,40,0,0,0
42,0.62244,1.40755,0.65,0.99028,0.005941000000000001,0.005941000000000001,0.005941000000000001,41.05413627624512,1724.9439463615417,32,2,64,3.9845888,3.9845888,2.620055552,0.82014,0.83125,40,0,0,0
43,0.61341,1.3951,0.67917,0.99444,0.005842000000000001,0.005842000000000001,0.005842000000000001,40.731772661209106,1765.6757190227509,32,2,64,3.990880256,3.990880256,2.614275584,0.83681,0.83681,43,0,0,1
44,0.60058,1.41073,0.65139,0.99444,0.005743000000000001,0.005743000000000001,0.005743000000000001,41.004250049591064,1806.6789696216583,32,2,64,3.986685952,3.986685952,2.620055552,0.82292,0.83681,43,0,0,0
45,0.61367,1.40413,0.66111,0.99722,0.005644000000000001,0.005644000000000001,0.005644000000000001,41.243903160095215,1847.9238653182983,32,2,64,3.990880256,3.990880256,2.614275584,0.82917,0.83681,43,0,0,0
46,0.56871,1.39128,0.66944,0.99583,0.0055450000000000004,0.0055450000000000004,0.0055450000000000004,40.649582386016846,1888.573452949524,32,2,64,3.986685952,3.986685952,2.620055552,0.83264,0.83681,43,0,0,0
47,0.57567,1.38924,0.68333,0.99722,0.005446000000000001,0.005446000000000001,0.005446000000000001,40.90606927871704,1929.4795243740082,32,2,64,3.990880256,3.990880256,2.614275584,0.84028,0.84028,47,0,0,1
48,0.57535,1.3995,0.66389,0.99861,0.005347000000000001,0.005347000000000001,0.005347000000000001,41.076396465301514,1970.554920911789,32,2,64,3.9845888,3.9845888,2.620055552,0.83125,0.84028,47,0,0,0
49,0.52386,1.38582,0.67222,0.99028,0.005248000000000001,0.005248000000000001,0.005248000000000001,40.62471675872803,2011.179637670517,32,2,64,3.990880256,3.990880256,2.614275584,0.83125,0.84028,47,0,0,0
50,0.52457,1.38932,0.66528,0.99722,0.005149,0.005149,0.005149,41.14784574508667,2052.3274834156036,32,2,64,3.986685952,3.986685952,2.620055552,0.83125,0.84028,47,0,0,0
51,0.51667,1.40324,0.64861,0.99583,0.00505,0.00505,0.00505,41.412479400634766,2093.7399628162384,32,2,64,3.990880256,3.990880256,2.614275584,0.82222,0.84028,47,0,0,0
52,0.50068,1.40397,0.63611,0.99722,0.004951,0.004951,0.004951,40.90513801574707,2134.646100759506,32,2,64,3.986685952,3.986685952,2.620055552,0.81667,0.84028,47,0,0,0
53,0.48717,1.40405,0.65417,0.99722,0.0048519999999999995,0.0048519999999999995,0.0048519999999999995,40.942574977874756,2175.5886750221252,32,2,64,3.990880256,3.990880256,2.614275584,0.82569,0.84028,47,0,0,0
54,0.46952,1.39893,0.66667,0.99583,0.004753,0.004753,0.004753,40.774728298187256,2216.3624041080475,32,2,64,3.986685952,3.986685952,2.620055552,0.83125,0.84028,47,0,0,0
55,0.46821,1.41178,0.65972,0.99444,0.004654,0.004654,0.004654,40.595213890075684,2256.9586181640625,32,2,64,3.990880256,3.990880256,2.614275584,0.82708,0.84028,47,0,0,0
56,0.46017,1.38045,0.65278,0.99583,0.004555,0.004555,0.004555,40.89539432525635,2297.8540127277374,32,2,64,3.9845888,3.9845888,2.620055552,0.82431,0.84028,47,0,0,0
57,0.45815,1.37492,0.68472,0.99306,0.004456,0.004456,0.004456,40.83189010620117,2338.68590259552,32,2,64,3.988783104,3.988783104,2.614275584,0.83889,0.84028,47,0,0,0
58,0.41556,1.38143,0.66806,0.99583,0.004357000000000001,0.004357000000000001,0.004357000000000001,40.879443883895874,2379.56534576416,32,2,64,3.9845888,3.9845888,2.620055552,0.83194,0.84028,47,0,0,0
59,0.40473,1.39274,0.68056,0.99583,0.0042580000000000005,0.0042580000000000005,0.0042580000000000005,40.90639066696167,2420.4717376232147,32,2,64,3.990880256,3.990880256,2.614275584,0.83819,0.84028,47,0,0,0
60,0.4066,1.37622,0.69167,0.99444,0.004159,0.004159,0.004159,41.07999801635742,2461.5507349967957,32,2,64,3.9845888,3.9845888,2.620055552,0.84306,0.84306,60,0,0,1
61,0.38777,1.37321,0.68611,0.99444,0.00406,0.00406,0.00406,40.4338538646698,2501.9860920906067,32,2,64,3.990880256,3.990880256,2.614275584,0.84028,0.84306,60,0,0,0
62,0.3746,1.36711,0.68333,0.99722,0.003961,0.003961,0.003961,40.799413204193115,2542.7850024700165,32,2,64,3.9845888,3.9845888,2.620055552,0.84028,0.84306,60,0,0,0
63,0.35568,1.37744,0.66806,0.99861,0.003862,0.003862,0.003862,40.8490207195282,2583.6330227851868,32,2,64,3.990880256,3.990880256,2.614275584,0.83333,0.84306,60,0,0,0
