threshold,precision,recall,f1,tp,fn,fp,tn
0.998873,0.991957,0.616667,0.760534,370,230,3,117
0.99886,0.991957,0.616667,0.760534,370,230,3,117
0.998837,0.991979,0.618333,0.761807,371,229,3,117
0.998815,0.992,0.62,0.763077,372,228,3,117
0.998752,0.992021,0.621667,0.764344,373,227,3,117
0.998701,0.98939,0.621667,0.763562,373,227,4,116
0.99861,0.989418,0.623333,0.764826,374,226,4,116
0.998598,0.989474,0.626667,0.767347,376,224,4,116
0.998553,0.989474,0.626667,0.767347,376,224,4,116
0.998549,0.989501,0.628333,0.768603,377,223,4,116
0.998543,0.989529,0.63,0.769857,378,222,4,116
0.998508,0.989556,0.631667,0.771109,379,221,4,116
0.998503,0.98961,0.635,0.773604,381,219,4,116
0.998403,0.98961,0.635,0.773604,381,219,4,116
0.998349,0.989664,0.638333,0.776089,383,217,4,116
0.998335,0.989691,0.64,0.777328,384,216,4,116
0.998247,0.989717,0.641667,0.778564,385,215,4,116
0.998171,0.989744,0.643333,0.779798,386,214,4,116
0.998164,0.98977,0.645,0.781029,387,213,4,116
0.998154,0.98977,0.645,0.781029,387,213,4,116
0.998031,0.989822,0.648333,0.783484,389,211,4,116
0.997846,0.98731,0.648333,0.782696,389,211,5,115
0.997815,0.98731,0.648333,0.782696,389,211,5,115
0.997709,0.987342,0.65,0.78392,390,210,5,115
0.997534,0.987406,0.653333,0.786359,392,208,5,115
0.997519,0.987406,0.653333,0.786359,392,208,5,115
0.997515,0.987469,0.656667,0.788789,394,206,5,115
0.997492,0.9875,0.658333,0.79,395,205,5,115
0.997479,0.987531,0.66,0.791209,396,204,5,115
0.997456,0.987562,0.661667,0.792415,397,203,5,115
0.99732,0.987562,0.661667,0.792415,397,203,5,115
0.997157,0.987593,0.663333,0.793619,398,202,5,115
0.997137,0.987654,0.666667,0.79602,400,200,5,115
0.997119,0.987654,0.666667,0.79602,400,200,5,115
0.996867,0.987715,0.67,0.798411,402,198,5,115
0.996712,0.987715,0.67,0.798411,402,198,5,115
0.996667,0.987775,0.673333,0.800793,404,196,5,115
