threshold,tp,fn,fp,tn,recall,precision,specificity,fpr,fnr,npv,accuracy,f1,ptr,normal_filtered,normal_left,abnormal_kept,abnormal_missed
0.01,597,3,79,41,0.995,0.883136,0.341667,0.658333,0.005,0.931818,0.886111,0.935737,0.938889,41,79,597,3
0.02,597,3,67,53,0.995,0.899096,0.441667,0.558333,0.005,0.946429,0.902778,0.94462,0.922222,53,67,597,3
0.03,596,4,61,59,0.993333,0.907154,0.491667,0.508333,0.006667,0.936508,0.909722,0.94829,0.9125,59,61,596,4
0.04,595,5,60,60,0.991667,0.908397,0.5,0.5,0.008333,0.923077,0.909722,0.948207,0.909722,60,60,595,5
0.05,594,6,57,63,0.99,0.912442,0.525,0.475,0.01,0.913043,0.9125,0.94964,0.904167,63,57,594,6
0.06,592,8,56,64,0.986667,0.91358,0.533333,0.466667,0.013333,0.888889,0.911111,0.948718,0.9,64,56,592,8
0.07,591,9,54,66,0.985,0.916279,0.55,0.45,0.015,0.88,0.9125,0.949398,0.895833,66,54,591,9
0.08,591,9,52,68,0.985,0.919129,0.566667,0.433333,0.015,0.883117,0.915278,0.950925,0.893056,68,52,591,9
0.09,591,9,52,68,0.985,0.919129,0.566667,0.433333,0.015,0.883117,0.915278,0.950925,0.893056,68,52,591,9
0.1,591,9,49,71,0.985,0.923438,0.591667,0.408333,0.015,0.8875,0.919444,0.953226,0.888889,71,49,591,9
0.11,591,9,48,72,0.985,0.924883,0.6,0.4,0.015,0.888889,0.920833,0.953995,0.8875,72,48,591,9
0.12,590,10,47,73,0.983333,0.926217,0.608333,0.391667,0.016667,0.879518,0.920833,0.953921,0.884722,73,47,590,10
0.13,589,11,46,74,0.981667,0.927559,0.616667,0.383333,0.018333,0.870588,0.920833,0.953846,0.881944,74,46,589,11
0.14,588,12,46,74,0.98,0.927445,0.616667,0.383333,0.02,0.860465,0.919444,0.952998,0.880556,74,46,588,12
0.15,587,13,45,75,0.978333,0.928797,0.625,0.375,0.021667,0.852273,0.919444,0.952922,0.877778,75,45,587,13
0.16,587,13,44,76,0.978333,0.930269,0.633333,0.366667,0.021667,0.853933,0.920833,0.953696,0.876389,76,44,587,13
0.17,587,13,41,79,0.978333,0.934713,0.658333,0.341667,0.021667,0.858696,0.925,0.956026,0.872222,79,41,587,13
0.18,587,13,41,79,0.978333,0.934713,0.658333,0.341667,0.021667,0.858696,0.925,0.956026,0.872222,79,41,587,13
0.19,587,13,41,79,0.978333,0.934713,0.658333,0.341667,0.021667,0.858696,0.925,0.956026,0.872222,79,41,587,13
0.2,587,13,41,79,0.978333,0.934713,0.658333,0.341667,0.021667,0.858696,0.925,0.956026,0.872222,79,41,587,13
0.21,586,14,41,79,0.976667,0.934609,0.658333,0.341667,0.023333,0.849462,0.923611,0.955175,0.870833,79,41,586,14
0.22,585,15,39,81,0.975,0.9375,0.675,0.325,0.025,0.84375,0.925,0.955882,0.866667,81,39,585,15
0.23,585,15,39,81,0.975,0.9375,0.675,0.325,0.025,0.84375,0.925,0.955882,0.866667,81,39,585,15
0.24,585,15,38,82,0.975,0.939005,0.683333,0.316667,0.025,0.845361,0.926389,0.956664,0.865278,82,38,585,15
0.25,585,15,37,83,0.975,0.940514,0.691667,0.308333,0.025,0.846939,0.927778,0.957447,0.863889,83,37,585,15
0.26,585,15,37,83,0.975,0.940514,0.691667,0.308333,0.025,0.846939,0.927778,0.957447,0.863889,83,37,585,15
0.27,585,15,37,83,0.975,0.940514,0.691667,0.308333,0.025,0.846939,0.927778,0.957447,0.863889,83,37,585,15
0.28,584,16,37,83,0.973333,0.940419,0.691667,0.308333,0.026667,0.838384,0.926389,0.956593,0.8625,83,37,584,16
0.29,584,16,37,83,0.973333,0.940419,0.691667,0.308333,0.026667,0.838384,0.926389,0.956593,0.8625,83,37,584,16
0.3,583,17,37,83,0.971667,0.940323,0.691667,0.308333,0.028333,0.83,0.925,0.955738,0.861111,83,37,583,17
0.31,583,17,37,83,0.971667,0.940323,0.691667,0.308333,0.028333,0.83,0.925,0.955738,0.861111,83,37,583,17
0.32,583,17,36,84,0.971667,0.941842,0.7,0.3,0.028333,0.831683,0.926389,0.956522,0.859722,84,36,583,17
0.33,583,17,36,84,0.971667,0.941842,0.7,0.3,0.028333,0.831683,0.926389,0.956522,0.859722,84,36,583,17
0.34,583,17,36,84,0.971667,0.941842,0.7,0.3,0.028333,0.831683,0.926389,0.956522,0.859722,84,36,583,17
0.35,583,17,36,84,0.971667,0.941842,0.7,0.3,0.028333,0.831683,0.926389,0.956522,0.859722,84,36,583,17
0.36,583,17,36,84,0.971667,0.941842,0.7,0.3,0.028333,0.831683,0.926389,0.956522,0.859722,84,36,583,17
0.37,582,18,34,86,0.97,0.944805,0.716667,0.283333,0.03,0.826923,0.927778,0.957237,0.855556,86,34,582,18
0.38,582,18,33,87,0.97,0.946341,0.725,0.275,0.03,0.828571,0.929167,0.958025,0.854167,87,33,582,18
0.39,581,19,33,87,0.968333,0.946254,0.725,0.275,0.031667,0.820755,0.927778,0.957166,0.852778,87,33,581,19
0.4,581,19,33,87,0.968333,0.946254,0.725,0.275,0.031667,0.820755,0.927778,0.957166,0.852778,87,33,581,19
0.41,581,19,33,87,0.968333,0.946254,0.725,0.275,0.031667,0.820755,0.927778,0.957166,0.852778,87,33,581,19
0.42,581,19,32,88,0.968333,0.947798,0.733333,0.266667,0.031667,0.82243,0.929167,0.957955,0.851389,88,32,581,19
0.43,581,19,32,88,0.968333,0.947798,0.733333,0.266667,0.031667,0.82243,0.929167,0.957955,0.851389,88,32,581,19
0.44,581,19,32,88,0.968333,0.947798,0.733333,0.266667,0.031667,0.82243,0.929167,0.957955,0.851389,88,32,581,19
0.45,581,19,32,88,0.968333,0.947798,0.733333,0.266667,0.031667,0.82243,0.929167,0.957955,0.851389,88,32,581,19
0.46,580,20,31,89,0.966667,0.949264,0.741667,0.258333,0.033333,0.816514,0.929167,0.957886,0.848611,89,31,580,20
0.47,580,20,31,89,0.966667,0.949264,0.741667,0.258333,0.033333,0.816514,0.929167,0.957886,0.848611,89,31,580,20
0.48,580,20,30,90,0.966667,0.95082,0.75,0.25,0.033333,0.818182,0.930556,0.958678,0.847222,90,30,580,20
0.49,580,20,30,90,0.966667,0.95082,0.75,0.25,0.033333,0.818182,0.930556,0.958678,0.847222,90,30,580,20
0.5,580,20,30,90,0.966667,0.95082,0.75,0.25,0.033333,0.818182,0.930556,0.958678,0.847222,90,30,580,20
0.51,580,20,30,90,0.966667,0.95082,0.75,0.25,0.033333,0.818182,0.930556,0.958678,0.847222,90,30,580,20
0.52,579,21,30,90,0.965,0.950739,0.75,0.25,0.035,0.810811,0.929167,0.957816,0.845833,90,30,579,21
0.53,578,22,30,90,0.963333,0.950658,0.75,0.25,0.036667,0.803571,0.927778,0.956954,0.844444,90,30,578,22
0.54,577,23,30,90,0.961667,0.950577,0.75,0.25,0.038333,0.79646,0.926389,0.956089,0.843056,90,30,577,23
0.55,576,24,29,91,0.96,0.952066,0.758333,0.241667,0.04,0.791304,0.926389,0.956017,0.840278,91,29,576,24
0.56,575,25,28,92,0.958333,0.953566,0.766667,0.233333,0.041667,0.786325,0.926389,0.955943,0.8375,92,28,575,25
0.57,574,26,28,92,0.956667,0.953488,0.766667,0.233333,0.043333,0.779661,0.925,0.955075,0.836111,92,28,574,26
0.58,574,26,27,93,0.956667,0.955075,0.775,0.225,0.043333,0.781513,0.926389,0.95587,0.834722,93,27,574,26
0.59,573,27,27,93,0.955,0.955,0.775,0.225,0.045,0.775,0.925,0.955,0.833333,93,27,573,27
0.6,572,28,25,95,0.953333,0.958124,0.791667,0.208333,0.046667,0.772358,0.926389,0.955723,0.829167,95,25,572,28
0.61,572,28,25,95,0.953333,0.958124,0.791667,0.208333,0.046667,0.772358,0.926389,0.955723,0.829167,95,25,572,28
0.62,572,28,24,96,0.953333,0.959732,0.8,0.2,0.046667,0.774194,0.927778,0.956522,0.827778,96,24,572,28
0.63,570,30,24,96,0.95,0.959596,0.8,0.2,0.05,0.761905,0.925,0.954774,0.825,96,24,570,30
0.64,568,32,24,96,0.946667,0.959459,0.8,0.2,0.053333,0.75,0.922222,0.95302,0.822222,96,24,568,32
0.65,568,32,24,96,0.946667,0.959459,0.8,0.2,0.053333,0.75,0.922222,0.95302,0.822222,96,24,568,32
0.66,567,33,24,96,0.945,0.959391,0.8,0.2,0.055,0.744186,0.920833,0.952141,0.820833,96,24,567,33
0.67,567,33,24,96,0.945,0.959391,0.8,0.2,0.055,0.744186,0.920833,0.952141,0.820833,96,24,567,33
0.68,566,34,24,96,0.943333,0.959322,0.8,0.2,0.056667,0.738462,0.919444,0.951261,0.819444,96,24,566,34
0.69,565,35,22,98,0.941667,0.962521,0.816667,0.183333,0.058333,0.736842,0.920833,0.95198,0.815278,98,22,565,35
0.7,564,36,22,98,0.94,0.962457,0.816667,0.183333,0.06,0.731343,0.919444,0.951096,0.813889,98,22,564,36
0.71,563,37,22,98,0.938333,0.962393,0.816667,0.183333,0.061667,0.725926,0.918056,0.950211,0.8125,98,22,563,37
0.72,562,38,21,99,0.936667,0.963979,0.825,0.175,0.063333,0.722628,0.918056,0.950127,0.809722,99,21,562,38
0.73,561,39,21,99,0.935,0.963918,0.825,0.175,0.065,0.717391,0.916667,0.949239,0.808333,99,21,561,39
0.74,559,41,21,99,0.931667,0.963793,0.825,0.175,0.068333,0.707143,0.913889,0.947458,0.805556,99,21,559,41
0.75,559,41,21,99,0.931667,0.963793,0.825,0.175,0.068333,0.707143,0.913889,0.947458,0.805556,99,21,559,41
0.76,556,44,21,99,0.926667,0.963605,0.825,0.175,0.073333,0.692308,0.909722,0.944775,0.801389,99,21,556,44
0.77,556,44,20,100,0.926667,0.965278,0.833333,0.166667,0.073333,0.694444,0.911111,0.945578,0.8,100,20,556,44
0.78,555,45,20,100,0.925,0.965217,0.833333,0.166667,0.075,0.689655,0.909722,0.944681,0.798611,100,20,555,45
0.79,554,46,19,101,0.923333,0.966841,0.841667,0.158333,0.076667,0.687075,0.909722,0.944587,0.795833,101,19,554,46
0.8,552,48,19,101,0.92,0.966725,0.841667,0.158333,0.08,0.677852,0.906944,0.942784,0.793056,101,19,552,48
0.81,552,48,19,101,0.92,0.966725,0.841667,0.158333,0.08,0.677852,0.906944,0.942784,0.793056,101,19,552,48
0.82,551,49,18,102,0.918333,0.968366,0.85,0.15,0.081667,0.675497,0.906944,0.942686,0.790278,102,18,551,49
0.83,551,49,17,103,0.918333,0.97007,0.858333,0.141667,0.081667,0.677632,0.908333,0.943493,0.788889,103,17,551,49
0.84,550,50,17,103,0.916667,0.970018,0.858333,0.141667,0.083333,0.673203,0.906944,0.942588,0.7875,103,17,550,50
0.85,550,50,17,103,0.916667,0.970018,0.858333,0.141667,0.083333,0.673203,0.906944,0.942588,0.7875,103,17,550,50
0.86,548,52,17,103,0.913333,0.969912,0.858333,0.141667,0.086667,0.664516,0.904167,0.940773,0.784722,103,17,548,52
0.87,548,52,17,103,0.913333,0.969912,0.858333,0.141667,0.086667,0.664516,0.904167,0.940773,0.784722,103,17,548,52
0.88,546,54,16,104,0.91,0.97153,0.866667,0.133333,0.09,0.658228,0.902778,0.939759,0.780556,104,16,546,54
0.89,544,56,15,105,0.906667,0.973166,0.875,0.125,0.093333,0.652174,0.901389,0.93874,0.776389,105,15,544,56
0.9,540,60,15,105,0.9,0.972973,0.875,0.125,0.1,0.636364,0.895833,0.935065,0.770833,105,15,540,60
0.91,536,64,15,105,0.893333,0.972777,0.875,0.125,0.106667,0.621302,0.890278,0.931364,0.765278,105,15,536,64
0.92,532,68,14,106,0.886667,0.974359,0.883333,0.116667,0.113333,0.609195,0.886111,0.928447,0.758333,106,14,532,68
0.93,528,72,14,106,0.88,0.97417,0.883333,0.116667,0.12,0.595506,0.880556,0.924694,0.752778,106,14,528,72
0.94,526,74,14,106,0.876667,0.974074,0.883333,0.116667,0.123333,0.588889,0.877778,0.922807,0.75,106,14,526,74
0.95,520,80,12,108,0.866667,0.977444,0.9,0.1,0.133333,0.574468,0.872222,0.918728,0.738889,108,12,520,80
0.96,513,87,10,110,0.855,0.98088,0.916667,0.083333,0.145,0.558376,0.865278,0.913624,0.726389,110,10,513,87
0.97,501,99,10,110,0.835,0.980431,0.916667,0.083333,0.165,0.526316,0.848611,0.90189,0.709722,110,10,501,99
0.98,481,119,9,111,0.801667,0.981633,0.925,0.075,0.198333,0.482609,0.822222,0.882569,0.680556,111,9,481,119
0.99,456,144,8,112,0.76,0.982759,0.933333,0.066667,0.24,0.4375,0.788889,0.857143,0.644444,112,8,456,144
