epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch_001.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn08_200ep\weights\epoch_001.pt,1,1,1.234382,0.13,0.19,0.452381,0.535714,0.914474,0.904762
2,epoch_002.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn08_200ep\weights\epoch_002.pt,1,1,1.493451,0.13,0.14,0.404762,0.428571,0.896552,0.920635
3,epoch_003.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn08_200ep\weights\epoch_003.pt,1,1,1.474569,0.08,0.12,0.297619,0.416667,0.894624,0.922619
4,epoch_004.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn08_200ep\weights\epoch_004.pt,1,1,1.529036,0.16,0.21,0.238095,0.261905,0.870293,0.948413
5,epoch_005.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn08_200ep\weights\epoch_005.pt,1,1,1.201057,0.17,0.22,0.25,0.309524,0.877637,0.940476
6,epoch_006.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn08_200ep\weights\epoch_006.pt,1,1,1.160232,0.15,0.23,0.380952,0.440476,0.898707,0.920635
7,epoch_007.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn08_200ep\weights\epoch_007.pt,1,1,1.464157,0.17,0.22,0.154762,0.285714,0.87395,0.944444
8,epoch_008.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn08_200ep\weights\epoch_008.pt,1,1,1.117193,0.1,0.17,0.297619,0.452381,0.900433,0.916667
9,epoch_009.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn08_200ep\weights\epoch_009.pt,1,1,1.410884,0.26,0.34,0.464286,0.488095,0.906318,0.910714
10,epoch_010.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn08_200ep\weights\epoch_010.pt,1,1,1.087942,0.13,0.15,0.309524,0.333333,0.881356,0.936508
