epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_001.pt,1.391021,0.18,0.19,0.511905,0.535714,0.914286,0.902778,43,2,45,4
2,epoch_002.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_002.pt,1.483579,0.13,0.14,0.392857,0.404762,0.892934,0.926587,33,1,34,3
3,epoch_003.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_003.pt,1.639662,0.11,0.17,0.25,0.380952,0.888889,0.928571,21,2,32,4
4,epoch_004.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_004.pt,1.118111,0.11,0.19,0.345238,0.464286,0.902386,0.914683,29,2,39,4
5,epoch_005.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_005.pt,1.258631,0.28,0.29,0.52381,0.547619,0.9163,0.900794,44,2,46,4
6,epoch_006.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_006.pt,1.028689,0.11,0.18,0.25,0.345238,0.883227,0.934524,21,2,29,4
7,epoch_007.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_007.pt,0.94987,0.1,0.13,0.321429,0.369048,0.886994,0.930556,27,2,31,4
8,epoch_008.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_008.pt,1.289068,0.15,0.19,0.404762,0.47619,0.904348,0.912698,34,2,40,4
9,epoch_009.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_009.pt,1.32157,0.28,0.3,0.428571,0.452381,0.900433,0.916667,36,2,38,4
10,epoch_010.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_010.pt,1.43513,0.16,0.2,0.440476,0.47619,0.904348,0.912698,37,1,40,4
11,epoch_011.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_011.pt,1.428945,0.24,0.27,0.47619,0.535714,0.914286,0.902778,40,2,45,4
12,epoch_012.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_012.pt,1.66532,0.13,0.21,0.321429,0.488095,0.906318,0.910714,27,2,41,4
13,epoch_013.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_013.pt,1.748014,0.17,0.21,0.22619,0.297619,0.875789,0.94246,19,2,25,4
14,epoch_014.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_014.pt,1.314117,0.21,0.27,0.416667,0.464286,0.902386,0.914683,35,2,39,4
15,epoch_015.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_015.pt,2.007753,0.24,0.38,0.25,0.440476,0.898488,0.918651,21,2,37,4
16,epoch_016.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_016.pt,1.567384,0.19,0.23,0.309524,0.345238,0.883227,0.934524,26,2,29,4
17,epoch_017.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_017.pt,1.435777,0.16,0.2,0.345238,0.416667,0.894624,0.922619,29,2,35,4
18,epoch_018.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_018.pt,1.462201,0.16,0.25,0.27381,0.440476,0.898488,0.918651,23,2,37,4
19,epoch_019.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_019.pt,1.309475,0.12,0.18,0.357143,0.464286,0.902386,0.914683,30,2,39,4
20,epoch_020.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_020.pt,1.674554,0.1,0.12,0.261905,0.333333,0.881356,0.936508,22,1,28,4
21,epoch_021.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_021.pt,1.749107,0.17,0.23,0.357143,0.440476,0.898488,0.918651,30,2,37,4
22,epoch_022.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_022.pt,1.838967,0.1,0.15,0.297619,0.369048,0.886994,0.930556,25,2,31,4
23,epoch_023.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_023.pt,1.311413,0.11,0.12,0.321429,0.333333,0.881607,0.938492,27,2,28,3
24,epoch_024.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_024.pt,1.632898,0.22,0.26,0.369048,0.428571,0.896552,0.920635,31,2,36,4
25,epoch_025.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_025.pt,1.730647,0.27,0.34,0.345238,0.440476,0.898488,0.918651,29,2,37,4
26,epoch_026.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_026.pt,1.662064,0.09,0.18,0.238095,0.464286,0.902386,0.914683,20,2,39,4
27,epoch_027.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_027.pt,1.800997,0.08,0.23,0.119048,0.392857,0.891026,0.928571,10,1,33,3
28,epoch_028.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_028.pt,1.526699,0.18,0.23,0.488095,0.535714,0.914286,0.902778,41,2,45,4
29,epoch_029.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_029.pt,1.685225,0.21,0.22,0.428571,0.452381,0.900648,0.918651,36,2,38,3
30,epoch_030.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_030.pt,1.555482,0.11,0.11,0.357143,0.357143,0.885593,0.936508,30,2,30,2
31,epoch_031.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_031.pt,1.577031,0.09,0.18,0.214286,0.416667,0.894624,0.922619,18,2,35,4
32,epoch_032.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_032.pt,1.78161,0.17,0.22,0.452381,0.488095,0.906318,0.910714,38,2,41,4
33,epoch_033.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_033.pt,1.411449,0.08,0.12,0.321429,0.369048,0.886994,0.930556,27,2,31,4
34,epoch_034.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_034.pt,1.787254,0.16,0.24,0.22619,0.380952,0.888889,0.928571,19,2,32,4
35,epoch_035.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_035.pt,1.938714,0.1,0.16,0.214286,0.357143,0.885106,0.93254,18,2,30,4
36,epoch_036.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_036.pt,1.80508,0.24,0.35,0.380952,0.452381,0.900433,0.916667,32,2,38,4
37,epoch_037.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_037.pt,1.839186,0.23,0.24,0.404762,0.416667,0.89485,0.924603,34,2,35,3
38,epoch_038.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn12_200ep\weights\epoch_038.pt,1.740069,0.18,0.22,0.440476,0.5,0.908297,0.90873,37,2,42,4
