threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.999876,0.695,0.695,0.05,0.95,417,183,6,114
0.999875,0.698333,0.698333,0.05,0.95,419,181,6,114
0.999871,0.7,0.7,0.05,0.95,420,180,6,114
0.99986,0.7,0.7,0.05,0.95,420,180,6,114
0.999853,0.701667,0.701667,0.05,0.95,421,179,6,114
0.999851,0.705,0.705,0.05,0.95,423,177,6,114
0.999849,0.706667,0.706667,0.05,0.95,424,176,6,114
0.999846,0.706667,0.706667,0.05,0.95,424,176,6,114
0.999844,0.71,0.71,0.05,0.95,426,174,6,114
0.999841,0.711667,0.711667,0.05,0.95,427,173,6,114
0.999836,0.711667,0.711667,0.05,0.95,427,173,6,114
0.999828,0.715,0.715,0.05,0.95,429,171,6,114
0.999812,0.716667,0.716667,0.05,0.95,430,170,6,114
0.999806,0.716667,0.716667,0.058333,0.941667,430,170,7,113
0.999802,0.716667,0.716667,0.058333,0.941667,430,170,7,113
0.999799,0.72,0.72,0.058333,0.941667,432,168,7,113
0.999782,0.721667,0.721667,0.058333,0.941667,433,167,7,113
0.99978,0.723333,0.723333,0.058333,0.941667,434,166,7,113
0.999769,0.725,0.725,0.058333,0.941667,435,165,7,113
0.999766,0.726667,0.726667,0.058333,0.941667,436,164,7,113
0.999758,0.726667,0.726667,0.058333,0.941667,436,164,7,113
0.999745,0.728333,0.728333,0.058333,0.941667,437,163,7,113
0.999701,0.728333,0.728333,0.075,0.925,437,163,9,111
0.999671,0.728333,0.728333,0.075,0.925,437,163,9,111
0.999658,0.731667,0.731667,0.075,0.925,439,161,9,111
0.999652,0.731667,0.731667,0.083333,0.916667,439,161,10,110
0.999634,0.731667,0.731667,0.083333,0.916667,439,161,10,110
0.999626,0.735,0.735,0.083333,0.916667,441,159,10,110
0.999626,0.735,0.735,0.083333,0.916667,441,159,10,110
0.999607,0.738333,0.738333,0.083333,0.916667,443,157,10,110
0.999601,0.738333,0.738333,0.083333,0.916667,443,157,10,110
0.999594,0.74,0.74,0.083333,0.916667,444,156,10,110
0.999576,0.741667,0.741667,0.083333,0.916667,445,155,10,110
0.999576,0.745,0.745,0.083333,0.916667,447,153,10,110
0.999555,0.745,0.745,0.083333,0.916667,447,153,10,110
0.999549,0.748333,0.748333,0.083333,0.916667,449,151,10,110
0.999549,0.75,0.75,0.083333,0.916667,450,150,10,110
0.999539,0.751667,0.751667,0.083333,0.916667,451,149,10,110
