epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_001.pt,1.093773,0.19,0.21,0.547619,0.571429,0.92053,0.89881,46,2,48,3
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_002.pt,1.248975,0.12,0.2,0.404762,0.52381,0.912281,0.904762,34,2,44,4
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_003.pt,0.931117,0.1,0.11,0.404762,0.428571,0.896774,0.922619,34,2,36,3
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_004.pt,0.930928,0.25,0.28,0.297619,0.321429,0.879493,0.938492,25,2,27,4
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_005.pt,1.031526,0.09,0.09,0.333333,0.333333,0.881857,0.940476,28,2,28,2
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_006.pt,0.850283,0.12,0.23,0.309524,0.464286,0.902386,0.914683,26,2,39,4
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_007.pt,1.14556,0.19,0.24,0.345238,0.380952,0.888889,0.928571,29,2,32,4
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_008.pt,0.828521,0.09,0.13,0.297619,0.380952,0.889126,0.930556,25,2,32,3
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_009.pt,1.122824,0.22,0.32,0.380952,0.47619,0.904348,0.912698,32,2,40,4
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_010.pt,0.965801,0.21,0.23,0.333333,0.404762,0.892934,0.926587,28,2,34,3
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_011.pt,1.620112,0.42,0.53,0.440476,0.583333,0.922566,0.896825,37,2,49,3
12,epoch11.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_012.pt,0.922849,0.12,0.15,0.380952,0.404762,0.892704,0.924603,32,2,34,4
13,epoch12.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_013.pt,1.166802,0.17,0.22,0.404762,0.52381,0.912281,0.904762,34,1,44,4
14,epoch13.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_014.pt,1.119555,0.42,0.42,0.47619,0.47619,0.904762,0.916667,40,2,40,2
15,epoch14.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_015.pt,1.160319,0.28,0.3,0.47619,0.488095,0.906522,0.912698,40,2,41,3
16,epoch15.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_016.pt,1.002837,0.03,0.07,0.214286,0.345238,0.883227,0.934524,18,1,29,4
17,epoch16.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_017.pt,1.117762,0.08,0.15,0.238095,0.333333,0.881607,0.938492,20,0,28,3
18,epoch17.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_018.pt,1.150085,0.22,0.27,0.428571,0.5,0.908297,0.90873,36,2,42,4
19,epoch18.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_019.pt,1.245579,0.15,0.2,0.333333,0.392857,0.891026,0.928571,28,2,33,3
20,epoch19.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_020.pt,1.233429,0.09,0.18,0.202381,0.321429,0.879493,0.938492,17,0,27,4
21,epoch20.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_021.pt,1.262458,0.19,0.26,0.416667,0.464286,0.902386,0.914683,35,2,39,4
22,epoch21.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_022.pt,1.135062,0.14,0.24,0.309524,0.452381,0.900433,0.916667,26,1,38,4
23,epoch22.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_023.pt,1.127525,0.12,0.14,0.428571,0.511905,0.91048,0.90873,36,2,43,3
24,epoch23.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_024.pt,0.874194,0.13,0.15,0.5,0.547619,0.9163,0.900794,42,2,46,4
25,epoch24.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_025.pt,1.101539,0.19,0.24,0.309524,0.404762,0.892704,0.924603,26,2,34,4
26,epoch25.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_026.pt,1.153106,0.13,0.15,0.309524,0.345238,0.883475,0.936508,26,2,29,3
27,epoch26.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_027.pt,1.204941,0.06,0.21,0.178571,0.511905,0.910284,0.906746,15,2,43,4
28,epoch27.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_028.pt,1.391007,0.27,0.32,0.380952,0.452381,0.900433,0.916667,32,2,38,4
29,epoch28.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_029.pt,1.266464,0.11,0.13,0.261905,0.297619,0.875789,0.94246,22,2,25,4
30,epoch29.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_030.pt,1.184372,0.12,0.21,0.22619,0.440476,0.898488,0.918651,19,2,37,4
31,epoch30.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn18_200ep\weights\epoch_031.pt,1.425483,0.19,0.22,0.369048,0.404762,0.892704,0.924603,31,2,34,4
