epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q3_200ep\weights\epoch_001.pt,1,1,1.797075,0.12,0.26,0.416667,0.559524,0.918322,0.89881
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q3_200ep\weights\epoch_002.pt,1,1,1.968065,0.16,0.17,0.380952,0.404762,0.892934,0.926587
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q3_200ep\weights\epoch_003.pt,1,1,1.842927,0.29,0.31,0.440476,0.452381,0.900433,0.916667
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q3_200ep\weights\epoch_004.pt,1,1,1.675699,0.1,0.19,0.27381,0.52381,0.912281,0.904762
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q3_200ep\weights\epoch_005.pt,1,1,1.569619,0.21,0.35,0.261905,0.440476,0.898488,0.918651
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q3_200ep\weights\epoch_006.pt,1,1,1.133724,0.17,0.22,0.321429,0.440476,0.898488,0.918651
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q3_200ep\weights\epoch_007.pt,1,1,1.531062,0.04,0.07,0.238095,0.309524,0.877637,0.940476
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q3_200ep\weights\epoch_008.pt,1,1,1.324977,0.06,0.13,0.154762,0.27381,0.872117,0.946429
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q3_200ep\weights\epoch_009.pt,1,1,1.59031,0.16,0.3,0.261905,0.5,0.908297,0.90873
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot_machine_b\yolo11m_gate2_formal_bucket_c_q3_200ep\weights\epoch_010.pt,1,1,1.605307,0.1,0.14,0.25,0.309524,0.877637,0.940476
