bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,0,,,
2,0.2,0.3,30,0.281411,0.0,0.281411
3,0.3,0.4,27,0.345297,0.222222,0.123075
4,0.4,0.5,428,0.492651,0.943925,0.451274
5,0.5,0.6,19,0.505755,0.526316,0.020561
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
